asin,result
1206,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Modern}"
316,"[Genre] {Science Fiction}, [Audience] {General Audience}, [Visual Format] {Visual Effects}, [Mood] {Dramatic}, [Setting] {Ancient Egypt}"
440,"[Genre] {Drama}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Reflective}, [Setting] {Governmental}"
909,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Office}"
2318,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Cartoon}, [Mood] {Serene}, [Setting] {Office}"
349,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Military}"
3593,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Action}, [Mood] {Intense}, [Setting] {Space}"
1287,"[Genre] {Action/Adventure}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Ancient Egypt}"
1732,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Cinematic}"
2315,"[Genre] Horror, [Audience] Teenagers and Adults, [Visual Format] Live Action, [Mood] Terrifying, [Setting] Gothic"
908,"[Genre] {Action/Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Modern}"
551,"[Genre] {Horror}, [Audience] {General Audience}, [Visual Format] {Animation}, [Mood] {Mysterious}, [Setting] {Fantasy World}"
3180,"[Genre] {Sports Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban Gym}"
3113,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Apocalyptic}"
2600,"[Genre] {Sci-Fi}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Apocalyptic}"
2015,"[Genre] {Comedy}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Vintage}"
2826,"[Genre] {Action/Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Medieval}"
3785,"[Genre] {Horror}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Scary}, [Setting] {Theater}"
1635,"[Genre] {Horror}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Dark Forest}"
1562,"[Genre] {Action}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Urban}"
1460,"[Genre] {Animation}, [Audience] {Children}, [Visual Format] {Cartoon}, [Mood] {Playful}, [Setting] {Cute}"
110,"[Genre] {Historical Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Medieval}"
589,"[Genre] {Sci-Fi}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Cyberpunk]"
1810,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Film Poster}, [Mood] {Serious}, [Setting] {Political]"
724,"[Genre] {Horror}, [Audience] {Teenagers}, [Visual Format] {Film}, [Mood] {Tense}, [Setting] {Snowy Forest}"
2947,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Mountainous Landscape}"
329,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Space Station}"
158,"[Genre] {Animation}, [Audience] {Children}, [Visual Format] {Cartoon}, [Mood] {Fantasy}, [Setting] {Ghostly}"
1213,"[Genre] Crime, [Audience] Adults, [Visual Format] Live Action, [Mood] Suspenseful, [Setting] Urban"
531,"[Genre] {Drama}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Victorian Garden}"
1234,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Sleazy}, [Setting] {Urban}"
3683,"[Blood Simple] {Drama}, [Audience] {General Public}, [Visual Format] {Film}, [Mood] {Tense}, [Setting] {Nighttime}"
1722,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Modern}"
1094,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Black and White}, [Mood] {Tense}, [Setting] {Urban}"
457,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
32,"[Genre] {Sci-Fi}, [Audience] {Adults}, [Visual Format] {Action}, [Mood] {Tense}, [Setting] {Post-Apocalyptic}"
2759,"[Genre] {Romantic Comedy}, [Audience] {Young Adults}, [Visual Format] {Live Action}, [Mood] {Playful}, [Setting] {Outdoor}"
788,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Cartoon}, [Mood] {Humorous}, [Setting] {Generic}"
2476,"[Genre] {War}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Military Base}"
1372,"[Genre] {Science Fiction}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Action/Adventure}, [Setting] {Space Exploration}"
2605,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
1439,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Studio}"
377,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
2529,"[Genre] {Science Fiction}, [Audience] {General Public}, [Visual Format] {Film Poster}, [Mood] {Dramatic}, [Setting] {Apocalyptic}"
2616,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Action}, [Setting] {City}"
663,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Cartoon}, [Mood] {Playful}, [Setting] {Fantasy}"
3019,"[Genre] {Romantic Comedy}, [Audience] {Young Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}"
543,"[Genre] {Romantic Comedy}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Modern}"
466,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
2788,"[Genre] {Comedy}, [Audience] {General Public}, [Visual Format] {Cartoon}, [Mood] {Humorous}, [Setting] {Fantasy}"
581,"[Genre] {Adult}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Elegant}, [Setting] {Modern}"
1721,"[Titanic], [Adults], [Poster], [Romantic], [Ocean]"
1500,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Film}, [Mood] {Romantic}, [Setting] {High School}"
1261,"[Genre] Horror, [Audience] Adults, [Visual Format] Live Action, [Mood] Terrifying, [Setting] Dark and eerie"
2710,"[Genre] Horror, [Audience] Teenagers, [Visual Format] Film, [Mood] Creepy, [Setting] Forest"
480,"[Genre] {Action/Adventure}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Dinosaur Park}"
2993,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Modern}"
2750,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Nostalgic}, [Setting] {Vintage Radio Studio}"
2504,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Emotional}, [Setting] {Urban}"
1262,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Historical}"
1961,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Emotional}, [Setting] {Park}"
2549,"[Genre] {Science Fiction}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Action/Adventure}, [Setting] {Space}"
3730,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Film}, [Mood] {Suspenseful}, [Setting] {Urban}"
509,"[Genre] Drama, [Audience] Adults, [Visual Format] Live Action, [Mood] Emotional, [Setting] Beach"
2108,"[Genre] {Romance}, [Audience] {Young Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Modern City}"
3125,"[Genre] Drama, [Audience] Adults, [Visual Format] Live Action, [Mood] Emotional, [Setting] Rainy Day"
2677,"[Genre] {Music Drama}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Energetic}, [Setting] {Urban}"
3081,"[Genre] {Horror}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Ghostly Town}"
296,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
1682,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Mosaic}, [Mood] {Reflective}, [Setting] {Unknown}"
852,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Outdoor}"
11,"[Genre] Drama, [Audience] Adults, [Visual Format] Live Action, [Mood] Emotional, [Setting] Political"
2375,"[Genre] {Romantic Comedy}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Modern City}"
1183,"[Genre] Drama, [Audience] Adults, [Visual Format] Live Action, [Mood] Emotional, [Setting] Desert"
2613,"[Genre] {Horror}, [Audience] {Teenagers}, [Visual Format] {Film}, [Mood] {Tense}, [Setting] {Dark and eerie]"
1330,"[Genre] {Horror}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Suspenseful}, [Setting] {Dramatic]"
1982,"[Genre] {Horror}, [Audience] {General Audience}, [Visual Format] {Glow-in-the-Dark}, [Mood] {Fearful}, [Setting] {Dark and Spooky}"
1011,"[Genre] {Action/Comedy}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Urban}"
2643,"[Genre] {Action/Adventure}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Dramatic/Intense}, [Setting] {Superhero World}"
3789,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Black and White}, [Mood] {Tense}, [Setting] {Urban}"
3105,"[Genre] {Drama}, [Audience] {General Audience}, [Visual Format] {Film}, [Mood] {Reflective}, [Setting] {Ocean}"
593,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Psychiatric Hospital}"
1394,"[Genre] {Comedy}, [Audience] {General Audience}, [Visual Format] {Cartoon}, [Mood] {Lighthearted}, [Setting] {Sunny Day}"
1028,"[Genre] {Animation}, [Audience] {Children}, [Visual Format] {Silhouette}, [Mood] {Magical}, [Setting] {London}"
1387,"[Genre] {Horror}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Fearful}, [Setting] {Ocean}"
1269,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Classic Hollywood}"
1438,"[Dante's Peak] {Action}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Mountainous]."
1954,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Urban}"
2844,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
183,"[Mute Witness] {Horror}, [Audience] {General Public}, [Visual Format] {Film}, [Mood] {Tense}, [Setting] {Unknown}"
2,"[Genre] {Action/Adventure}, [Audience] {Young Adults}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Fantasy World}"
2688,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Military}"
1569,"[Genre] {Romance}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Modern}"
376,"[Genre] {Adventure}, [Audience] {Teenagers}, [Visual Format] {Action}, [Mood] {Thrilling}, [Setting] {Wilderness}"
990,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
2132,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Film Poster}, [Mood] {Serious}, [Setting] {Theater}"
3643,"[Genre] {War}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Military Camp}"
2033,"[Genre] {Animation}, [Audience] {Children}, [Visual Format] {Cartoon}, [Mood] {Fantasy}, [Setting] {Mythical World}"
2291,"[Genre] {Science Fiction}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Post-Apocalyptic}"
3033,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Satirical}, [Setting] {Space}"
2735,"[Genre] {Action}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Desert}"
2078,"[Genre] {Animation}, [Audience] {Children}, [Visual Format] {Cartoon}, [Mood] {Adventurous}, [Setting] {Jungle}"
3638,"[Genre] {Sci-Fi}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Action}, [Setting] {Space Station}"
3108,"[Genre] Drama, [Audience] Adults, [Visual Format] Live Action, [Mood] Emotional, [Setting] Urban"
587,"[Genre] {Horror}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Dark and Abandoned}"
3710,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
382,"[Genre] {Horror}, [Audience] {General Audience}, [Visual Format] {Film}, [Mood] {Frightening}, [Setting] {Dark Forest}"
111,"[Taxi Driver] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {New York City at Night}"
2599,"[Genre] {Romantic Comedy}, [Audience] {Young Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}"
1991,"[Genre] Horror, [Audience] General Audience, [Visual Format] Live Action, [Mood] Terrifying, [Setting] Domestic"
2528,"[Genre] {Sci-Fi}, [Audience] {Adults}, [Visual Format] {Illustrated}, [Mood] {Dramatic}, [Setting] {Urban}"
1883,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Cartoon}, [Mood] {Surreal}, [Setting] {Abstract}"
2012,"[Genre] {Science Fiction}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Action/Adventure}, [Setting] {Sci-Fi}"
1953,"[Genre] Crime, [Audience] Adults, [Visual Format] Live Action, [Mood] Suspenseful, [Setting] Urban"
2796,"[Genre] {Humor}, [Audience] {General Public}, [Visual Format] {Cartoon}, [Mood] {Playful}, [Setting] {Farm}"
346,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Emotional}, [Setting] {School}"
1225,"[Genre] {Musical Drama}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Mystical}, [Setting] {Historical}"
3107,"[Genre] {Action/Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Urban Fire Scene}"
1197,"[Genre] {Romance}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Fantasy}"
2650,"[Genre] Horror, [Audience] General Audience, [Visual Format] Classic Movie Poster, [Mood] Spooky, [Setting] Dark and Creepy"
1292,"[Genre] Drama, [Audience] General Audience, [Visual Format] Still Image, [Mood] Melancholic, [Setting] Snowy Landscape"
3072,"[Genre] {Romance}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}"
22,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Suspenseful}, [Setting] {Urban}"
2403,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Forest}"
1270,"[Genre] {Science Fiction}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Action/Adventure}, [Setting] {Sci-Fi}"
2912,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
1196,"[Genre] {Science Fiction}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Action/Adventure}, [Setting] {Space}"
2615,"[Genre] {Science Fiction}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {School}"
2384,"[Genre] {Animation}, [Audience] {Children}, [Visual Format] {Cartoon}, [Mood] {Cute}, [Setting] {City}"
1587,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Medieval}"
362,"[Genre] {Adventure}, [Audience] {All Ages}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Jungle}"
3497,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Still Image}, [Mood] {Serious}, [Setting] {Corporate Office}"
1858,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
3398,"[Genre] {Animation}, [Audience] {Children}, [Visual Format] {Cartoon}, [Mood] {Humorous}, [Setting] {Fantasy}"
2369,"[Genre] {Romantic Comedy}, [Audience] {Young Adults}, [Visual Format] {Studio Portrait}, [Mood] {Romantic}, [Setting] {Urban}"
2915,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
1550,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Courtroom}"
2622,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Historical}"
1200,"[Genre] {Sci-Fi}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Space Station}"
2001,"[Genre] Action, [Audience] Adults, [Visual Format] Live Action, [Mood] Tense, [Setting] Urban"
1198,"[Genre] {Adventure}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Ancient Civilization}"
3608,"[Genre] {Animation}, [Audience] {Children}, [Visual Format] {Cartoon}, [Mood] {Humorous}, [Setting] {Fantasy}"
288,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Black and White}, [Mood] {Intense}, [Setting] {Urban}"
2247,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
1674,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Dark}"
1079,"[Genre] {Action/Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
1590,"[Genre] {Science Fiction}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Space}"
2411,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Boxing Ring}"
2916,"[Genre] {Sci-Fi}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Post-Apocalyptic}"
3168,"[Genre] {Adventure}, [Audience] {Adults}, [Visual Format] {Black and White}, [Mood] {Epic}, [Setting] {Rural]."
246,"[Genre] {Sports Drama}, [Audience] {General Public}, [Visual Format] {Poster}, [Mood] {Inspiring}, [Setting] {Basketball Court}"
3115,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
2953,"[Genre] {Comedy}, [Audience] {Children}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}"
969,"[Genre] {Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {African Wilderness}"
2379,"[Genre] {Action}, [Audience] {Teenagers}, [Visual Format] {Animated}, [Mood] {Humorous}, [Setting] {Police Academy}"
2396,"[Genre] {Romance}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Historical}"
3286,"[Genre] {Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Snowy Landscape}"
1172,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Cinema}"
2971,"[Genre] {Jazz}, [Audience] {General Public}, [Visual Format] {LED Sign}, [Mood] {Energetic}, [Setting] {Public Space}"
1272,"[Genre] {War}, [Audience] {General Public}, [Visual Format] {Film Poster}, [Mood] {Dramatic}, [Setting] {Historical}"
648,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
155,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Asian City}"
2664,"[Genre] {Horror}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
1203,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Film Poster}, [Mood] {Serious}, [Setting] {Urban}"
2583,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Urban}"
585,"[Genre] {Family Comedy}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Heartwarming}, [Setting] {Home}"
2266,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Frightening}, [Setting] {Fantasy}"
953,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Poster}, [Mood] {Heartwarming}, [Setting] {Unknown}"
1643,"[Genre] Drama, [Audience] Adults, [Visual Format] Live Action, [Mood] Emotional, [Setting] Historical"
3362,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
2278,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
3948,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Home}"
3255,"[Genre] Musical, [Audience] Teenagers, [Visual Format] Poster, [Mood] Playful, [Setting] Outdoor"
488,"[Genre] {Romantic Drama}, [Audience] {General Public}, [Visual Format] {Photographic Print}, [Mood] {Romantic}, [Setting] {Urban}"
1097,"[Genre] {Science Fiction}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Cute, Emotional}, [Setting] {Space}"
610,"[Genre] {Heavy Metal}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Apocalyptic}"
1012,"[Genre] Western, [Audience] Family, [Visual Format] Live Action, [Mood] Heartwarming, [Setting] Rural"
2406,"[Genre] Adventure, [Audience] Teenagers, [Visual Format] Live Action, [Mood] Romantic, [Setting] Forest"
2926,"[Genre] {Musical}, [Audience] {General Public}, [Visual Format] {Poster}, [Mood] {Playful}, [Setting] {Theatrical}"
3705,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
1029,"[Dumbo], [Children], [Cartoon], [Cute], [Amusement Park]"
1120,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Modern}"
1226,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Rural}"
356,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Reflective}, [Setting] {Urban}"
2959,"[Genre] {Action/Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
2956,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
208,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Action}, [Mood] {Dramatic}, [Setting] {Oceanic}"
3654,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Island}"
1374,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Space Station}"
1918,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
3675,"[Genre] {Christmas Film}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] { festive }, [Setting] {Christmas Scene}"
1264,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Poster}, [Mood] {Intense}, [Setting] {Abstract}"
2805,"[Genre] {Romance}, [Audience] {General}, [Visual Format] {Poster}, [Mood] {Romantic}, [Setting] {Classic}"
3361,"[Genre] {Sports Drama}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Baseball Field}"
736,"[Genre] {Drama}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Desert}"
2006,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Historical}"
943,"[Genre] {Drama}, [Audience] {General Audience}, [Visual Format] {Live Action}, [Mood] {Tragic}, [Setting] {Historical}"
