asin,result
2529,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Alien Planet}"
2616,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Animated}, [Mood] {Mysterious}, [Setting] {Urban}"
663,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Outdoor}"
3019,"[Genre] {Romance}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intimate}, [Setting] {Urban}"
543,"[Genre] {Romantic Comedy}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Lighthearted}, [Setting] {Cloudy Sky}"
466,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Indoor}"
2788,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Imaginative}"
581,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Indoor}"
1721,"[Genre] {Romance}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Tragic}, [Setting] {Ocean}"
1500,"[Genre] {Comedy}, [Audience] {Teenagers/Young Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {School}"
1261,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Terrifying}, [Setting] {Indoor}"
2710,"[Genre] {Horror}, [Audience] {Teenagers/Adults}, [Visual Format] {Live Action}, [Mood] {Frightening}, [Setting] {Forest}"
480,"[Genre] {Science Fiction}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Prehistoric}"
2993,"[Genre] {Action/Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {High-Tech}"
2750,"[Genre] {Drama}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Nostalgic}, [Setting] {Radio Station}"
2504,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}"
1262,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Prison}"
1961,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Heartwarming}, [Setting] {Rural}."
2549,"[Genre] {Science Fiction}, [Audience] {Teenagers/Adults}, [Visual Format] {Live Action}, [Mood] {Action-Adventure}, [Setting] {Space}"
3730,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Suspenseful}, [Setting] {Urban}"
509,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Melancholic}, [Setting] {Beach}"
2108,"[Genre] {Romance}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}"
3125,"[Genre] {Romance}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intimate}, [Setting] {Rainy Cityscape}"
2677,"[Genre] {Documentary}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Nostalgic}, [Setting] {Urban}"
3081,"[Genre] {Horror}, [Audience] {Teenagers and Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Rural}"
296,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Indoor}"
1682,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Satirical}, [Setting] {Indoor}"
852,"[Genre] {Romance}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Heartwarming}, [Setting] {Rural}"
11,"[Genre] {Romance}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Political}"
2375,"[Genre] {Romantic Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Lighthearted}, [Setting] {Residential}"
1183,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic/Tragic}, [Setting] {Desert/War-Torn}"
2613,"[Genre] {Horror}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Frightening}, [Setting] {Space}"
1330,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Indoor}"
1982,"[Genre] {Horror}, [Audience] {General}, [Visual Format] {Still Image}, [Mood] {Frightening}, [Setting] {Unknown}"
1011,"[Genre] {Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Lighthearted}, [Setting] {Urban}"
2643,"[Genre] {Action/Adventure}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Heroic}, [Setting] {Skyline}"
3789,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
3105,"[Genre] {Drama}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Ocean}"
593,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Indoor}"
1394,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Beach}"
1028,"[Genre] {Fantasy}, [Audience] {Family}, [Visual Format] {Animated}, [Mood] {Joyful}, [Setting] {London}"
1387,"[Genre] {Horror}, [Audience] {General}, [Visual Format] {Film Poster}, [Mood] {Frightening}, [Setting] {Ocean}"
1269,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Indoor}"
1438,"[Genre] {Drama}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Volcanic Landscape}"
1954,"[Genre] {Action/Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Motivational}, [Setting] {Sporting Arena}"
2844,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Indoor}"
183,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Indoor}"
2,"[Genre] {Adventure}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Fantasy World}"
2688,"[Genre] {Drama}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Military}"
1569,"[Genre] {Romance}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Heartwarming}, [Setting] {Urban}"
376,"[Genre] {Adventure}, [Audience] {Families}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {River}"
990,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
2132,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Indoor}"
3643,"[Genre] {War Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Military}"
2033,"[Genre] {Fantasy}, [Audience] {Family}, [Visual Format] {Animated}, [Mood] {Adventure}, [Setting] {Forest}"
2291,"[Genre] {Fantasy}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Industrial}"
3033,"[Genre] {Science Fiction Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Space}"
2735,"[Genre] {Action/Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Desert/Sunset}"
2078,"[Genre] {Animation}, [Audience] {Family}, [Visual Format] {Animated Film}, [Mood] {Adventurous}, [Setting] {Jungle}"
3638,"[Genre] {Action/Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Space Station}"
3108,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Indoor}"
587,"[Genre] {Romance}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mystical}, [Setting] {Ghostly Realm}"
3710,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Urban}"
382,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Terrifying}, [Setting] {Night}"
111,"[Genre] {Crime/Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
2599,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Indoor}"
1991,"[Genre] {Horror}, [Audience] {Teenagers and Adults}, [Visual Format] {Live Action}, [Mood] {Frightening}, [Setting] {Indoor}"
2528,"[Genre] {Sci-Fi}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Dystopian}, [Setting] {Futuristic Cityscape}"
1883,"[Genre] {Satire}, [Audience] {Adults}, [Visual Format] {Cartoon}, [Mood] {Critical}, [Setting] {Abstract}"
2012,"[Genre] {Science Fiction}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Futuristic}"
1953,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
2796,"[Genre] {Comedy}, [Audience] {Family}, [Visual Format] {Illustration}, [Mood] {Humorous}, [Setting] {Rural}"
346,"[Genre] {Drama}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}"
1225,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Historical}"
3107,"[Genre] {Action/Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
1197,"[Genre] {Fantasy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Castle}"
2650,"[Genre] {Horror}, [Audience] {General}, [Visual Format] {Film}, [Mood] {Tense}, [Setting] {Indoor}"
1292,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Rural}"
3072,"[Genre] {Romantic Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Heartwarming}, [Setting] {Urban}"
22,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
2403,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Forest}"
1270,"[Genre] {Science Fiction}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Futuristic}"
2912,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Urban}"
1196,"[Genre] {Science Fiction}, [Audience] {Family}, [Visual Format] {Film Poster}, [Mood] {Action-Adventure}, [Setting] {Space}"
2615,"[Genre] {Science Fiction}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Urban}"
2384,"[Genre] {Family}, [Audience] {Children}, [Visual Format] {Animated}, [Mood] {Heartwarming}, [Setting] {Fantasy}"
1587,"[Genre] {Action/Adventure}, [Audience] {Adults}, [Visual Format] {Illustration}, [Mood] {Dramatic}, [Setting] {Fantasy World}"
362,"[Genre] {Adventure}, [Audience] {Family}, [Visual Format] {Animated}, [Mood] {Enchanting}, [Setting] {Jungle}"
3497,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Indoor}"
1858,"[Genre] {Action/Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dynamic}, [Setting] {Urban}"
3398,"[Genre] {Fantasy}, [Audience] {Family}, [Visual Format] {Animated}, [Mood] {Humorous}, [Setting] {Urban}"
2369,"[Genre] {Romantic Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Playful}, [Setting] {Urban}"
2915,"[Genre] {Comedy}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}"
1550,"[Genre] {Legal Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Courtroom}"
2622,"[Genre] {Fantasy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Forest}"
1200,"[Genre] {Sci-Fi}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Action-Intense}, [Setting] {Alien Planet}"
2001,"[Genre] {Action/Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
1198,"[Genre] {Adventure}, [Audience] {Family/Adults}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Ancient/Desert}"
3608,"[Genre] {Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Urban}"
288,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
2247,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Suspenseful}, [Setting] {Urban}"
1674,"[Genre] {Drama}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Rural}"
1079,"[Genre] {Crime/Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}"
1590,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Space}"
2411,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Sporting Arena}"
2916,"[Genre] {Sci-Fi}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Futuristic}"
3168,"[Genre] {Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Rebellious}, [Setting] {Rural}"
246,"[Genre] {Drama}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Inspiring}, [Setting] {Urban}"
3115,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Night Cityscape}"
2953,"[Genre] {Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}"
969,"[Genre] {Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic-Action}, [Setting] {African Jungle}"
2379,"[Genre] {Action/Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}"
2396,"[Genre] {Romance/Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intimate}, [Setting] {Historical}"
3286,"[Genre] {Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Joyful}, [Setting] {Snowy Forest}"
1172,"[Genre] {Drama}, [Audience] {Families}, [Visual Format] {Live Action}, [Mood] {Nostalgic}, [Setting] {Cinema}"
2971,"[Genre] {Jazz}, [Audience] {Adults}, [Visual Format] {Light-Up Sign}, [Mood] {Energetic}, [Setting] {Night}"
1272,"[Genre] {Biography}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Military}"
648,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
155,"[Genre] {Action/Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Post-War Southeast Asia}"
2664,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Sci-Fi World}"
1203,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Courtroom}"
2583,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Illustration}, [Mood] {Humorous}, [Setting] {Urban}"
585,"[Genre] {Family Comedy}, [Audience] {Families}, [Visual Format] {Live Action}, [Mood] {Lighthearted}, [Setting] {Global}"
2266,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dark Humor}, [Setting] {Fantasy}"
953,"[Genre] {Drama}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Heartwarming}, [Setting] {Small Town}"
1643,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Historical}"
3362,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
2278,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
3948,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Indoor}"
3255,"[Genre] {Sports Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Uplifting}, [Setting] {Baseball Field}"
488,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Indoor}"
1097,"[Genre] {Science Fiction}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Heartwarming}, [Setting] {Space}"
610,"[Genre] {Science Fiction}, [Audience] {Teenagers/Adults}, [Visual Format] {Animated}, [Mood] {Action-Packed}, [Setting] {Apocalyptic}"
1012,"[Genre] {Family}, [Audience] {Children}, [Visual Format] {Live Action}, [Mood] {Heartwarming}, [Setting] {Rural}"
2406,"[Genre] {Adventure}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Jungle}"
2926,"[Genre] {Musical Comedy}, [Audience] {Families}, [Visual Format] {Live Action}, [Mood] {Uplifting}, [Setting] {Urban}"
3705,"[Genre] {Action/Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Indoor}"
1029,"[Genre] {Animation}, [Audience] {Family}, [Visual Format] {Animated Film}, [Mood] {Heartwarming}, [Setting] {Fantasy Sky}"
1120,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Controversial}, [Setting] {Indoor}"
1226,"[Genre] {Romance}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Rural}"
356,"[Genre] {Drama/Comedy}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Optimistic}, [Setting] {Urban}"
2959,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Indoor}"
2956,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Indoor}"
208,"[Genre] {Action/Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dramatic}, [Setting] {Post-Apocalyptic}"
3654,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Island}"
1374,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Action-Adventure}, [Setting] {Space}"
1918,"[Genre] {Action/Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
3675,"[Genre] {Musical}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Joyful}, [Setting] {Winter}"
1264,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Animation}, [Mood] {Romantic}, [Setting] {Fantasy}"
