asin,result
349,"""Clear and Present Danger"" movie poster features a man with an American flag, suggesting themes of patriotism and espionage."
3593,"""Battlefield Earth"" movie poster features a blue-skinned alien with a spaceship in the background, emphasizing the sci-fi theme."
1287,"""Ben-Hur"" movie poster features a grand statue and chariots, set against a vibrant orange background, highlighting the epic historical drama."
1732,"The Big Lebowski movie poster features a man with long hair and a beard, wearing sunglasses with a red and black pattern, set against a black and white background."
2315,"The poster features a split image with one side showing a cracked face and the other a woman with green eyes, promoting the movie ""Bride of Chucky."""
908,"A man in a suit runs on a red carpet, with a plane in the background, for the movie ""North by Northwest."""
551,"A movie poster features a moon, a wave, and a character standing on the wave, with the title ""The Nightmare Before Christmas"" prominently displayed."
3180,"The movie poster features two men in boxing attire, with the text ""Play It to the Bone"" and the names Woody Harrelson and Antonio Banderas prominently displayed."
3113,"""End of Days"" movie poster featuring Arnold Schwarzenegger, with a dark, ominous background and a fiery, apocalyptic scene."
2600,"""Existenz"" movie poster features a man and woman in suits, with a fiery background, suggesting a thrilling, possibly dystopian narrative."
2015,"The Absent-Minded Professor movie poster features a man in a car with a dog, set against a cityscape with the Capitol Building in the background."
2826,"A man in armor stands against a dramatic sky, with the title ""The 13th Warrior"" prominently displayed."
3785,"""Scary Movie"" poster features a group of people in a movie theater, with one character wearing a mask and another holding a camera, surrounded by popcorn and a glowing light."
1635,"The Ice Storm movie poster features three central figures: a man and two women, set against a snowy, icy background, suggesting a cold, possibly tense narrative."
1562,"The movie poster features Batman, Robin, and other characters in vibrant, colorful attire against a cosmic background, with a prominent face in the center."
1460,"A movie poster for ""That Darn Cat"" features a cat wearing sunglasses against a green and white striped background."
110,"""Braveheart"" movie poster features a warrior with a sword, set against a fiery background, depicting a battle scene."
589,"A movie poster featuring a man on a motorcycle, with the title ""Terminator 2: Judgment Day"" prominently displayed."
1810,"""Primary Colors"" movie poster features a man and woman in suits, with an American flag in the background, suggesting a political theme."
724,"The Craft movie poster features four young women in dark attire, walking in the rain, with the title ""The Craft"" prominently displayed below them."
2947,"A man in a suit stands next to a car, with the title ""Goldfinger"" and ""007"" prominently displayed, set against a mountainous backdrop."
329,"""Star Trek Generations"" movie poster featuring a spaceship and two faces against a blue and purple background."
158,"A movie poster features a blue ghost with a wide grin, a castle in the background, and two characters in the foreground, one holding a flashlight."
1213,"""GoodFellas"" movie poster featuring two men in suits, one with a gun, set against a yellow background."
531,"The Secret Garden movie poster features a lush garden with a group of children and a goat, set against a vibrant yellow background with the film's title in bold letters."
1234,"""The Sting"" movie poster features two men in suits, one in red and the other in brown, sitting at a desk with a pipe and a bottle, set against a white background."
3683,"""Blood Simple"" movie poster features a neon sign with the title, a man in a suit on the ground, and a car with headlights on in the background."
1722,"A movie poster for ""Tomorrow Never Dies"" featuring a man holding a gun, with the film's title and ""007"" prominently displayed."
1094,"The Crying Game movie poster features a woman in black and white, holding a gun, with the title ""The Crying Game"" prominently displayed."
457,"""The Fugitive"" movie poster features a man in a green jacket running through a subway, with bold red text overlaying the image."
32,"""12 Monkeys movie poster features a bald man with a red eye and a woman, set against a dark background."""
2759,"""Poster for the movie 'Dick,' featuring two women in patriotic attire with the White House in the background."""
788,"The Nutty Professor movie poster features Eddie Murphy in a large, exaggerated suit, with bold red text and a white background."
2476,"""Heartbreak Ridge"" movie poster features a soldier in a white hat, with a group of soldiers in the background, set against a war-torn landscape."
1372,"""Star Trek VI: The Undiscovered Country"" movie poster features a spaceship in a cosmic setting with a vibrant red beam and a glowing title."
2605,"""Entrapment"" movie poster features a man with a beard and a woman in a black dress, with the title ""Entrapment"" prominently displayed."
1439,"Poster for ""Meet Wally Sparks,"" featuring a man in a tuxedo holding a drink, with a chaotic scene of miniature figures and objects around him."
377,"A man in a suit and tie stands in front of a burning bus, with the word ""SPEED"" prominently displayed at the top."
2529,"A movie poster features a yellow background with a black and white image of a man in a suit and a group of apes, with the title ""Planet of the Apes"" and the name ""Charlton Heston"" prominently displayed."
2616,"A stylized Dick Tracy poster features a silhouette of the detective in a yellow hat and red tie, set against a black background with bold, colorful text."
663,"The image is a movie poster for ""Kids in the Hall: Brain Candy."" It features a group of characters in colorful clothing standing in a field, with a large red ball in the sky. The background is a vibrant, sunny day with a blue sky and white clouds."
3019,"""Drugstore Cowboy"" movie poster features a man and woman in a passionate embrace, set against a graffiti-covered wall, with the title in bold purple letters."
543,"A movie poster features a man in a suit holding a bouquet of flowers, standing next to a woman in a red dress, with a heart and blue sky in the background."
466,"A movie poster for ""Hot Shots! Part Deux"" features a man holding a chicken with a bow and arrow, set against a fiery background."
2788,"The image is a movie poster for Monty Python's ""And Now for Something Completely Different,"" featuring a hand holding a flag and a gun, with bold, stylized text."
581,"The Celluloid Closet movie poster features bold text and silhouettes of figures, with a banana in the background, symbolizing LGBTQ+ themes."
1721,"""Titanic"" movie poster features a couple kissing above the ship, with the title prominently displayed."
1500,"""Poster for 'Grosse Pointe Blank' featuring a man in a suit and a woman in a green shirt, with a colorful background and the film's title."""
1261,"""Evil Dead 2: Dead by Dawn movie poster features a menacing skull with glowing eyes, set against a dark background."""
2710,"The Blair Witch Project poster features a dark forest background with a red figure and a close-up of a person's face, conveying a sense of mystery and horror."
480,"Jurassic Park movie poster features a dinosaur silhouette against a red background, framed by wooden doors and flames, with the film's title prominently displayed."
2993,"""Thunderball"" movie poster featuring a man in a suit holding a gun, with a woman in a dress in the background, set against a green and black background."
2750,"""Radio Days"" movie poster features a woman in a red dress against a black background with a radio wave design."
2504,"""200 Cigarettes"" movie poster features a collage of diverse faces and a cityscape with fireworks, set against a night sky."
1262,"The Great Escape movie poster features a group of men running towards the viewer, with a yellow light illuminating the scene, set against a dark background."
1961,"""Rain Man"" movie poster features two men walking on a road, one in a beige jacket and the other in a black jacket, with the title ""Rain Man"" prominently displayed at the bottom."
2549,"""Three characters in red uniforms stand in front of a glowing spaceship, with a fiery explosion in the background, representing the movie 'Wing Commander'."""
3730,"The poster for ""The Conversation"" features a man on the phone with a man in a yellow suit in the background, with the title ""The Conversation"" prominently displayed."
509,"The Piano movie poster features a woman in a black dress sitting at a piano on a beach, with a misty landscape in the background."
2108,"""Poster for 'L.A. Story' featuring a man in a fedora and a woman in a purple dress, both in a dynamic pose."""
3125,"The End of the Affair movie poster features a couple in the rain, with a silhouette of a person holding an umbrella in the background."
2677,"""Buena Vista Social Club"" movie poster features a man walking down a street with a vintage car in the background, set against a vibrant yellow and orange gradient."
3081,"""Sleepy Hollow"" movie poster features a man and woman in the foreground, with a silhouette of a horse and carriage in the background, under a full moon."
296,"A woman in a black dress reclines on a bed, holding a cigarette, with a gun and a book nearby, against a red background with the title ""Pulp Fiction."""
1682,"The image is a movie poster for ""The Truman Show,"" featuring a mosaic of a smiling man in a suit against a blue background."
852,"""Poster for 'Tin Cup' featuring a man and woman in a romantic embrace, set against a dramatic sky."""
11,"The American President movie poster features a man and woman in a tender embrace, with the White House in the background, suggesting themes of romance and politics."
2375,"Movie poster for ""The Money Pit"" featuring a couple on a roof with a ""Sold"" sign, indicating a humorous home renovation scenario."
1183,"""The English Patient"" movie poster features a man in the foreground, a woman in the background, and a plane flying over a snowy landscape."
2613,"A movie poster features silhouettes of people against a starry sky, with a prominent figure in the doorway, suggesting a theme of survival or escape."
1330,"A woman in a white dress with a knife in her hair stands in front of a crowd, with the text ""April Fools Day"" prominently displayed."
1982,"A movie poster for ""Halloween"" features a hand holding a knife against a black background, with the title ""Halloween"" prominently displayed at the top."
1011,"""Herbie Rides Again"" movie poster features a white Volkswagen Beetle with the number 53, a man and woman on top, and the Golden Gate Bridge in the background."
2643,"""Superman IV: The Quest for Peace"" movie poster features Superman in a dynamic pose, with a group of characters in the foreground, set against a dramatic sky backdrop."
3789,"The Pawnbroker movie poster features a group of people in a room with a red balloon, Rod Steiger, Geraldine Fitzgerald, and Brock Peters, promoting the film."
3105,"Poster for ""Awakenings"" featuring two silhouetted figures on a dock, with the title ""Awakenings"" prominently displayed in the top left corner."
593,"The Silence of the Lambs movie poster features a woman's face with red eyes and a butterfly with a skull pattern, set against a dark background."
1394,"The movie poster for ""Raising Arizona"" features two men lounging in lawn chairs, with the film's title prominently displayed in bold red letters."
1028,"A vibrant movie poster for ""Mary Poppins,"" featuring a silhouette of the title character with an umbrella, surrounded by whimsical illustrations of the cityscape and characters."
1387,"A movie poster for ""JAWS"" features a large shark with its mouth open, a woman floating in the water, and the title in bold red letters at the top."
1269,"A vintage movie poster features Cary Grant and a woman in a dynamic pose, with the title ""Arsenic and Old Lace"" prominently displayed."
1438,"""Dante's Peak"" movie poster featuring a man and woman against a dark, ominous background, with the title prominently displayed at the top."
1954,"""Rocky"" movie poster featuring a shirtless man in boxing ring, with American flag in background."
2844,"The Minus Man movie poster features a close-up of a person's eyes, with the title ""The Minus Man"" in bold red letters below."
183,"""Poster for 'Mute Witness' features a close-up of a woman's face with the title in bold red letters."""
2,"A movie poster features a man in a hat, surrounded by various characters and animals, with the title ""Jumanji"" prominently displayed."
2688,The General's Daughter movie poster features a man in a military uniform saluting against a backdrop of an American flag and a cityscape.
1569,"""Poster for 'My Best Friend's Wedding' featuring a woman in a wedding dress with a collage of other characters."""
376,"The River Wild movie poster features a group of people in a raft navigating through turbulent waters, emphasizing adventure and action."
990,"A man in a suit points a gun, with a woman in a black dress in the background, against a backdrop of a car and the text ""Maximum Risk."""
2132,"""Who's Afraid of Virginia Woolf?"" movie poster features a man in a suit and a woman with curly hair, set against a dark background."
3643,"""The Fighting Seabees"" movie poster features a man in a helmet, a couple kissing, and soldiers in action, set against a vibrant background."
2033,"A movie poster features a man and woman in medieval attire, a dog, and a magical forest backdrop, with the title ""The Black Cauldron."""
2291,"A movie poster for ""Edward Scissorhands"" features a character with mechanical arms and a butterfly, set against a stark white background."
3033,"""Spaceballs"" movie poster features a helmeted character with a diverse cast, set against a cosmic background."
2735,"The Golden Child movie poster features a man in a suit against a vibrant sunset backdrop, with palm trees and a cityscape in the distance."
2078,"A movie poster features a young boy in a jungle setting, surrounded by a bear, a monkey, and a tiger, with the title ""The Jungle Book"" prominently displayed."
3638,"""Poster for the movie 'Moonraker' featuring a futuristic space station with a man and woman in white suits, surrounded by other characters in action poses."""
3108,"The Fisher King movie poster features two men in conversation, one in a suit and tie, the other in a colorful shirt, with the film's title prominently displayed."
587,"""Ghost"" movie poster features a blurred, ethereal image of a woman with a cat, set against a blue background, with the title ""GHOST"" in pink text at the bottom."
3710,"""Action Jackson"" movie poster features a man and woman in formal attire, with a gun and a woman's face in the background, emphasizing action and mystery."
382,"A movie poster features a man in wolf makeup and a woman's face, with the word ""WOLF"" prominently displayed."
111,"A man in a leather jacket stands in front of a yellow taxi on a city street at night, with the title ""Taxi Driver"" prominently displayed."
2599,"""Poster for 'Election' featuring a woman's face with a man's face peeking out from behind her, with the title 'election' in blue text."""
1991,"""Child's Play"" movie poster features a doll with a knife, emphasizing the horror theme."
2528,"""Logan's Run"" movie poster features a futuristic cityscape with a rainbow, a man in a suit, and a woman in a dress, set against a vibrant background."
1883,"The movie poster for ""Bulworth"" features a caricatured man with a gun in his mouth, set against a black background, with the title ""Bulworth"" in bold red letters at the top."
2012,"""Back to the Future III"" movie poster features Marty McFly, Doc Brown, and a time-traveling car, set against a fiery background."
1953,"""The French Connection"" movie poster features a man in a hat holding a gun, with a cityscape in the background."
2796,"""Poster for 'Funny Farm' featuring a man in a hat and scarf driving a red tractor with a dog, set against a white background with the movie title in bold letters."""
346,"""Backbeat"" movie poster featuring Sheryl Lee and Stephen Dorff, with a crowd of people in the background, suggesting a musical or historical theme."
1225,"""Amadeus"" movie poster features a stylized image of a man with hands raised, set against a dark background with a grid-like pattern, emphasizing the film's historical and musical themes."
3107,"A firefighter carries a child through a blazing inferno, with the title ""Backdraft"" prominently displayed above."
1197,"The Princess Bride movie poster features a couple standing on a bridge with a mountainous landscape in the background, under a blue sky."
2650,"A vintage movie poster for ""The Ghost of Frankenstein"" features a green-skinned creature holding a skull, with a woman in a dress and a man in a suit in the foreground."
1292,"""Being There"" movie poster features a man in a hat and coat, holding a briefcase and a walking stick, walking towards a grand, snow-covered mansion."
3072,"A woman in a black coat and red skirt dances under a full moon, with a city skyline in the background, for the movie ""Moonstruck."""
22,"""Copycat"" movie poster features a man in a suit with a gun, a woman in a mirror, and the title in red letters."
2403,"A muscular man in a tank top and combat gear holds a gun, with a dark, forested background and the title ""First Blood"" in bold red letters."
1270,"A movie poster for ""Back to the Future"" features a man in a car with flames, suggesting a time-traveling adventure."
2912,"""The Limey"" movie poster features a man in a suit against a vibrant red and blue background, with a cityscape in the distance."
1196,"""Star Wars: The Empire Strikes Back movie poster featuring characters in a dramatic space setting with a dark, starry background."""
2615,"""Poster for 'My Science Project' features four characters in front of a building, with lightning and a glowing orb, suggesting a science-themed adventure."""
2384,"A pig and a duck sit on a suitcase, with a city skyline in the background, for the movie ""Babe: Pig in the City."""
1587,"A dynamic movie poster features a muscular warrior and a blonde woman, both wielding swords, set against a fiery red background, with the title ""Conan the Barbarian"" prominently displayed."
362,"A movie poster features a man in the jungle with animals, including a tiger, bear, and wolf, under a sky with clouds."
3497,"""Max Dugan Returns"" movie poster features a man holding a briefcase with money, set against a dark background."
1858,"""Mr. Nice Guy"" movie poster features a man in a blue suit with a red background, a fire in the distance, and a dynamic action scene."
3398,"The Muppets Take Manhattan movie poster features Kermit and Miss Piggy, surrounded by other Muppets, set against a New York City skyline."
2369,"Two women in black outfits pose confidently, with one holding a drink, against a white background. The text ""DESPERATELY SEEKING SIMON"" is prominently displayed in red."
2915,"""Risky Business"" movie poster features a man in sunglasses and a woman lying on the ground, with neon text."
1550,"The poster features two men in suits, one with a tie and the other with a tie, set against a backdrop with the title ""Trial and Error"" and the tagline ""The 20 Most Outrageous Trials of the Century."""
2622,"The poster features a group of characters in a forest setting, with the title ""A Midsummer Night's Dream"" prominently displayed, indicating the film is based on William Shakespeare's play."
1200,"""Aliens"" movie poster features a soldier carrying a child amidst a crowd of aliens, with a blue, ominous background."
2001,"Lethal Weapon 2 movie poster featuring Mel Gibson and Danny Glover, with a gun prominently displayed."
1198,"Indiana Jones and the Raiders of the Lost Ark movie poster features a rugged explorer with a whip, a woman in a dress, and a man in a suit, set against a brown background."
3608,"A man in a suit is riding a red bicycle on a poster for ""Pee-Wee's Big Adventure."""
288,"""Natural Born Killers"" movie poster features a bald man with red glasses, set against a black and white background."
2247,"""Married to the Mob"" movie poster featuring a woman with dark hair and a man in a suit, set against a cityscape background."
1674,"""Black and white movie poster featuring a man in a suit, with the word 'Witness' in red at the bottom."""
1079,"A Fish Called Wanda movie poster features four main characters: a man in a suit, a woman in a dress, a man in a black coat, and a man in a green shirt, all standing in a dramatic pose."
1590,"""Event Horizon"" movie poster features a spaceship against a cosmic backdrop with a lightning bolt, hinting at a space adventure."
2411,"""Rocky IV movie poster featuring a triumphant boxer holding an American flag, with a trainer in the background."""
2916,"""Total Recall"" movie poster features a man's face with a blue background and a pyramid-shaped logo."
3168,"""Easy Rider"" movie poster features a yellow background with a man in a leather jacket, evoking a classic 1960s counterculture vibe."
246,"A framed basketball jersey with ""HOOP DREAMS"" written on it, accompanied by a movie poster featuring the names Steve James, Frederick Mark, and Peter Gilbert."
3115,"""Flawless"" movie poster features two men in motion, one waving, with a blurred background and a red banner at the bottom."
2953,"""Home Alone 2: Lost in New York movie poster features a boy reading a newspaper with the headline 'Wet Bandits Escape!' against a cityscape background."""
969,"The African Queen movie poster features a man and woman in a dramatic scene, with a ship and fire in the background, set against a purple sky."
2379,"""Police Academy 2: Their First Assignment"" movie poster features a diverse group of police officers in uniform, standing together with guns drawn, against a white background."
2396,"""Shakespeare in Love"" movie poster features a couple kissing with a silhouette of a man in the background, set against a red and orange backdrop."
3286,"""Snow Day"" movie poster features a man in a red jacket and camouflage pants, surrounded by a group of people in winter attire, with a snowy background."
1172,"""Cinema Paradiso"" movie poster features a man in a suit and tie, with a smaller image of a man in a suit and tie below him, against a starry sky background."
2971,"The image features a movie poster with the title ""All That Jazz"" prominently displayed in white lights against a black background."
1272,"A movie poster for ""Patton"" features a man in a military uniform with a helmet and binoculars, set against a dark background."
648,"A movie poster features a man's face in profile, with a red and black color scheme, and a bird in flight, suggesting themes of action and mystery."
155,"""Beyond Rangoon"" movie poster features a woman in a dark room, with a blurred cityscape in the background, suggesting a dramatic or intense narrative."
2664,"The poster features a handprint with a crowd of people in the background, promoting the movie ""Body Snatchers."""
1203,"Poster for ""12 Angry Men"" features a man in a white suit standing in front of a group of men in suits, with the title ""12 Angry Men"" prominently displayed."
2583,"""Cookie's Fortune"" movie poster features a diverse cast, including a man in a hat and a woman in a red dress, set against a red background with a train in the background."
585,"The poster features a group of people standing on a staircase leading to a globe, with the title ""The Brady Bunch Movie"" prominently displayed."
2266,"A woman in a white dress stands on a cloud, holding a wand, with a title reading ""The Butcher's Wife"" in the top left corner."
953,"""Poster for 'It's a Wonderful Life' features a man in a suit lifting a woman in a yellow dress, with the title in red text at the bottom."""
1643,"""Her Majesty, Mrs. Brown"" movie poster features a man in a hat and a woman in a black dress, with the title prominently displayed in elegant font."
3362,"""Dog Day Afternoon"" movie poster features a man's face with a helicopter hovering above, set against a city backdrop, capturing the film's dramatic and intense atmosphere."
2278,"""Ronin"" movie poster features a man pointing a gun, a car, and a cityscape, with a blue and white color scheme."
3948,"A movie poster for ""Meet the Parents"" features a man in pajamas sitting at a table with an older man, both connected to wires, suggesting a humorous or tense family situation."
3255,"A League of Their Own movie poster features a woman in a white dress holding a baseball bat, with a blue sky and clouds in the background."
488,"""Poster for 'M Butterfly' featuring a close-up of a woman's face, with the title 'M Butterfly' prominently displayed above."""
1097,"""ET the ExtraTerrestrial movie poster features a child on a bicycle reaching out to a hand against a full moon backdrop."""
610,"""Heavy Metal"" movie poster features a warrior with a sword, wings, and a helmet, set against a dramatic sky with clouds and a cityscape."
1012,"""Old Yeller"" movie poster features a young boy in a cowboy hat, a dog with its tongue out, and a boy riding a horse in a field under a sunset sky."
2406,"""Romancing the Stone"" movie poster features a man and woman in a jungle, holding guns, with a green and yellow title."
2926,"""Movie poster for 'Hairspray' featuring a colorful title, a man in a suit, and a woman in a striped skirt and white heels against a red background."""
3705,"""Poster for 'Bird on a Wire' featuring a man and woman, the woman holding a gun, with the title prominently displayed."""
1029,"A movie poster for ""Dumbo"" features a flying elephant with a bird, set against a blue sky with clouds, and a castle in the background."
1120,"""The People vs. Larry Flynt"" movie poster features a man in a Speedo, with a large female torso in the background, symbolizing the controversial nature of the film."
1226,"The Quiet Man movie poster features a man in a yellow coat and a woman in a green dress, with a horse-drawn carriage and a house in the background."
356,"A man in a beige suit sits on a bench, with the text ""Tom Hanks is Forrest Gump"" prominently displayed."
2959,"The poster features Brad Pitt and Edward Norton, with a pink bar of soap and a green background, promoting the film Fight Club."
2956,"A movie poster featuring a man in a suit and a woman in a dress, with the title ""Someone to Watch Over Me"" and starring Tom Berenger and Mimi Rogers."
208,"""Waterworld"" movie poster features a rugged man with a gun, floating on water with floating cities in the background."
3654,"The Guns of Navarone movie poster features three men in military attire against a green and yellow background, with a sunset in the distance."
1374,"""Star Trek II: The Wrath of Khan poster features a dramatic sunset with characters in action, including a man with a sword and a woman in a spacesuit."""
1918,"""Poster for Lethal Weapon 4, featuring a diverse group of characters, with Mel Gibson prominently displayed."""
3675,"""White Christmas"" movie poster features a group of performers in festive attire, with a prominent Christmas tree in the background, set against a snowy backdrop."
1264,"The movie poster for ""Diva"" features a silhouette of a woman and a man, with a red figure in the center, set against a night sky with stars and a crescent moon."
2805,"""Poster for 'Mickey Blue Eyes' featuring a man in a tuxedo with two other individuals, one pointing and one with a hand raised, against a blue background."""
3361,"""Poster for 'Bull Durham' featuring a man in a leather jacket and a woman in a dress, both holding a baseball bat, with a car in the background."""
736,"Twister movie poster features a dramatic sky with a tornado, a car, and a couple, with the title ""Twister"" prominently displayed."
2006,"The Mask of Zorro movie poster features a man in a black mask and hat, holding a sword, with a red background and the title ""The Mask of Zorro"" prominently displayed."
943,"The Ghost and Mrs. Muir poster features a man and woman gazing at each other, with a ship and lighthouse in the background, suggesting a romantic, mysterious theme."
3334,"""Key Largo"" movie poster features a man and woman in the foreground, with a man in a suit in the background, set against a tropical backdrop."
2276,"A movie poster features a pink background with a tree and three people, promoting a film titled ""A Soldier's Daughter Never Cries."""
2920,"""Children of Paradise"" movie poster features a statue in a garden setting, with a gate and trees in the background, under a blue sky."
2237,"A movie poster featuring a man with a serious expression, the title ""Without Limits"" is prominently displayed."
1912,"A man and woman are featured prominently on a movie poster, with a gun in the background, suggesting a thrilling or action-packed film."
344,"Ace Ventura: Pet Detective movie poster features Jim Carrey as the title character, a private investigator, with a wolf and a black dog, set against a blue background."
3101,"""Fatal Attraction"" movie poster features a man whispering into a woman's ear, with bold red and black text against a contrasting background."
3469,"The poster for ""Inherit the Wind"" features a green monkey, with images of actors Spencer Tracy, Fredric March, and Robert Mitchum, highlighting the famous ""monkey trial"" that shook America."
2808,"""Universal Soldier"" movie poster features two men in futuristic gear, one with a cybernetic eye, against a dark background."
2985,"A futuristic police officer in a metallic suit stands next to a police car, with the title ""RoboCop"" prominently displayed."
2505,"""8MM: Eight Millimeter movie poster featuring a man in a suit with a film reel and silhouettes of people in the background."""
527,"""Schindler's List"" movie poster features a hand holding a child's hand, with a red coat and a black background, evoking themes of survival and hope."
2436,"""Tea with Mussolini"" movie poster features a group of people in traditional attire, set against a scenic backdrop with a prominent building."
2724,"A movie poster for ""Runaway Bride"" features a man in casual attire and a woman in a wedding dress, both sitting on the ground, with the title prominently displayed at the top."
628,"""Primal Fear"" movie poster features a man in a long coat standing in a dramatic, dimly lit setting, with the title ""Primal Fear"" prominently displayed at the bottom."
345,"The Adventures of Priscilla, Queen of the Desert movie poster features a blue bus with a woman in a dress and a man in a suit, set against a desert backdrop."
2514,"""Back by popular demand, the eerie poster for 'Pet Sematary Two' features a dark, ominous scene with crosses and a mysterious eye, promising a spine-chilling experience."""
25,"""Leaving Las Vegas"" movie poster features a man and woman in the foreground, with the cityscape of Las Vegas in the background, highlighting the film's title and theme."
1247,"""The Graduate"" movie poster features a man in a brown jacket and a woman's leg in black stockings, with the film's title prominently displayed."
1101,"""Top Gun"" movie poster featuring a man and woman in leather jackets with military insignias, set against an American flag backdrop."
3824,"""Autumn in New York"" movie poster features a close-up of a man and woman, with the title in gold letters at the top."
2412,"""Rocky V movie poster featuring Sylvester Stallone in a black hat and gray shirt, with the title 'Rocky V' prominently displayed."""
3253,"""Wayne's World"" movie poster featuring Mike Myers and Dana Carvey as characters, with a colorful, whimsical sky background."
2195,"""Dirty Work"" movie poster features a man in a plaid shirt and glasses, pointing at the viewer against a white brick wall."
2018,"A vibrant movie poster features a young deer, Bambi, surrounded by a skunk, rabbits, and a butterfly, set against a lush forest backdrop."
231,"""Poster for 'Dumb and Dumber' featuring two men in a playful pose, one with long hair being held by the other."""
1060,"Swingers movie poster features a man in a suit holding a martini glass, with a bold red box and yellow background."
3152,"The Last Picture Show movie poster features a black and white image of a small town with a train station, and the title is prominently displayed in bold letters."
2371,"""Poster for the movie 'Fletch,' featuring a man holding a gun and multiple ID cards, set against a blue background."""
2541,"Three characters stand close together on a dark background, with the title ""Cruel Intentions"" prominently displayed below them."
1831,"""Lost in Space"" movie poster features a futuristic spaceship and a family in space suits, set against a starry background."
2989,"A man in a white shirt and black pants stands confidently, holding a gun, with a submarine in the background, representing the movie poster for ""For Your Eyes Only."""
2287,"A vintage movie poster for ""Them!"" features giant ants crawling out of the earth, with a tagline about horror and a tagline about the amazing new Warner Bros. sensation."
1235,"""Harold and Maude"" movie poster features two characters, one older and one younger, both dressed warmly, with the title prominently displayed in orange letters."
3111,"""Places in the Heart"" movie poster features three women in a field, with one holding a child, set against a cloudy sky."
1288,"A movie poster features three band members from Spinal Tap, with a lightning bolt and a stone in the background, suggesting a powerful, energetic theme."
2203,"""Shadow of a Doubt"" movie poster features a woman in a dress, a man in a suit, and a man in a hat, with the title in bold letters."
2648,"""Frankenstein"" movie poster features a man in a black shirt and a woman in a white dress, with the title ""Frankenstein"" in yellow letters."
497,"""Much Ado About Nothing"" movie poster features a group of people in a scenic outdoor setting, with a mix of expressions and attire, suggesting a comedic or romantic theme."
28,"A classic movie poster for ""Persuasion,"" featuring a couple in period attire, set against a grand manor house, with vibrant flowers in the foreground."
803,"Three individuals, two women and a man, are depicted in a casual, outdoor setting, with one woman sitting on the man's lap, all smiling and looking towards the camera."
1876,"""Deep Impact"" movie poster features a dramatic scene of a comet or asteroid impacting Earth, with a fiery trail and a massive explosion, set against a dark sky."
2966,"The Straight Story movie poster features a silhouette of a man on a tractor against a sunset sky, with the title ""The Straight Story"" prominently displayed."
2581,"""Never Been Kissed"" movie poster features a blonde woman in jeans, with bold text in blue and red."
2475,"""52 Pick-Up"" movie poster features a man with a gun, two women, and a dark background, suggesting a thriller or crime genre."
1242,"""Glory"" movie poster features three men in military uniforms, with a red battlefield background, highlighting the film's historical and dramatic theme."
2302,"""Poster for 'My Cousin Vinny' featuring a man and woman in a courtroom, with a judge in the background."""
800,"""Poster for 'Lone Star' featuring a cowboy, a man with a mustache, and a woman, set against a cityscape."""
6,"""Heat"" movie poster features two men in suits, one with sunglasses, against a dark, cityscape background."
2410,"""Rocky III"" movie poster features Sylvester Stallone as Rocky Balboa, wearing boxing gloves and a championship belt, against a blue sky backdrop."
