asin,result
2788,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
581,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1721,"['[Genre] {Romance}, [Audience] {Young Adults}, [Visual Format] {Illustration}, [Mood] {Romantic}, [Setting] {Ocean}']"
1500,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1261,"['[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Dark}']"
2710,"['[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Forest}']"
480,"['[Genre] {Adventure}, [Audience] {Children}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Dinosaur Park}']"
2993,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}']"
2750,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
2504,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1262,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1961,"['[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
2549,"['[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Space}']"
3730,"['[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Space Station}']"
509,"['[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serene}, [Setting] {Beach}']"
2108,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
3125,"['[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Rainy}']"
2677,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
3081,"['[Genre] {Horror}, [Audience] {Young Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Nighttime}']"
296,"['[Genre] {Pulp Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1682,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
852,"['[Genre] {Romance}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}']"
11,"['[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Washington D.C.}']"
2375,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1183,"['[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Military Base}']"
2613,"['[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Space}']"
1330,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1982,"['[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Nighttime}']"
1011,"['[Genre] {Comedy}, [Audience] {Children}, [Visual Format] {Live Action}, [Mood] {Cheerful}, [Setting] {Urban}']"
2643,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
3789,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
3105,"['[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Contemplative}, [Setting] {Ocean}']"
593,"['[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Night}']"
1394,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1028,"['[Genre] {Fantasy}, [Audience] {Children}, [Visual Format] {Live Action}, [Mood] {Cheerful}, [Setting] {Urban}']"
1387,"['[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Underwater}']"
1269,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1438,"['[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Mysterious}, [Setting] {Fantasy}']"
1954,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Rural}']"
2844,"['[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Urban}']"
183,"['[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}']"
2,"['[Genre] {Adventure}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Ancient Egypt}']"
2688,"['[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Military}']"
1569,"['[Genre] {Comedy}, [Audience] {Young Adults}, [Visual Format] {Live Action}, [Mood] {Cheerful}, [Setting] {Urban}']"
376,"['[Genre] {Adventure}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Outdoor}']"
990,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Airport}']"
2132,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
3643,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {War Zone}']"
2033,"['[Genre] {Fantasy}, [Audience] {Children}, [Visual Format] {Cartoon}, [Mood] {Cheerful}, [Setting] {Forest}']"
2291,"['[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Dark}, [Setting] {Urban}']"
3033,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
2735,"['[Genre] {Comedy}, [Audience] {Children}, [Visual Format] {Live Action}, [Mood] {Cheerful}, [Setting] {Fantasy}']"
2078,"['[Genre] {Adventure}, [Audience] {Children}, [Visual Format] {Cartoon}, [Mood] {Cheerful}, [Setting] {Jungle}']"
3638,"['[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Space Station}']"
3108,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
587,"['[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Night}']"
3710,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}']"
382,"['[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Night}']"
111,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
2599,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1991,"['[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}']"
2528,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1883,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
2012,"['[Genre] {Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Western}']"
1953,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}']"
2796,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Illustration}, [Mood] {Witty}, [Setting] {Farm}']"
346,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1225,"['[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Illustration}, [Mood] {Dark}, [Setting] {Night}']"
3107,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}']"
1197,"['[Genre] {Romance}, [Audience] {Young Adults}, [Visual Format] {Illustration}, [Mood] {Serene}, [Setting] {Fantasy}']"
2650,"['[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Haunted House}']"
1292,"['[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Haunted House}']"
3072,"['[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
22,"['[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}']"
2403,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Forest}']"
1270,"['[Genre] {Action}, [Audience] {Teens}, [Visual Format] {Live Action}, [Mood] {Energetic}, [Setting] {Urban}']"
2912,"['[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Urban}']"
1196,"['[Genre] {Science Fiction}, [Audience] {Children}, [Visual Format] {Live Action}, [Mood] {Adventurous}, [Setting] {Space}']"
2615,"['[Genre] {Science Fiction}, [Audience] {Young Adults}, [Visual Format] {Live Action}, [Mood] {Energetic}, [Setting] {Urban}']"
2384,"['[Genre] {Comedy}, [Audience] {Children}, [Visual Format] {Illustration}, [Mood] {Cheerful}, [Setting] {City}']"
1587,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Illustration}, [Mood] {Intense}, [Setting] {Fantasy}']"
362,"['[Genre] {Adventure}, [Audience] {Children}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Jungle}']"
3497,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1858,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}']"
3398,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
2369,"['[Genre] {Rock}, [Audience] {Teens}, [Visual Format] {Live Action}, [Mood] {Energetic}, [Setting] {Studio}']"
2915,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1550,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
2622,"['[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Historical}']"
1200,"['[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Alien World}']"
2001,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}']"
1198,"['[Genre] {Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Western}']"
3608,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
288,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}']"
2247,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1674,"['[Genre] {Mystery}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Dark}']"
1079,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1590,"['[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Poster}, [Mood] {Dramatic}, [Setting] {Space}']"
2411,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Triumphant}, [Setting] {Wrestling Ring}']"
2916,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Dark}']"
3168,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
246,"['[Genre] {Sports}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
3115,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}']"
2953,"['[Genre] {Comedy}, [Audience] {Children}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
969,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}']"
2379,"['[Genre] {Police Academy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}']"
2396,"['[Genre] {Romance}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Urban}']"
3286,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Winter}']"
1172,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
2971,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1272,"['[Genre] {Military}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Military Base}']"
648,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}']"
155,"['[Genre] {Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Desert}']"
2664,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
1203,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
2583,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
585,"['[Genre] {Comedy}, [Audience] {Young Adults}, [Visual Format] {Live Action}, [Mood] {Cheerful}, [Setting] {School}']"
2266,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Cloudy}']"
953,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Illustration}, [Mood] {Cheerful}, [Setting] {Romantic}']"
1643,"['[Genre] {Romance}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Historical}']"
3362,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
2278,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}']"
3948,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
3255,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Golf Course}']"
488,"['[Genre] {Romance}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intimate}, [Setting] {Night}']"
1097,"['[Genre] {Science Fiction}, [Audience] {Young Adults}, [Visual Format] {Illustration}, [Mood] {Mysterious}, [Setting] {Nighttime}']"
610,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Battlefield}']"
1012,"['[Genre] {Comedy}, [Audience] {Children}, [Visual Format] {Live Action}, [Mood] {Cheerful}, [Setting] {Pastoral}']"
2406,"['[Genre] {Romance}, [Audience] {Young Adults}, [Visual Format] {Illustration}, [Mood] {Playful}, [Setting] {Jungle}']"
2926,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
3705,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}']"
1029,"['[Genre] {Comedy}, [Audience] {Children}, [Visual Format] {Live Action}, [Mood] {Cheerful}, [Setting] {Circus}']"
1120,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Urban}']"
1226,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Illustration}, [Mood] {Cheerful}, [Setting] {Rural}']"
356,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
2959,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
2956,"['[Genre] {Mystery}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}']"
208,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Fantasy}']"
3654,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Island}']"
1374,"['[Genre] {Science Fiction}, [Audience] {Fans of Star Trek}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Space}']"
1918,"['[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}']"
3675,"['[Genre] {Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Cheerful}, [Setting] {Holiday}']"
1264,"['[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Serious}, [Setting] {Night}']"
2805,"['[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Urban}']"
