asin,result
1028,"[Genre] {Musical}, [Audience] {Families}, [Visual Format] {Animation}, [Mood] {Whimsical}, [Setting] {Urban}"
1387,"[Genre] {Thriller}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Ocean}"
1269,"[Genre] {Comedy}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Lighthearted}, [Setting] {Studio Staged}"
1438,"[Genre] {Disaster}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Volcanic Landscape}"
1954,"[Genre] {Sports Drama}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Inspiring}, [Setting] {Boxing Ring}"
2844,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Suspenseful}, [Setting] {Unknown / Abstract}"
183,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Indeterminate}"
2,"[Genre] {Adventure}, [Audience] {Families}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Tropical Jungle}"
2688,"[Genre] {Drama},  
[Audience] {Adults},  
[Visual Format] {Live Action},  
[Mood] {Serious},  
[Setting] {Military}"
1569,"[Genre] {Romantic Comedy}, [Audience] {Teenagers and Young Adults}, [Visual Format] {Live Action}, [Mood] {Lighthearted and Playful}, [Setting] {Modern Urban}"
376,"[Genre] {Adventure}, [Audience] {Families}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Riverside}"
990,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
2132,"[Genre] {Drama},  
[Audience] {Adults},  
[Visual Format] {Live Action},  
[Mood] {Intense},  
[Setting] {Theatrical / Studio}"
3643,"[Genre] {War}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Tropical Battlefield}"
2033,"[Genre] {Fantasy}, [Audience] {Children}, [Visual Format] {Animation}, [Mood] {Adventurous}, [Setting] {Forest}"
2291,"[Genre] {Fantasy}, [Audience] {Teens}, [Visual Format] {Live Action}, [Mood] {Melancholic}, [Setting] {Small Town}"
3033,"[Genre] {Satire}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Absurdist}, [Setting] {Space}"
2735,"[Genre] {Fantasy Comedy}, [Audience] {General Family}, [Visual Format] {Live Action}, [Mood] {Whimsical}, [Setting] {Deserted Cityscape}"
2078,"[Genre] {Adventure}, [Audience] {Children}, [Visual Format] {Animation}, [Mood] {Energetic}, [Setting] {Jungle}"
3638,"[Genre] {Spy Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Action-Packed}, [Setting] {Space Station}"
3108,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Reflective}, [Setting] {Indoor}"
587,"[Genre] {Romantic Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intimate}, [Setting] {Indoor}"
3710,"[Genre] {Action}, [Audience] {Teens & Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
382,"[Genre] {Horror}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Terrifying}, [Setting] {Nighttime}"
111,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Gritty}, [Setting] {Urban}"
2599,"[Genre] {Drama/Comedy}, [Audience] {Teenagers/Young Adults}, [Visual Format] {Live Action}, [Mood] {Tense/Playful}, [Setting] {High School}"
1991,"[Genre] {Horror}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Terrifying}, [Setting] {Indoor}"
2528,"[Genre] {Science Fiction}, [Audience] {Youth}, [Visual Format] {Live Action}, [Mood] {Urgent}, [Setting] {Dystopian}"
1883,"[Genre] {Satire}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Darkly Humorous}, [Setting] {Political}"
2012,"[Genre] {Science Fiction}, [Audience] {Youth}, [Visual Format] {Live Action}, [Mood] {Energetic}, [Setting] {Retro Futuristic}"
1953,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
2796,"[Genre] {Comedy}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Lighthearted}, [Setting] {Rural}"
346,"[Genre] {Biographical Drama},  
[Audience] {Young Adults},  
[Visual Format] {Live Action},  
[Mood] {Intense},  
[Setting] {1960s Music Scene}"
1225,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Gloomy}, [Setting] {Historical}"
3107,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Fire Scene}"
1197,"[Genre] {Adventure}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Romantic}, [Setting] {Fantasy}"
2650,"[Genre] {Horror}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Gloomy}, [Setting] {Laboratory / Gothic}"
1292,"[Genre] {Drama},  
[Audience] {Adults},  
[Visual Format] {Live Action},  
[Mood] {Melancholic},  
[Setting] {Rural/Estate}"
3072,"[Genre] {Romantic Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Whimsical}, [Setting] {Urban}"
22,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Suspenseful}, [Setting] {Urban}"
2403,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Forest}"
1270,"[Genre] {Science Fiction}, [Audience] {Teens}, [Visual Format] {Live Action}, [Mood] {Energetic}, [Setting] {Future}"
2912,"[Genre] {Mystery}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Gritty}, [Setting] {Urban}"
1196,"[Genre] {Science Fiction}, [Audience] {Families}, [Visual Format] {Film Poster}, [Mood] {Epic}, [Setting] {Space Opera}"
2615,"[Genre] {Science Fiction}, [Audience] {Teens}, [Visual Format] {Live Action}, [Mood] {Energetic}, [Setting] {Urban Laboratory}"
2384,"[Genre] {Family Comedy}, [Audience] {Children and Families}, [Visual Format] {Animated}, [Mood] {Whimsical}, [Setting] {Urban Landscape}"
1587,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Fantasy}"
362,"[Genre] {Adventure}, [Audience] {Families}, [Visual Format] {Animated}, [Mood] {Whimsical}, [Setting] {Jungle}"
3497,"[Genre] {Crime Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Sarcastic}, [Setting] {Office}"
1858,"[Genre] {Action Comedy}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Energetic}, [Setting] {Urban Street}"
3398,"[Genre] {Musical Comedy}, [Audience] {Families}, [Visual Format] {Animated/Stop-Motion}, [Mood] {Whimsical}, [Setting] {Cityscape}"
2369,"[Genre] {Music Video}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Energetic}, [Setting] {Studio}"
2915,"[Genre] {Comedy}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Playful}, [Setting] {Urban}"
1550,"[Genre] {Comedy}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Lighthearted}, [Setting] {Courtroom}"
2622,"[Genre] {Romantic Comedy}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Whimsical}, [Setting] {Forest}"
1200,"[Genre] {Sci-Fi}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Alien Planet}"
2001,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
1198,"[Genre] {Adventure}, [Audience] {Teens and Adults}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Ancient Ruins}"
3608,"[Genre] {Comedy}, [Audience] {Children & Families}, [Visual Format] {Live Action}, [Mood] {Energetic}, [Setting] {Urban}"
288,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Violent}, [Setting] {Urban}"
2247,"[Genre] {Crime Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense with Wit}, [Setting] {Urban}"
1674,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Dark Interior}"
1079,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Witty}, [Setting] {Studio}"
1590,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Outer Space}"
2411,"[Genre] {Sports Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Triumphant}, [Setting] {Boxing Ring}"
2916,"[Genre] {Science Fiction}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Futuristic}"
3168,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Rebellious}, [Setting] {Open Road}"
246,"[Genre] {Documentary}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Emotional}, [Setting] {Urban}"
3115,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Nighttime Urban}"
2953,"[Genre] {Comedy}, [Audience] {Families}, [Visual Format] {Live Action}, [Mood] {Whimsical}, [Setting] {Urban}"
969,"[Genre] {Adventure}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {War-Torn Africa}"
2379,"[Genre] {Comedy}, [Audience] {Teens & Adults}, [Visual Format] {Live Action}, [Mood] {Lighthearted}, [Setting] {Police Academy}"
2396,"[Genre] {Romantic Drama},  
[Audience] {Adults},  
[Visual Format] {Live Action},  
[Mood] {Passionate},  
[Setting] {Historical}"
3286,"[Genre] {Comedy}, [Audience] {Families}, [Visual Format] {Live Action}, [Mood] {Playful}, [Setting] {Winter}"
1172,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Nostalgic}, [Setting] {Rural}"
2971,"[Genre] {Musical}, [Audience] {Adults}, [Visual Format] {Graphic Design}, [Mood] {Energetic}, [Setting] {Theater Stage}"
1272,"[Genre] {Biographical Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Military}"
648,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
155,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Post-Apocalyptic}"
2664,"[Genre] {Sci-Fi}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Thrilling}, [Setting] {Urban}"
1203,"[Genre] {Drama},  
[Audience] {Adults},  
[Visual Format] {Live Action},  
[Mood] {Tense},  
[Setting] {Courtroom}"
2583,"[Genre] {Comedy}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Satirical}, [Setting] {Urban}"
585,"[Genre] {Family Comedy}, [Audience] {Children & Families}, [Visual Format] {Live Action}, [Mood] {Whimsical}, [Setting] {Global / Fantasy}"
2266,"[Genre] {Horror},  
[Audience] {Adults},  
[Visual Format] {Live Action},  
[Mood] {Sinister},  
[Setting] {Supernatural}"
953,"[Genre] {Drama}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Nostalgic}, [Setting] {Urban}"
1643,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tender}, [Setting] {Historical}"
3362,"[Genre] {Crime}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
2278,"[Genre] {Action}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
3948,"[Genre] {Comedy}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Humorous}, [Setting] {Domestic}"
3255,"[Genre] {Sports Comedy}, [Audience] {Females}, [Visual Format] {Live Action}, [Mood] {Uplifting}, [Setting] {Outdoor}"
488,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Indoor}"
1097,"[Genre] {Science Fiction}, [Audience] {Families}, [Visual Format] {Live Action}, [Mood] {Heartwarming}, [Setting] {Nighttime}"
610,"[Genre] {Animation}, [Audience] {Adults}, [Visual Format] {Film Poster}, [Mood] {Gritty}, [Setting] {Apocalyptic}"
1012,"[Genre] {Family Drama},  
[Audience] {Children & Families},  
[Visual Format] {Live Action},  
[Mood] {Heartwarming},  
[Setting] {Rural}"
2406,"[Genre] {Adventure}, [Audience] {Family}, [Visual Format] {Live Action}, [Mood] {Exciting}, [Setting] {Jungle}"
2926,"[Genre] {Musical Comedy}, [Audience] {Teenagers}, [Visual Format] {Live Action}, [Mood] {Energetic}, [Setting] {1960s America}"
3705,"[Genre] {Action}, [Audience] {Teens & Adults}, [Visual Format] {Live Action}, [Mood] {Tense}, [Setting] {Urban}"
1029,"[Genre] {Family Fantasy}, [Audience] {Children and Families}, [Visual Format] {Animated}, [Mood] {Whimsical and Heartwarming}, [Setting] {Circus and Sky}"
1120,"[Genre] {Drama},  
[Audience] {Adults},  
[Visual Format] {Live Action},  
[Mood] {Controversial},  
[Setting] {Legal/Studio}"
1226,"[Genre] {Romantic Comedy}, [Audience] {General Public}, [Visual Format] {Live Action}, [Mood] {Lighthearted}, [Setting] {Rural}"
356,"[Genre] {Drama}, [Audience] {General}, [Visual Format] {Live Action}, [Mood] {Nostalgic}, [Setting] {Outdoor}"
2959,"[Genre] {Drama}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Intense}, [Setting] {Urban}"
2956,"[Genre] {Thriller}, [Audience] {Adults}, [Visual Format] {Live Action}, [Mood] {Suspenseful}, [Setting] {Indoor}"
