asin,result
6905,Scones {Biscuits} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}.
73963,[Dish Type] {Pasta Salad} [Cuisine] {Italian} [Primary Ingredient] {Pasta} [Flavor Profile] {Mediterranean} [Meal Type] {Lunch}.
22137,Dessert {Dessert} [Cuisine] {American} [Primary Ingredient] {Strawberries} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
22911,Dish Type {Fruit Salad} [Cuisine] {Fruit} [Primary Ingredient] {Fruit} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
18351,[Dish Type] {Salad} [Cuisine] {Italian} [Primary Ingredient] {Tomatoes} [Flavor Profile] {Fresh} [Meal Type] {Lunch}.
23847,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Tomato} [Flavor Profile] {Sweet} [Meal Type] {Dinner}.
16066,[Dish Type] {Braised Meat} [Cuisine] {European} [Primary Ingredient] {Beef} [Flavor Profile] {Rich} [Meal Type] {Dinner}.
21672,[Dish Type] {Ham} [Cuisine] {American} [Primary Ingredient] {Pork} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}.
11758,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
87434,[Dish Type] {Grilled} [Cuisine] {American} [Primary Ingredient] {Meat} [Flavor Profile] {Spicy} [Meal Type] {Dinner}.
191275,[Dish Type] {Cake} [Cuisine] {Baking} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
9661,[Dish Type] {Bars} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Snack}.
16607,[Dish Type] {Brownie} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
19541,[Dish Type] {Roasted} [Cuisine] {American} [Primary Ingredient] {Sweet Potatoes} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
26472,Dish Type {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Pasta} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
11814,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Seafood} [Flavor Profile] {Fresh} [Meal Type] {Dinner}.
8509,Chicken Breast {Breaded} [Cuisine] {Fried} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Main Course}
11966,[Dish Type] {Soup} [Cuisine] {Italian} [Primary Ingredient] {Tomato} [Flavor Profile] {Sweet} [Meal Type] {Lunch}.
16845,[Dish Type] {Bowl} [Cuisine] {Mexican} [Primary Ingredient] {Guacamole} [Flavor Profile] {Creamy} [Meal Type] {Lunch}.
83727,[Dish Type] {Braised Red Cabbage} [Cuisine] {German} [Primary Ingredient] {Red Cabbage} [Flavor Profile] {Sweet and Sour} [Meal Type] {Side Dish}
26284,Pasta {Pasta} {Italian} {Chicken} {Savory} {Dinner}
25197,Dish Type {Stir-Fry} [Cuisine] {Asian} [Primary Ingredient] {Meatballs} [Flavor Profile] {Sweet and Savory} [Meal Type] {Dinner}.
24059,[Dish Type] {Pudding} [Cuisine] {American} [Primary Ingredient] {Raisins} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
18448,[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Cream} [Flavor Profile] {Creamy} [Meal Type] {Lunch}.
7184,[Dish Type] {Flour} [Cuisine] {Baking} [Primary Ingredient] {Wheat} [Flavor Profile] {Neutral} [Meal Type] {Baking}
25198,[Dish Type] {Meatloaf} [Cuisine] {American} [Primary Ingredient] {Ground Meat} [Flavor Profile] {Savory} [Meal Type] {Main Course}
15184,[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}.
17136,Dish Type {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Pasta} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
21491,Pasta Salad {Italian} {Pasta} {Cheese} {Savory} {Dinner}
15155,[Dish Type] {Soup} [Cuisine] {Mexican} [Primary Ingredient] {Tomatoes} [Flavor Profile] {Spicy} [Meal Type] {Snack}.
16868,[Dish Type] {Pizza} [Cuisine] {Italian} [Primary Ingredient] {Dough} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
59671,[Dish Type] {Grilled} [Cuisine] {American} [Primary Ingredient] {Asparagus} [Flavor Profile] {Herby} [Meal Type] {Appetizer}.
19422,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
10118,Dessert {Dessert} [Cuisine] {European} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
111924,[Dish Type] {Biscuit} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}.
45784,Dish Type {Rice} [Cuisine] {Asian} [Primary Ingredient] {Mushrooms} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
46908,[Dish Type] {Chicken} [Cuisine] {Asian} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet and savory} [Meal Type] {Dinner}.
14759,Dumplings {Pasta} [Cuisine] {Asian} [Primary Ingredient] {Wonton} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
214079,[Dish Type] {Roasted} [Cuisine] {Asian} [Primary Ingredient] {Carrots} [Flavor Profile] {Sweet} [Meal Type] {Appetizer}.
15360,[Dish Type] {Rice} [Cuisine] {Asian} [Primary Ingredient] {Rice} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
27072,[Dish Type] {Rice} [Cuisine] {Latin American} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy} [Meal Type] {Main Course}
44868,[Dish Type] {Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Herby} [Meal Type] {Dinner}.
40180,[Dish Type] {Scone} [Cuisine] {British} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
54675,[Dish Type] {Roasted} [Cuisine] {Mediterranean} [Primary Ingredient] {Cauliflower} [Flavor Profile] {Herby} [Meal Type] {Side Dish}.
11998,Pasta {Pasta} {Italian} {Cheese} {Savory} {Dinner}
19538,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
25832,[Dish Type] {Cake} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
54496,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
15591,Dessert {Pecan Pie} [Cuisine] {American} [Primary Ingredient] {Pecans} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
14169,[Dish Type] {Salad} [Cuisine] {French} [Primary Ingredient] {Beans} [Flavor Profile] {Rich} [Meal Type] {Lunch}.
26780,[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Ham} [Flavor Profile] {Salty} [Meal Type] {Lunch}.
10687,[Dish Type] {Cinnamon roll} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}.
26819,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
25483,[Dish Type] {Grilled} [Cuisine] {Greek} [Primary Ingredient] {Sausage} [Flavor Profile] {Spicy} [Meal Type] {Lunch}.
25037,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Chocolate Chips} [Flavor Profile] {Sweet} [Meal Type] {Snack}.
12997,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
69792,[Dish Type] {Breaded Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
17690,Bread Rolls {Bread} {Bakery} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}.
12733,[Dish Type] {Quiche} [Cuisine] {French} [Primary Ingredient] {Egg} [Flavor Profile] {Savory} [Meal Type] {Breakfast}.
13914,[Dish Type] {Salad} [Cuisine] {Mediterranean} [Primary Ingredient] {Tomatoes} [Flavor Profile] {Sweet and Salty} [Meal Type] {Lunch}.
8654,[Dish Type] {Stir-Fry} [Cuisine] {Asian} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
13161,[Dish Type] {Soup} [Cuisine] {Asian} [Primary Ingredient] {Coconut milk} [Flavor Profile] {Creamy} [Meal Type] {Lunch}.
152120,[Dish Type] {Cupcake} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
8626,[Dish Type] {Grilled} [Cuisine] {Mexican} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy} [Meal Type] {Lunch}.
41729,[Dish Type] {Roasted} [Cuisine] {American} [Primary Ingredient] {Potatoes} [Flavor Profile] {Herby} [Meal Type] {Dinner}.
220884,[Dish Type] {Cupcake} [Cuisine] {Dessert} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
214498,[Dish Type] {Pancakes} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}.
65896,[Dish Type] {Burger} [Cuisine] {American} [Primary Ingredient] {Meat} [Flavor Profile] {Spicy} [Meal Type] {Lunch}.
90044,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Pasta} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
52461,[Dish Type] {Stew} [Cuisine] {Caribbean} [Primary Ingredient] {Beef} [Flavor Profile] {Spicy} [Meal Type] {Dinner}.
24329,Dish Type {Rice} [Cuisine] {Indian} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy} [Meal Type] {Lunch}.
11798,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Seafood} [Flavor Profile] {Fresh} [Meal Type] {Dinner}.
32150,[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet} [Meal Type] {Lunch}.
44742,[Dish Type] {Pork Chop} [Cuisine] {American} [Primary Ingredient] {Pork} [Flavor Profile] {Sweet} [Meal Type] {Dinner}.
213469,[Dish Type] {Cupcake} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
42264,[Dish Type] {Butter} [Cuisine] {Western} [Primary Ingredient] {Cream} [Flavor Profile] {Rich} [Meal Type] {Dessert}.
14985,[Dish Type] {Soup} [Cuisine] {Asian} [Primary Ingredient] {Ramen} [Flavor Profile] {Spicy} [Meal Type] {Lunch}.
20935,[Dish Type] {Bread Pudding} [Cuisine] {American} [Primary Ingredient] {Bread} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
14704,[Dish Type] {Fried} [Cuisine] {Chinese} [Primary Ingredient] {Dough} [Flavor Profile] {Salty} [Meal Type] {Lunch}.
25710,[Dish Type] {Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Creamy} [Meal Type] {Dinner}.
25445,Dish Type {Grilled Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy} [Meal Type] {Dinner}.
21475,[Dish Type] {Pizza} [Cuisine] {Italian} [Primary Ingredient] {Dough} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
90497,[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Cream} [Flavor Profile] {Rich} [Meal Type] {Dinner}.
17933,Dish Type {Bread Pudding} [Cuisine] {American} [Primary Ingredient] {Bread} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
11991,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Chicken} [Flavor Profile] {Creamy} [Meal Type] {Dinner}.
47439,[Dish Type] {Curry} [Cuisine] {Indian} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy} [Meal Type] {Dinner}.
10549,[Dish Type] {Cake} [Cuisine] {Dessert} [Primary Ingredient] {Chocolate} [Flavor Profile] {Rich} [Meal Type] {Dessert}
49014,[Dish Type] {Stir-Fry} [Cuisine] {Asian} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet and Savory} [Meal Type] {Dinner}.
16723,Pasta {Pasta} {Italian} {Cheese} {Savory} {Dinner}
6788,Bread {Bread} [Cuisine] {Bread} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}.
22390,[Dish Type] {Egg} [Cuisine] {American} [Primary Ingredient] {Egg} [Flavor Profile] {Savory} [Meal Type] {Breakfast}.
11587,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
29991,[Dish Type] {Chicken Salad} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Creamy} [Meal Type] {Lunch}.
230132,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
81298,[Dish Type] {Bars} [Cuisine] {American} [Primary Ingredient] {Oats} [Flavor Profile] {Sweet} [Meal Type] {Snack}.
23920,Dish Type {Pasta} Cuisine {Italian} Primary Ingredient {Zucchini} Flavor Profile {Savory} Meal Type {Dinner}.
7245,[Dish Type] {Pizza} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
11887,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Pasta} [Flavor Profile] {Creamy} [Meal Type] {Dinner}.
13137,[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Cream} [Flavor Profile] {Creamy} [Meal Type] {Lunch}.
61024,[Dish Type] {Stir-Fry} [Cuisine] {Asian} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet and Savory} [Meal Type] {Dinner}.
103535,[Dish Type] {Fried} [Cuisine] {Fried} [Primary Ingredient] {Fried food} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
215435,[Dish Type] {Pizza} [Cuisine] {Italian} [Primary Ingredient] {Dough} [Flavor Profile] {Savory} [Meal Type] {Lunch}.
216021,[Dish Type] {Muffin} [Cuisine] {American} [Primary Ingredient] {Oats} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}.
14646,[Dish Type] {Burgers} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Spicy} [Meal Type] {Lunch}.
16694,[Dish Type] {Cereal} [Cuisine] {American} [Primary Ingredient] {Cereal} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}.
21390,[Dish Type] {Pudding} [Cuisine] {American} [Primary Ingredient] {Milk} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
13660,[Dish Type] {Casserole} [Cuisine] {American} [Primary Ingredient] {Potatoes} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
16383,[Dish Type] {Crepes} [Cuisine] {French} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}.
11423,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
70163,[Dish Type] {Fish} [Cuisine] {Seafood} [Primary Ingredient] {Fish} [Flavor Profile] {Mild} [Meal Type] {Main Course}
165190,[Dish Type] {Stew} [Cuisine] {Indian} [Primary Ingredient] {Chickpeas} [Flavor Profile] {Spicy} [Meal Type] {Dinner}.
14725,Dish Type {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Pasta} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
50849,[Dish Type] {Stir-Fry} [Cuisine] {Asian} [Primary Ingredient] {Green Beans} [Flavor Profile] {Sweet and Savory} [Meal Type] {Lunch}.
109190,[Dish Type] {Tea} [Cuisine] {Beverage} [Primary Ingredient] {Tea Leaves} [Flavor Profile] {Fruity} [Meal Type] {Anytime}
74157,Chicken Breast {Breaded} [Cuisine] {Fried} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Main Course}
77154,[Dish Type] {Burrito} [Cuisine] {Mexican} [Primary Ingredient] {Beef} [Flavor Profile] {Spicy} [Meal Type] {Lunch}.
222582,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
18809,[Dish Type] {Potato Casserole} [Cuisine] {American} [Primary Ingredient] {Potatoes} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
77178,[Dish Type] {Popcorn} [Cuisine] {American} [Primary Ingredient] {Popcorn} [Flavor Profile] {Sweet} [Meal Type] {Snack}.
23439,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
50644,Chicken Breast {Grilled} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Lean} [Meal Type] {Breakfast}.
102159,Dish Type {Ham} [Cuisine] {American} [Primary Ingredient] {Pork} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}.
7065,[Dish Type] {Bread} [Cuisine] {Bakery} [Primary Ingredient] {Flour} [Flavor Profile] {Herby} [Meal Type] {Breakfast}.
8130,[Dish Type] {Bread} [Cuisine] {Bakery} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}.
54202,[Dish Type] {Grilled} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy} [Meal Type] {Lunch}.
42911,[Dish Type] {Stew} [Cuisine] {Italian} [Primary Ingredient] {Beans} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
25967,Dish Type {Bread} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}.
14693,[Dish Type] {Chicken Breast} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Breakfast}
14814,Dish Type {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
39455,[Dish Type] {Grilled} [Cuisine] {American} [Primary Ingredient] {Meat} [Flavor Profile] {Spicy} [Meal Type] {Dinner}.
8686,Chicken Parmesan {Pasta} {Italian} {Chicken} {Savory} {Dinner}
8669,Chicken Breast {Stuffed} [Cuisine] {Italian} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Breakfast}.
14316,[Dish Type] {Salad} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet} [Meal Type] {Lunch}.
11727,Pasta {Pasta} {Italian} {Cheese} {Savory} {Dinner}
19591,Pasta {Pasta} {Italian} {Tomatoes} {Savory} {Dinner}
17848,[Dish Type] {Muffin} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}.
127491,Dessert {Chocolate} [Cuisine] {Dessert} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
23040,[Dish Type] {Milkshake} [Cuisine] {American} [Primary Ingredient] {Ice Cream} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
15427,[Dish Type] {Roasted Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Herby} [Meal Type] {Dinner}.
22724,Fudge {Dessert} {Sweets} {Chocolate} {Sweet} {Snack}
86687,[Dish Type] {Stir-Fry} [Cuisine] {Asian} [Primary Ingredient] {Broccoli} [Flavor Profile] {Sweet and Savory} [Meal Type] {Main Course}
31833,Dish Type {Rice} [Cuisine] {Spanish} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy} [Meal Type] {Dinner}.
16330,Stuffed Peppers {Stuffed Peppers} [Cuisine] {Mexican} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy} [Meal Type] {Main Course}.
140319,[Dish Type] {Couscous} [Cuisine] {Mediterranean} [Primary Ingredient] {Couscous} [Flavor Profile] {Nutty} [Meal Type] {Breakfast}
77489,[Dish Type] {Roasted} [Cuisine] {European} [Primary Ingredient] {Chicken} [Flavor Profile] {Herby} [Meal Type] {Dinner}.
148970,[Dish Type] {Stir-Fry} [Cuisine] {Asian} [Primary Ingredient] {Brussels Sprouts} [Flavor Profile] {Sweet and Savory} [Meal Type] {Main Course}
16913,[Dish Type] {Pork Chop} [Cuisine] {American} [Primary Ingredient] {Pork} [Flavor Profile] {Sweet and Spicy} [Meal Type] {Dinner}.
85504,[Dish Type] {Salsa} [Cuisine] {Mexican} [Primary Ingredient] {Tomatoes} [Flavor Profile] {Spicy} [Meal Type] {Appetizer}
11316,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
23600,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
25657,Soup {Soup} [Cuisine] {Seasonal} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Warm} [Meal Type] {Autumn}
17546,Dish Type {Pork Chop} [Cuisine] {American} [Primary Ingredient] {Pork} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
78299,Chili {Dish Type} [Cuisine] {American} [Primary Ingredient] {Beans} [Flavor Profile] {Spicy} [Meal Type] {Dinner}.
22919,[Dish Type] {Chili} [Cuisine] {American} [Primary Ingredient] {Beans} [Flavor Profile] {Spicy} [Meal Type] {Dinner}.
12412,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Fruit} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
78189,Chicken Breasts {Grilled} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy} [Meal Type] {Dinner}.
12942,[Dish Type] {Soup} [Cuisine] {Italian} [Primary Ingredient] {Spinach} [Flavor Profile] {Herby} [Meal Type] {Lunch}.
36925,[Dish Type] {Burger} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Spicy} [Meal Type] {Lunch}.
11922,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Pasta} [Flavor Profile] {Savory} [Meal Type] {Dinner}.
70112,[Dish Type] {Pancakes} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}.
15523,Chicken Parmesan {Chicken} {Italian} {Chicken} {Savory} {Dinner}
7279,Dessert {Pecan} [Cuisine] {American} [Primary Ingredient] {Pecan} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
12682,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Apples} [Flavor Profile] {Sweet} [Meal Type] {Dessert}.
8372,[Dish Type] {Cake} [Cuisine] {Dessert} [Primary Ingredient] {Chocolate} [Flavor Profile] {Chocolate} [Meal Type] {Dessert}
