asin,result
111924,[Dish Type] {Muffin} [Cuisine] {American} [Primary Ingredient] {Apple} [Flavor Profile] {Sweet and Cinnamon} [Meal Type] {Breakfast}
45784,"[Dish Type] {Rice Pilaf} [Cuisine] {Mediterranean} [Primary Ingredient] {Rice} [Flavor Profile] {Creamy, savory, earthy} [Meal Type] {Lunch}"
46908,[Dish Type] {Stir-Fry} [Cuisine] {Asian} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet and Sour} [Meal Type] {Lunch}
14759,[Dish Type] Dumplings [Cuisine] Chinese [Primary Ingredient] Meat [Flavor Profile] Savory [Meal Type] Snack
214079,[Dish Type] {Stir-fried Carrots} [Cuisine] {Asian} [Primary Ingredient] {Carrots} [Flavor Profile] {Sweet and Spicy} [Meal Type] {Side Dish}
15360,"[Dish Type] {Steak} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Savory, Umami} [Meal Type] {Lunch}"
27072,[Dish Type] {Taco} [Cuisine] {Mexican} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy} [Meal Type] {Lunch}
44868,"[Dish Type] {Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken Breast} [Flavor Profile] {Spicy, Herby} [Meal Type] {Lunch}"
40180,[Dish Type] {Cookies} [Cuisine] {American} [Primary Ingredient] {Raspberries} [Flavor Profile] {Sweet and Tart} [Meal Type] {Snack}
54675,"[Dish Type] {Salad} [Cuisine] {Vegetarian} [Primary Ingredient] {Cauliflower} [Flavor Profile] {Garlic, Herbs, Spicy} [Meal Type] {Side Dish}"
11998,"[Dish Type] {Pasta} [Cuisine] {Greek} [Primary Ingredient] {Penne} [Flavor Profile] {Savory, Herby, Mediterranean} [Meal Type] {Lunch, Dinner}"
19538,[Dish Type] {Pizza} [Cuisine] {Italian} [Primary Ingredient] {Ham} [Flavor Profile] {Savory} [Meal Type] {Lunch}
25832,[Dish Type] {Bakery} [Cuisine] {American} [Primary Ingredient] {Butter} [Flavor Profile] {Sweet and Creamy} [Meal Type] {Snack}
54496,"[Dish Type] {Macaroni and Cheese} [Cuisine] {American} [Primary Ingredient] {Macaroni} [Flavor Profile] {Creamy, savory, cheesy} [Meal Type] {Dinner}"
15591,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Sweet and Spicy} [Meal Type] {Dessert}
14169,[Dish Type] Bean Salad [Cuisine] American [Primary Ingredient] Beans [Flavor Profile] Sweet and Savory [Meal Type] Snack
26780,[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Bread} [Flavor Profile] {Savory} [Meal Type] {Snack}
10687,[Dish Type] {Snickerdoodle} [Cuisine] {American} [Primary Ingredient] {Baking Powder} [Flavor Profile] {Sweet and Spicy} [Meal Type] {Snack}
26819,"[Dish Type] {Dip} [Cuisine] {American} [Primary Ingredient] {Cheese} [Flavor Profile] {Creamy, savory} [Meal Type] {Appetizer}"
25483,[Dish Type] {Skewer} [Cuisine] {Asian} [Primary Ingredient] {Meat and Vegetables} [Flavor Profile] {Spicy and Sweet} [Meal Type] {Appetizer or Snack}
25037,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Chocolate Chips} [Flavor Profile] {Sweet and Salty} [Meal Type] {Snack}
12997,"[Dish Type] {Baked Potato} [Cuisine] {American} [Primary Ingredient] {Potato} [Flavor Profile] {Creamy, savory, slightly spicy} [Meal Type] {Lunch, Dinner}"
69792,"[Dish Type] {Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken Breast} [Flavor Profile] {Breaded, Savory, Crispy} [Meal Type] {Lunch}"
17690,[Dish Type] {Buns} [Cuisine] {American} [Primary Ingredient] {Bread} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
12733,"[Dish Type] {Quiche} [Cuisine] {French} [Primary Ingredient] {Eggs} [Flavor Profile] {Creamy, Savory} [Meal Type] {Breakfast, Brunch}"
13914,"[Dish Type] {Stew} [Cuisine] {Mediterranean} [Primary Ingredient] {Beans} [Flavor Profile] {Savory, Herby} [Meal Type] {Snack}"
8654,[Dish Type] {Bowl} [Cuisine] {Asian} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy} [Meal Type] {Lunch}
13161,[Dish Type] {Soup} [Cuisine] {Asian} [Primary Ingredient] {Rice} [Flavor Profile] {Creamy} [Meal Type] {Lunch}
152120,[Dessert] {American} [Primary Ingredient] {Vanilla} [Flavor Profile] {Sweet and Creamy} [Meal Type] {Snack}
8626,[Dish Type] {Kebab} [Cuisine] {Middle Eastern} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy} [Meal Type] {Lunch}
41729,"[Dish Type] {Grilled} [Cuisine] {American} [Primary Ingredient] {Potatoes} [Flavor Profile] {Smoky, Herby} [Meal Type] {Lunch}"
220884,[Dessert] {Bakery} [Primary Ingredient] {Blackberry} [Flavor Profile] {Sweet and Tart} [Meal Type] {Snack}
214498,[Dish Type] {Pancakes} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet and Savory} [Meal Type] {Breakfast}
65896,"[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Burger} [Flavor Profile] {Savory, Sweet, Tangy} [Meal Type] {Lunch, Dinner}"
90044,"[Dish Type] {Noodles} [Cuisine] {Chinese} [Primary Ingredient] {Noodles} [Flavor Profile] {Sour, Spicy, Salty} [Meal Type] {Lunch}"
52461,"[Dish Type] {Stew} [Cuisine] {Cuban} [Primary Ingredient] {Beef} [Flavor Profile] {Savory, Spicy} [Meal Type] {Lunch}"
24329,[Dish Type] {Rice} [Cuisine] {Indian} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy} [Meal Type] {Lunch}
11798,"[Dish Type] {Seafood Pasta} [Cuisine] {Italian} [Primary Ingredient] {Shrimp} [Flavor Profile] {Savory, Spicy} [Meal Type] {Dinner}"
32150,[Dish Type] Club Sandwich [Cuisine] American [Primary Ingredient] Bread [Flavor Profile] Savory [Meal Type] Lunch
44742,"[Dish Type] {Steak} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Savory, Sweet} [Meal Type] {Lunch, Dinner}"
213469,[Dessert] {American} [Primary Ingredient] {Vanilla Cupcake} [Flavor Profile] {Sweet and Creamy} [Meal Type] {Snack}
42264,[Dish Type] {Ice Cream} [Cuisine] {American} [Primary Ingredient] {Butter} [Flavor Profile] {Creamy} [Meal Type] {Snack}
14985,"[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Beans} [Flavor Profile] {Savory, Spicy} [Meal Type] {Lunch}"
20935,[Dish Type] {Breakfast} [Cuisine] {American} [Primary Ingredient] {Bread} [Flavor Profile] {Sweet and Savory} [Meal Type] {Morning Snack}
14704,"[Dish Type] {Spring Rolls} [Cuisine] {Asian} [Primary Ingredient] {Rice Flour} [Flavor Profile] {Savory, Spicy} [Meal Type] {Appetizer}"
25710,"[Dish Type] {Wontons} [Cuisine] {Asian} [Primary Ingredient] {Meat} [Flavor Profile] {Creamy, savory} [Meal Type] {Appetizer}"
25445,"[Dish Type] {Salmon} [Cuisine] {Latin American} [Primary Ingredient] {Salmon} [Flavor Profile] {Spicy, Citrusy} [Meal Type] {Lunch}"
21475,"[Dish Type] {Fritters} [Cuisine] {American} [Primary Ingredient] {Fish} [Flavor Profile] {Salty, Savory} [Meal Type] {Lunch, Dinner}"
90497,"[Dish Type] {Hamburger} [Cuisine] {American} [Primary Ingredient] {Burger} [Flavor Profile] {Savory, Creamy} [Meal Type] {Lunch}"
17933,[Dish Type] {Muffin} [Cuisine] {American} [Primary Ingredient] {Bread} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
11991,"[Dish Type] {Chicken Noodle Soup} [Cuisine] {American} [Primary Ingredient] {Noodles} [Flavor Profile] {Creamy, savory, with vegetables} [Meal Type] {Lunch or Dinner}"
47439,"[Dish Type] {Curry} [Cuisine] {Indian} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy, Sweet, Creamy} [Meal Type] {Lunch}"
10549,[Dish Type] {Brownies} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Rich and Fudgy} [Meal Type] {Snack or Dessert}
49014,[Dish Type] {Chicken} [Cuisine] {Asian} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet and Sour} [Meal Type] {Lunch}
16723,"[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Penne} [Flavor Profile] {Creamy, savory, slightly spicy} [Meal Type] {Lunch, Dinner}"
6788,[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
22390,"[Dish Type] Deviled Eggs [Cuisine] American [Primary Ingredient] Egg [Flavor Profile] Creamy, Spicy, Salted [Meal Type] Snack"
11587,[Dish Type] {Cookies} [Cuisine] {American} [Primary Ingredient] {Sugar} [Flavor Profile] {Sweet} [Meal Type] {Snack}
29991,"[Sandwich] {American} [Primary Ingredient] {Tuna Salad} [Flavor Profile] {Creamy, Salty, Fresh} [Meal Type] {Lunch}"
230132,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Sweet and Spicy} [Meal Type] {Dessert}
81298,[Dish Type] {Bar} [Cuisine] {American} [Primary Ingredient] {Oatmeal} [Flavor Profile] {Sweet and Nutty} [Meal Type] {Snack}
23920,"[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Farfalle Pasta} [Flavor Profile] {Savory, Spicy} [Meal Type] {Lunch, Dinner}"
7245,[Dish Type] {Pizza} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Lunch}
11887,[Dish Type] {Spaghetti} [Cuisine] {Italian} [Primary Ingredient] {Spaghetti} [Flavor Profile] {Savory} [Meal Type] {Lunch}
13137,"[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Broccoli} [Flavor Profile] {Creamy, Savory} [Meal Type] {Lunch}"
61024,[Dish Type] {Chicken} [Cuisine] {Asian} [Primary Ingredient] {Chicken Breast} [Flavor Profile] {Sweet and Sour} [Meal Type] {Dinner}
103535,"[Dish Type] {Falafel} [Cuisine] {Middle Eastern} [Primary Ingredient] {Fried Meatball} [Flavor Profile] {Spicy, Sweet, Salty} [Meal Type] {Lunch, Snack}"
215435,"[Dish Type] {Calzone} [Cuisine] {Italian} [Primary Ingredient] {Pizza Dough} [Flavor Profile] {Savory, Salty, Sweet} [Meal Type] {Lunch, Dinner}"
216021,[Dessert] {American} [Primary Ingredient] {Rice Krispies} [Flavor Profile] {Sweet and Crunchy} [Meal Type] {Snack}
14646,"[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Smoky, Sweet, Tangy} [Meal Type] {Lunch}"
16694,[Dish Type] {Snack} [Cuisine] {American} [Primary Ingredient] {Nuts} [Flavor Profile] {Sweet and Salty} [Meal Type] {Snack}
21390,[Dish Type] {Pudding} [Cuisine] {American} [Primary Ingredient] {Butter} [Flavor Profile] {Creamy} [Meal Type] {Dessert}
13660,"[Dish Type] {Green Bean Casserole} [Cuisine] {American} [Primary Ingredient] {Green Beans} [Flavor Profile] {Creamy, Savory, Sweet} [Meal Type] {Side Dish}"
16383,[Dish Type] {Crepes} [Cuisine] {French} [Primary Ingredient] {Wheat Flour} [Flavor Profile] {Sweet and Tart} [Meal Type] {Breakfast or Brunch}
11423,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Peanut Butter} [Flavor Profile] {Sweet and Nutty} [Meal Type] {Snack}
70163,"[Dish Type] {Steak} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Savory, Herby} [Meal Type] {Lunch}"
165190,[Dish Type] {Curry} [Cuisine] {Indian} [Primary Ingredient] {Chickpeas} [Flavor Profile] {Spicy and Sweet} [Meal Type] {Lunch}
14725,[Glazed Meat] {American} [Primary Ingredient] {Meat} [Flavor Profile] {Sweet and Tangy} [Meal Type] {Lunch or Dinner}
50849,[Dish Type] {Potato Salad} [Cuisine] {American} [Primary Ingredient] {Potatoes} [Flavor Profile] {Sweet and Sour} [Meal Type] {Side Dish}
109190,[Dish Type] {Tea} [Cuisine] {American} [Primary Ingredient] {Lemon} [Flavor Profile] {Citrusy} [Meal Type] {Sipper}
74157,"[Dish Type] Fried Chicken [Cuisine] American [Primary Ingredient] Chicken [Flavor Profile] Crispy, savory [Meal Type] Dinner"
77154,"[Dish Type] {Taco} [Cuisine] {Mexican} [Primary Ingredient] {Corn Chips} [Flavor Profile] {Spicy, Sweet, Salty} [Meal Type] {Snack}"
222582,[Dish Type] {Lasagna} [Cuisine] {Italian} [Primary Ingredient] {Rice} [Flavor Profile] {Savory} [Meal Type] {Lunch}
18809,"[Dish Type] {Baked Potato} [Cuisine] {American} [Primary Ingredient] {Potato} [Flavor Profile] {Creamy, Smoky, Savory} [Meal Type] {Snack}"
77178,[Dish Type] Popcorn [Cuisine] American [Primary Ingredient] Popcorn [Flavor Profile] Sweet and Salty [Meal Type] Snack
23439,[Pumpkin Pie] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Sweet and Spicy} [Meal Type] {Dessert}
50644,"[Dish Type] {Grilled Chicken Breast} [Cuisine] {American} [Primary Ingredient] {Chicken Breast} [Flavor Profile] {Garlic, Herbs, Savory} [Meal Type] {Lunch}"
102159,[Dish Type] {Ham} [Cuisine] {American} [Primary Ingredient] {Ham} [Flavor Profile] {Sweet and Savory} [Meal Type] {Lunch or Dinner}
7065,[Dish Type] Bagel [Cuisine] American [Primary Ingredient] Dough [Flavor Profile] Savory [Meal Type] Breakfast
8130,[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Rye Flour} [Flavor Profile] {Sweet and Crumbly} [Meal Type] {Breakfast or Snack}
54202,"[Dish Type] {Grilled Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken Breast} [Flavor Profile] {Spicy, Citrusy} [Meal Type] {Lunch}"
42911,[Dish Type] {Stew} [Cuisine] {Italian} [Primary Ingredient] {Beans} [Flavor Profile] {Sour and Sweet} [Meal Type] {Lunch}
25967,[Dish Type] {Muffin} [Cuisine] {American} [Primary Ingredient] {Blueberries} [Flavor Profile] {Sweet and Tangy} [Meal Type] {Breakfast}
14693,"[Dish Type] {Breaded Chicken Breast} [Cuisine] {American} [Primary Ingredient] {Chicken Breast} [Flavor Profile] {Savory, Crispy, Nutty} [Meal Type] {Lunch, Dinner}"
14814,"[Dish Type] {Spinach} [Cuisine] {Italian} [Primary Ingredient] {Spinach} [Flavor Profile] {Creamy, Savory} [Meal Type] {Lunch}"
39455,"[Dish Type] {Grilled Fish} [Cuisine] {American} [Primary Ingredient] {Fish} [Flavor Profile] {Smoky, Herby} [Meal Type] {Lunch}"
8686,"[Crusted Chicken] {American} [Primary Ingredient] {Chicken Breast} [Flavor Profile] {Savory, Crispy} [Meal Type] {Lunch}"
8669,"[Dish Type] Chicken Cordon Bleu [Cuisine] French [Primary Ingredient] Chicken Breast [Flavor Profile] Creamy, savory, and slightly spicy [Meal Type] Lunch or Dinner"
14316,"[Dish Type] {Salad} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory, Sweet, Tangy} [Meal Type] {Lunch}"
11727,"[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Penne} [Flavor Profile] {Creamy, Spinach, Tomato} [Meal Type] {Lunch}"
19591,"[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Penne} [Flavor Profile] {Savory, Fresh} [Meal Type] {Lunch}"
17848,[Dish Type] {Muffin} [Cuisine] {American} [Primary Ingredient] {Bread} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
127491,[Dessert] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet and Rich} [Meal Type] {Snack or Dessert}
23040,[Dish Type] {Hot Drink} [Cuisine] {American} [Primary Ingredient] {Milk} [Flavor Profile] {Sweet and Spicy} [Meal Type] {Snack}
15427,[Dish Type] Roast Chicken [Cuisine] French [Primary Ingredient] Chicken [Flavor Profile] Savory and Herby [Meal Type] Dinner
22724,[Dish Type] {Fudge} [Cuisine] {American} [Primary Ingredient] {Butter} [Flavor Profile] {Sweet} [Meal Type] {Snack}
86687,[Dish Type] {Salad} [Cuisine] {American} [Primary Ingredient] {Broccoli} [Flavor Profile] {Fresh and Nutty} [Meal Type] {Lunch}
31833,"[Dish Type] {Jambalaya} [Cuisine] {Cajun/Cajun} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy, Sweet, Savory} [Meal Type] {Lunch, Dinner}"
16330,"[Dish Type] {Stuffed Peppers} [Cuisine] {American} [Primary Ingredient] {Peppers} [Flavor Profile] {Savory, Spicy} [Meal Type] {Lunch, Dinner}"
140319,"[Dish Type] {Rice Salad} [Cuisine] {Indian} [Primary Ingredient] {Quinoa} [Flavor Profile] {Spicy, Nutty, Sweet} [Meal Type] {Lunch}"
77489,"[Dish Type] {Grilled} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Herby, Smoky} [Meal Type] {Lunch}"
148970,[Dish Type] {Stir-Fry} [Cuisine] {Asian} [Primary Ingredient] {Brussels Sprouts} [Flavor Profile] {Sweet and Savory} [Meal Type] {Lunch}
