asin,result
22911,['[Dish Type] {Dessert} [Cuisine] {American} [Primary Ingredient] {Fruit} [Flavor Profile] {Sweet} [Meal Type] {Snack}']
18351,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
23847,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
16066,['[Dish Type] {Steak} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Rich} [Meal Type] {Main Course}']
21672,['[Dish Type] {Ham} [Cuisine] {American} [Primary Ingredient] {Ham} [Flavor Profile] {Sweet and Savory} [Meal Type] {Dinner}']
11758,['[Dish Type] {Lasagna} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Rich} [Meal Type] {Main Course}']
87434,['[Dish Type] {Steak} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Grilled} [Meal Type] {Main Course}']
191275,['[Dish Type] {Cake} [Cuisine] {Dessert} [Primary Ingredient] {Frosting} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
9661,['[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Nut} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
16607,['[Dish Type] {Brownie} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
19541,['[Dish Type] {Potato} [Cuisine] {American} [Primary Ingredient] {Potato} [Flavor Profile] {Sweet and Savory} [Meal Type] {Side Dish}']
26472,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Pasta} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
11814,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
8509,['[Dish Type] {Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Main Course}']
11966,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Tomato} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
16845,['[Dish Type] {Bowl} [Cuisine] {Mexican} [Primary Ingredient] {Lettuce} [Flavor Profile] {Creamy} [Meal Type] {Appetizer}']
83727,['[Dish Type] {Coleslaw} [Cuisine] {American} [Primary Ingredient] {Cabbage} [Flavor Profile] {Slightly Tangy} [Meal Type] {Side Dish}']
26284,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Chicken} [Flavor Profile] {Creamy} [Meal Type] {Dinner}']
25197,['[Dish Type] {Meatballs} [Cuisine] {Asian} [Primary Ingredient] {Meat} [Flavor Profile] {Sweet and Savory} [Meal Type] {Main Course}']
24059,['[Dish Type] {Pudding} [Cuisine] {American} [Primary Ingredient] {Milk} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
18448,['[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Creamy} [Meal Type] {Dinner}']
7184,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Creamy} [Meal Type] {Main Course}']
25198,['[Dish Type] {Meatloaf} [Cuisine] {American} [Primary Ingredient] {Ground Meat} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
15184,['[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
17136,['[Dish Type] {Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet and Savory} [Meal Type] {Dinner}']
21491,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Creamy} [Meal Type] {Dinner}']
15155,['[Dish Type] {Dip} [Cuisine] {Mexican} [Primary Ingredient] {Tomato} [Flavor Profile] {Spicy} [Meal Type] {Snack}']
16868,['[Dish Type] {Pizza} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
59671,['[Dish Type] {Asparagus} [Cuisine] {French} [Primary Ingredient] {Asparagus} [Flavor Profile] {Herby} [Meal Type] {Side Dish}']
19422,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Creamy} [Meal Type] {Dinner}']
10118,['[Dish Type] {Brownie} [Cuisine] {Dessert} [Primary Ingredient] {Green} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
111924,['[Dish Type] {Muffin} [Cuisine] {American} [Primary Ingredient] {Apple} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}']
45784,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Mushroom} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
46908,['[Dish Type] {Chicken} [Cuisine] {Chinese} [Primary Ingredient] {Sesame} [Flavor Profile] {Sweet and Savory} [Meal Type] {Main Course}']
14759,['[Dish Type] {Pasta} [Cuisine] {Chinese} [Primary Ingredient] {Shrimp} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
214079,['[Dish Type] {Carrot} [Cuisine] {Vegetarian} [Primary Ingredient] {Carrot} [Flavor Profile] {Sweet and Savory} [Meal Type] {Side Dish}']
15360,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Rich} [Meal Type] {Dinner}']
27072,['[Dish Type] {Rice} [Cuisine] {Mexican} [Primary Ingredient] {Tomato} [Flavor Profile] {Spicy} [Meal Type] {Main Course}']
44868,['[Dish Type] {Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Herby} [Meal Type] {Main Course}']
40180,['[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Raspberry} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
54675,['[Dish Type] {Roasted} [Cuisine] {Mediterranean} [Primary Ingredient] {Cauliflower} [Flavor Profile] {Herby} [Meal Type] {Side Dish}']
11998,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
19538,['[Dish Type] {Lasagna} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Rich} [Meal Type] {Main Course}']
25832,['[Dish Type] {Pastry} [Cuisine] {American} [Primary Ingredient] {Corn} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
54496,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
15591,['[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
14169,['[Dish Type] {Salad} [Cuisine] {Mediterranean} [Primary Ingredient] {Beans} [Flavor Profile] {Fresh} [Meal Type] {Salad}']
26780,['[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Ham} [Flavor Profile] {Savory} [Meal Type] {Lunch}']
10687,['[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Sugar} [Flavor Profile] {Sweet} [Meal Type] {Snack}']
26819,['[Dish Type] {Dip} [Cuisine] {Mexican} [Primary Ingredient] {Avocado} [Flavor Profile] {Creamy} [Meal Type] {Snack}']
25483,['[Dish Type] {Skewers} [Cuisine] {Asian} [Primary Ingredient] {Meat} [Flavor Profile] {Spicy} [Meal Type] {Main Course}']
25037,['[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Chocolate Chips} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
12997,['[Dish Type] {Omelette} [Cuisine] {American} [Primary Ingredient] {Egg} [Flavor Profile] {Savory} [Meal Type] {Breakfast}']
69792,['[Dish Type] {Meatloaf} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
17690,['[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Dinner}']
12733,['[Dish Type] {Potato} [Cuisine] {British} [Primary Ingredient] {Potato} [Flavor Profile] {Creamy} [Meal Type] {Side Dish}']
13914,['[Dish Type] {Salad} [Cuisine] {Greek} [Primary Ingredient] {Feta Cheese} [Flavor Profile] {Savory} [Meal Type] {Appetizer}']
8654,['[Dish Type] {Stir-Fry} [Cuisine] {Asian} [Primary Ingredient] {Chicken} [Flavor Profile] {Slightly Sweet} [Meal Type] {Main Course}']
13161,['[Dish Type] {Soup} [Cuisine] {Indian} [Primary Ingredient] {Tomato} [Flavor Profile] {Creamy} [Meal Type] {Soup}']
152120,['[Dish Type] {Cupcake} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
8626,['[Dish Type] {Skewers} [Cuisine] {Vegetarian} [Primary Ingredient] {Vegetables} [Flavor Profile] {Grilled} [Meal Type] {Snack}']
41729,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
220884,['[Dish Type] {Cupcake} [Cuisine] {American} [Primary Ingredient] {Blueberry} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
214498,['[Dish Type] {Pancakes} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}']
65896,['[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Pulled Pork} [Flavor Profile] {Savory} [Meal Type] {Lunch}']
90044,['[Dish Type] {Pasta} [Cuisine] {Chinese} [Primary Ingredient] {Noodles} [Flavor Profile] {Slightly Spicy} [Meal Type] {Main Course}']
52461,['[Dish Type] {Stew} [Cuisine] {Latin American} [Primary Ingredient] {Meat} [Flavor Profile] {Rich} [Meal Type] {Main Course}']
24329,['[Dish Type] {Rice} [Cuisine] {Indian} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy} [Meal Type] {Main Course}']
11798,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Shrimp} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
32150,['[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Turkey} [Flavor Profile] {Savory} [Meal Type] {Lunch}']
44742,['[Dish Type] {Steak} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Grilled} [Meal Type] {Main Course}']
213469,['[Dish Type] {Cupcake} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
42264,['[Dish Type] {Ice Cream} [Cuisine] {American} [Primary Ingredient] {Cream} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
14985,['[Dish Type] {Chili} [Cuisine] {Mexican} [Primary Ingredient] {Ground Beef} [Flavor Profile] {Spicy} [Meal Type] {Main Course}']
20935,['[Dish Type] {Bread} [Cuisine] {French} [Primary Ingredient] {Pineapple} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}']
14704,['[Dish Type] {Egg Roll} [Cuisine] {Chinese} [Primary Ingredient] {Egg} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
25710,['[Dish Type] {Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Creamy} [Meal Type] {Main Course}']
25445,['[Dish Type] {Grilled Chicken} [Cuisine] {Mexican} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy} [Meal Type] {Main Course}']
21475,['[Dish Type] {Potato} [Cuisine] {American} [Primary Ingredient] {Potato} [Flavor Profile] {Savory} [Meal Type] {Side}']
90497,['[Dish Type] {Stew} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Creamy} [Meal Type] {Dinner}']
17933,['[Dish Type] {Bread} [Cuisine] {French} [Primary Ingredient] {Berry} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
11991,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Shrimp} [Flavor Profile] {Creamy} [Meal Type] {Dinner}']
47439,['[Dish Type] {Chicken} [Cuisine] {Indian} [Primary Ingredient] {Chicken} [Flavor Profile] {Creamy} [Meal Type] {Main Course}']
10549,['[Dish Type] {Brownie} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
49014,['[Dish Type] {Chicken} [Cuisine] {Chinese} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet and Sour} [Meal Type] {Main Course}']
16723,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Creamy} [Meal Type] {Dinner}']
6788,['[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Slightly Sweet} [Meal Type] {Breakfast}']
22390,['[Dish Type] {Deviled Eggs} [Cuisine] {American} [Primary Ingredient] {Eggs} [Flavor Profile] {Creamy} [Meal Type] {Appetizer}']
11587,['[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Sugar} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
29991,['[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Lettuce} [Flavor Profile] {Fresh} [Meal Type] {Lunch}']
230132,['[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
81298,['[Dish Type] {Barbecue} [Cuisine] {American} [Primary Ingredient] {Oatmeal} [Flavor Profile] {Nutty} [Meal Type] {Dessert}']
23920,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Ground Meat} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
7245,['[Dish Type] {Pizza} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
11887,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
13137,['[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Broccoli} [Flavor Profile] {Creamy} [Meal Type] {Dinner}']
61024,['[Dish Type] {Chicken} [Cuisine] {Chinese} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet and Savory} [Meal Type] {Main Course}']
103535,['[Dish Type] {Meatball} [Cuisine] {Italian} [Primary Ingredient] {Ground Meat} [Flavor Profile] {Savory} [Meal Type] {Main Course}']
215435,['[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Lunch}']
216021,['[Dish Type] {Muffin} [Cuisine] {American} [Primary Ingredient] {Oatmeal} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}']
14646,['[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Pulled Pork} [Flavor Profile] {Smoky} [Meal Type] {Lunch}']
16694,['[Dish Type] {Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Spiced} [Meal Type] {Main Course}']
21390,['[Dish Type] {Custard} [Cuisine] {French} [Primary Ingredient] {Eggs} [Flavor Profile] {Rich} [Meal Type] {Dessert}']
13660,['[Dish Type] {Casserole} [Cuisine] {American} [Primary Ingredient] {Corn} [Flavor Profile] {Creamy} [Meal Type] {Main Course}']
16383,['[Dish Type] {Crepes} [Cuisine] {French} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
11423,['[Dish Type] {Cookie} [Cuisine] {British} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
70163,['[Dish Type] {Chicken Breast} [Cuisine] {Mediterranean} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Main Course}']
165190,['[Dish Type] {Rice} [Cuisine] {Indian} [Primary Ingredient] {Chickpeas} [Flavor Profile] {Spicy} [Meal Type] {Main Course}']
14725,['[Dish Type] {Meat} [Cuisine] {American} [Primary Ingredient] {Orange} [Flavor Profile] {Sweet and Tangy} [Meal Type] {Main Course}']
50849,['[Dish Type] {Stew} [Cuisine] {Mediterranean} [Primary Ingredient] {Onions} [Flavor Profile] {Savory} [Meal Type] {Main Course}']
109190,['[Dish Type] {Cocktail} [Cuisine] {American} [Primary Ingredient] {Lemon} [Flavor Profile] {Citrusy} [Meal Type] {Dessert}']
74157,['[Dish Type] {Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Main Course}']
77154,['[Dish Type] {Taco} [Cuisine] {Mexican} [Primary Ingredient] {Beans} [Flavor Profile] {Spicy} [Meal Type] {Mexican}']
222582,['[Dish Type] {Lasagna} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Rich} [Meal Type] {Main Course}']
18809,['[Dish Type] {Lasagna} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Rich} [Meal Type] {Main Course}']
77178,['[Dish Type] {Popcorn} [Cuisine] {American} [Primary Ingredient] {Popcorn} [Flavor Profile] {Sweet} [Meal Type] {Snack}']
23439,['[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
50644,['[Dish Type] {Chicken} [Cuisine] {American} [Primary Ingredient] {Cheese} [Flavor Profile] {Creamy} [Meal Type] {Dinner}']
102159,['[Dish Type] {Ham} [Cuisine] {American} [Primary Ingredient] {Ham} [Flavor Profile] {Sweet and Savory} [Meal Type] {Main Course}']
7065,['[Dish Type] {Bread} [Cuisine] {Mediterranean} [Primary Ingredient] {Herbs} [Flavor Profile] {Herbaceous} [Meal Type] {Bread}']
8130,['[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Nut} [Flavor Profile] {Nutty} [Meal Type] {Breakfast}']
54202,['[Dish Type] {Chicken} [Cuisine] {Mediterranean} [Primary Ingredient] {Chicken} [Flavor Profile] {Grilled} [Meal Type] {Main Course}']
42911,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Pasta} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
25967,['[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Blueberry} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
14693,['[Dish Type] {Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
14814,['[Dish Type] {Casserole} [Cuisine] {American} [Primary Ingredient] {Spinach} [Flavor Profile] {Creamy} [Meal Type] {Main Course}']
39455,['[Dish Type] {Steak} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Grilled} [Meal Type] {Main Course}']
8686,['[Dish Type] {Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
8669,['[Dish Type] {Egg} [Cuisine] {American} [Primary Ingredient] {Ham} [Flavor Profile] {Savory} [Meal Type] {Breakfast}']
14316,['[Dish Type] {Salad} [Cuisine] {Mexican} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy} [Meal Type] {Lunch}']
11727,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
19591,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
17848,['[Dish Type] {Muffin} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}']
127491,['[Dish Type] {Dessert} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Snack}']
23040,['[Dish Type] {Coffee} [Cuisine] {American} [Primary Ingredient] {Milk} [Flavor Profile] {Creamy} [Meal Type] {Breakfast}']
15427,['[Dish Type] {Chicken} [Cuisine] {Mediterranean} [Primary Ingredient] {Chicken} [Flavor Profile] {Herby} [Meal Type] {Main Course}']
22724,['[Dish Type] {Peanut Butter} [Cuisine] {American} [Primary Ingredient] {Peanut Butter} [Flavor Profile] {Nutty} [Meal Type] {Dessert}']
86687,['[Dish Type] {Stir-fry} [Cuisine] {Asian} [Primary Ingredient] {Broccoli} [Flavor Profile] {Savory} [Meal Type] {Main Course}']
31833,['[Dish Type] {Rice} [Cuisine] {Mexican} [Primary Ingredient] {Beans} [Flavor Profile] {Spicy} [Meal Type] {Main Course}']
16330,['[Dish Type] {Stuffed Peppers} [Cuisine] {Italian} [Primary Ingredient] {Rice} [Flavor Profile] {Savory} [Meal Type] {Main Course}']
140319,['[Dish Type] {Rice} [Cuisine] {Indian} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy} [Meal Type] {Main Course}']
77489,['[Dish Type] {Meat} [Cuisine] {European} [Primary Ingredient] {Chicken} [Flavor Profile] {Herby} [Meal Type] {Main Course}']
148970,['[Dish Type] {Stir-fry} [Cuisine] {Asian} [Primary Ingredient] {Sausage} [Flavor Profile] {Savory} [Meal Type] {Main Course}']
16913,['[Dish Type] {Steak} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Spicy} [Meal Type] {Main Course}']
85504,['[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}']
11316,['[Dish Type] {Cookie} [Cuisine] {European} [Primary Ingredient] {Apricot} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
23600,['[Dish Type] {Lasagna} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Rich} [Meal Type] {Main Course}']
25657,['[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Creamy} [Meal Type] {Dinner}']
17546,['[Dish Type] {Steak} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Creamy} [Meal Type] {Main Course}']
78299,['[Dish Type] {Stew} [Cuisine] {Italian} [Primary Ingredient] {Ground Meat} [Flavor Profile] {Rich} [Meal Type] {Main Course}']
22919,['[Dish Type] {Stew} [Cuisine] {Mexican} [Primary Ingredient] {Beans} [Flavor Profile] {Hearty} [Meal Type] {Dinner}']
12412,['[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Apple} [Flavor Profile] {Sweet} [Meal Type] {Dessert}']
