asin,result
9857,[Dish Type] {Meringue} [Cuisine] {Sweet} [Primary Ingredient] {Egg Whites} [Flavor Profile] {Sweet} [Meal Type] {Snack}
44839,[Dish Type] {Burger} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Savory} [Meal Type] {Lunch/Dinner}
25354,[Dish Type] {Muffin} [Cuisine] {American} [Primary Ingredient] {Eggs} [Flavor Profile] {Savory} [Meal Type] {Breakfast/Lunch}
10040,[Dish Type] {Chocolate Bars} [Cuisine] {Sweet Treats} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet and Nutty} [Meal Type] {Snack}
74037,[Dish Type] {Steak} [Cuisine] {French} [Primary Ingredient] {Beef} [Flavor Profile] {Rich and Savory} [Meal Type] {Dinner}
6820,[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Sweet} [Meal Type] {Breakfast/Lunch}
79470,[Dish Type] {Scone} [Cuisine] {British} [Primary Ingredient] {Butter} [Flavor Profile] {Sweet} [Meal Type] {Snack}
7542,[Dish Type] {Cupcakes} [Cuisine] {Sweet Treats} [Primary Ingredient] {Sugar} [Flavor Profile] {Sweet} [Meal Type] {Snack}
19009,[Dish Type] {Frozen Dessert} [Cuisine] {American} [Primary Ingredient] {Whipped Cream} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
15063,[Dish Type] {Breaded Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}
13423,[Dish Type] {Chili} [Cuisine] {American} [Primary Ingredient] {Ground Beef} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
21291,[Dish Type] {Chicken and Rice} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}
218929,[Dish Type] {Risotto} [Cuisine] {Italian} [Primary Ingredient] {Rice} [Flavor Profile] {Sweet and Savory} [Meal Type] {Dinner}
70343,[Dish Type] {Soup} [Cuisine] {Asian} [Primary Ingredient] {Noodles} [Flavor Profile] {Spicy} [Meal Type] {Lunch/Dinner}
33385,[Dish Type] {Rice} [Cuisine] {Asian} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy} [Meal Type] {Lunch/Dinner}
49552,[Dish Type] {Salad} [Cuisine] {Latin American} [Primary Ingredient] {Quinoa} [Flavor Profile] {Savory} [Meal Type] {Lunch}
23567,[Dish Type] {Stir-Fry} [Cuisine] {Asian} [Primary Ingredient] {Beef} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
83557,[Dish Type] {Roast Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}
43941,[Dish Type] {Biscotti} [Cuisine] {Italian} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Snack}
6905,[Dish Type] {Scones} [Cuisine] {British} [Primary Ingredient] {Butter} [Flavor Profile] {Sweet} [Meal Type] {Brunch}
73963,[Dish Type] {Pasta Salad} [Cuisine] {American} [Primary Ingredient] {Pasta} [Flavor Profile] {Fresh and Light} [Meal Type] {Lunch or Dinner}
22137,[Dish Type] {Trifle} [Cuisine] {British} [Primary Ingredient] {Strawberries} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
22911,[Dish Type] {Fruit Salad} [Cuisine] {Fusion} [Primary Ingredient] {Kiwi and Strawberries} [Flavor Profile] {Sweet} [Meal Type] {Snack}
18351,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Tomato} [Flavor Profile] {Fresh} [Meal Type] {Lunch}
23847,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Tomato} [Flavor Profile] {Savory} [Meal Type] {Dinner}
16066,[Dish Type] {Steak} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Rich and Savory} [Meal Type] {Dinner}
21672,[Dish Type] {Ham and Apple} [Cuisine] {American} [Primary Ingredient] {Ham} [Flavor Profile] {Sweet and Savory} [Meal Type] {Dinner}
11758,[Dish Type] {Lasagna} [Cuisine] {Italian} [Primary Ingredient] {Pasta} [Flavor Profile] {Savory} [Meal Type] {Dinner}
87434,[Dish Type] {Steak} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Smoky} [Meal Type] {Dinner}
191275,[Dish Type] {Cake} [Cuisine] {Festive Dessert} [Primary Ingredient] {Sugar} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
9661,[Dish Type] {Baked Bars} [Cuisine] {American} [Primary Ingredient] {Nuts} [Flavor Profile] {Sweet and Nutty} [Meal Type] {Snack or Dessert}
16607,[Dish Type] {Brownies} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
19541,[Dish Type] {Root Vegetables} [Cuisine] {American} [Primary Ingredient] {Sweet Potato} [Flavor Profile] {Sweet and Spicy} [Meal Type] {Side Dish}
26472,[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Noodles} [Flavor Profile] {Savory} [Meal Type] {Lunch/Dinner}
11814,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}
8509,[Dish Type] {Fried Chicken Strips} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Lunch/Dinner}
11966,[Dish Type] {Soup} [Cuisine] {Italian} [Primary Ingredient] {Tomato} [Flavor Profile] {Savory} [Meal Type] {Lunch/Snack}
16845,[Dish Type] {Taco Bowl} [Cuisine] {Mexican} [Primary Ingredient] {Ground Beef} [Flavor Profile] {Spicy} [Meal Type] {Lunch/Dinner}
83727,[Dish Type] {Salad} [Cuisine] {German} [Primary Ingredient] {Red Cabbage} [Flavor Profile] {Sweet and Tangy} [Meal Type] {Side Dish}
26284,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Chicken} [Flavor Profile] {Herbaceous} [Meal Type] {Dinner}
25197,[Dish Type] {Meatballs} [Cuisine] {Chinese} [Primary Ingredient] {Meatballs} [Flavor Profile] {Sweet and Sour} [Meal Type] {Dinner}
24059,[Dish Type] {Pudding} [Cuisine] {Middle Eastern} [Primary Ingredient] {Rice} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
18448,[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Wild Rice} [Flavor Profile] {Creamy} [Meal Type] {Lunch/Dinner}
7184,[Dish Type] {Bread} [Cuisine] {General} [Primary Ingredient] {Flour} [Flavor Profile] {Neutral} [Meal Type] {Breakfast/Lunch}
25198,[Dish Type] {Meatloaf} [Cuisine] {American} [Primary Ingredient] {Ground Meat} [Flavor Profile] {Savory} [Meal Type] {Dinner}
15184,[Dish Type] {Stuffed Mushrooms} [Cuisine] {American} [Primary Ingredient] {Mushrooms} [Flavor Profile] {Savory} [Meal Type] {Appetizer}
17136,[Dish Type] {Roast Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet and Tangy} [Meal Type] {Dinner}
21491,[Dish Type] {Salad} [Cuisine] {American} [Primary Ingredient] {Shrimp} [Flavor Profile] {Light and Fresh} [Meal Type] {Lunch or Dinner}
15155,[Dish Type] {Soup} [Cuisine] {Mexican} [Primary Ingredient] {Tomatoes} [Flavor Profile] {Spicy} [Meal Type] {Lunch/Snack}
16868,[Dish Type] {Pizza Dippers} [Cuisine] {American} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Appetizer}
59671,[Dish Type] {Side Dish} [Cuisine] {Vegetarian} [Primary Ingredient] {Asparagus} [Flavor Profile] {Herbaceous} [Meal Type] {Lunch or Dinner}
19422,[Dish Type] {Macaroni and Cheese} [Cuisine] {American} [Primary Ingredient] {Macaroni} [Flavor Profile] {Creamy} [Meal Type] {Dinner}
10118,[Dish Type] {Cake Bars} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Snack}
111924,[Dish Type] {Muffin} [Cuisine] {American} [Primary Ingredient] {Apple} [Flavor Profile] {Sweet} [Meal Type] {Snack}
45784,[Dish Type] {Risotto} [Cuisine] {Italian} [Primary Ingredient] {Rice} [Flavor Profile] {Rich and Savory} [Meal Type] {Dinner}
46908,[Dish Type] {Chicken Teriyaki} [Cuisine] {Japanese} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet and Sour} [Meal Type] {Dinner}
14759,[Dish Type] {Dumplings} [Cuisine] {Chinese} [Primary Ingredient] {Pork} [Flavor Profile] {Savory} [Meal Type] {Dinner}
214079,[Dish Type] {Roasted Vegetables} [Cuisine] {American} [Primary Ingredient] {Carrots} [Flavor Profile] {Sweet and Spicy} [Meal Type] {Side Dish}
15360,[Dish Type] {Chicken and Rice Casserole} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}
27072,[Dish Type] {Rice} [Cuisine] {Mexican} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy} [Meal Type] {Side Dish}
44868,[Dish Type] {Baked Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Herbaceous} [Meal Type] {Dinner}
40180,[Dish Type] {Cookies} [Cuisine] {American} [Primary Ingredient] {Cranberries} [Flavor Profile] {Sweet} [Meal Type] {Snack}
54675,[Dish Type] {Roasted Cauliflower} [Cuisine] {Vegetarian} [Primary Ingredient] {Cauliflower} [Flavor Profile] {Savory} [Meal Type] {Dinner}
11998,[Dish Type] {Pasta} [Cuisine] {Greek} [Primary Ingredient] {Feta Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}
19538,[Dish Type] {Baked Pasta} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}
25832,[Dish Type] {Cheesecake Bars} [Cuisine] {American} [Primary Ingredient] {Cheese} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
54496,[Dish Type] {Baked Pasta} [Cuisine] {American} [Primary Ingredient] {Macaroni} [Flavor Profile] {Cheesy and Bacony} [Meal Type] {Dinner}
15591,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
14169,[Dish Type] {Salad} [Cuisine] {American} [Primary Ingredient] {Beans} [Flavor Profile] {Tangy} [Meal Type] {Lunch}
26780,[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Ham} [Flavor Profile] {Savory} [Meal Type] {Lunch}
10687,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Sugar} [Flavor Profile] {Sweet} [Meal Type] {Snack}
26819,[Dish Type] {Dip} [Cuisine] {Mexican} [Primary Ingredient] {Guacamole} [Flavor Profile] {Savory} [Meal Type] {Snack}
25483,[Dish Type] {Skewers} [Cuisine] {Grill} [Primary Ingredient] {Meat} [Flavor Profile] {Sweet and Savory} [Meal Type] {Dinner}
25037,[Dish Type] {Cookies} [Cuisine] {American} [Primary Ingredient] {Chocolate Chips} [Flavor Profile] {Sweet} [Meal Type] {Snack}
12997,[Dish Type] {Potato Soup} [Cuisine] {American} [Primary Ingredient] {Potatoes} [Flavor Profile] {Creamy and Savory} [Meal Type] {Lunch or Dinner}
69792,[Dish Type] {Crab Cake} [Cuisine] {American} [Primary Ingredient] {Crab Meat} [Flavor Profile] {Savory} [Meal Type] {Dinner}
17690,[Dish Type] {Bread Rolls} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Side Dish}
12733,[Dish Type] {Quiche} [Cuisine] {French} [Primary Ingredient] {Potatoes} [Flavor Profile] {Creamy} [Meal Type] {Lunch/Dinner}
13914,[Dish Type] {Stew} [Cuisine] {Greek} [Primary Ingredient] {Potatoes} [Flavor Profile] {Spicy} [Meal Type] {Lunch/Dinner}
8654,[Dish Type] {Stir-Fry} [Cuisine] {Asian} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
13161,[Dish Type] {Soup} [Cuisine] {Thai} [Primary Ingredient] {Coconut Milk} [Flavor Profile] {Spicy and Creamy} [Meal Type] {Lunch or Dinner}
152120,[Dish Type] {Cupcake} [Cuisine] {American} [Primary Ingredient] {Carrots} [Flavor Profile] {Sweet} [Meal Type] {Snack}
8626,[Dish Type] {Skewers} [Cuisine] {Grill} [Primary Ingredient] {Chicken and Vegetables} [Flavor Profile] {Sweet and Savory} [Meal Type] {Dinner}
41729,[Dish Type] {Roasted Potatoes} [Cuisine] {American} [Primary Ingredient] {Potatoes} [Flavor Profile] {Herbaceous} [Meal Type] {Side Dish}
220884,[Dish Type] {Cupcake} [Cuisine] {American} [Primary Ingredient] {Buttercream Frosting} [Flavor Profile] {Sweet} [Meal Type] {Snack}
214498,[Dish Type] {Pancakes} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
65896,[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Bread} [Flavor Profile] {Sweet and Tangy} [Meal Type] {Lunch}
90044,[Dish Type] {Noodles} [Cuisine] {Chinese} [Primary Ingredient] {Noodles} [Flavor Profile] {Spicy} [Meal Type] {Lunch/Dinner}
52461,[Dish Type] {Stew} [Cuisine] {African} [Primary Ingredient] {Meat} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
24329,[Dish Type] {Rice} [Cuisine] {Indian} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy} [Meal Type] {Lunch/Dinner}
11798,[Dish Type] {Seafood Pasta} [Cuisine] {Italian} [Primary Ingredient] {Shrimp} [Flavor Profile] {Savory} [Meal Type] {Dinner}
32150,[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Turkey} [Flavor Profile] {Savory} [Meal Type] {Lunch}
44742,[Dish Type] {Steak} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Rich and Savory} [Meal Type] {Dinner}
213469,[Dish Type] {Cupcake} [Cuisine] {American} [Primary Ingredient] {Cake Mix} [Flavor Profile] {Sweet} [Meal Type] {Snack}
42264,[Dish Type] {Dessert} [Cuisine] {Western} [Primary Ingredient] {Ice Cream} [Flavor Profile] {Sweet} [Meal Type] {Snack}
14985,[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Chili} [Flavor Profile] {Spicy} [Meal Type] {Lunch/Dinner}
20935,[Dish Type] {Fruit Tart} [Cuisine] {American} [Primary Ingredient] {Fruit} [Flavor Profile] {Sweet} [Meal Type] {Brunch}
14704,[Dish Type] {Spring Rolls} [Cuisine] {Asian} [Primary Ingredient] {Pork} [Flavor Profile] {Sweet and Spicy} [Meal Type] {Appetizer}
25710,[Dish Type] {Enchilada} [Cuisine] {Mexican} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
25445,[Dish Type] {Grilled Chicken with Beans and Rice} [Cuisine] {Caribbean} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy and Citrusy} [Meal Type] {Lunch/Dinner}
21475,[Dish Type] {Fritters} [Cuisine] {American} [Primary Ingredient] {Potatoes} [Flavor Profile] {Savory} [Meal Type] {Lunch/Dinner}
90497,[Dish Type] {Meatballs with Gravy} [Cuisine] {American} [Primary Ingredient] {Meatballs} [Flavor Profile] {Rich and Savory} [Meal Type] {Dinner}
17933,[Dish Type] {Bread Pudding} [Cuisine] {American} [Primary Ingredient] {Bread} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
11991,[Dish Type] {Noodle Soup} [Cuisine] {American} [Primary Ingredient] {Noodles} [Flavor Profile] {Creamy} [Meal Type] {Lunch/Dinner}
47439,[Dish Type] {Curry} [Cuisine] {Indian} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
10549,[Dish Type] {Brownie} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
49014,[Dish Type] {Chicken Stir-Fry} [Cuisine] {Asian} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet and Sour} [Meal Type] {Dinner}
16723,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Chicken} [Flavor Profile] {Creamy} [Meal Type] {Dinner}
6788,[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Neutral} [Meal Type] {Breakfast/Lunch}
22390,[Dish Type] {Deviled Eggs} [Cuisine] {American} [Primary Ingredient] {Egg} [Flavor Profile] {Savory} [Meal Type] {Appetizer}
11587,[Dish Type] {Cookies} [Cuisine] {American} [Primary Ingredient] {Sugar Cookies} [Flavor Profile] {Sweet} [Meal Type] {Snack}
29991,[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Tuna} [Flavor Profile] {Savory} [Meal Type] {Lunch}
230132,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
81298,[Dish Type] {Bar} [Cuisine] {American} [Primary Ingredient] {Oats} [Flavor Profile] {Sweet} [Meal Type] {Snack}
23920,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Zucchini} [Flavor Profile] {Savory} [Meal Type] {Dinner}
7245,[Dish Type] {Chicken Tikka Masala} [Cuisine] {Indian} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy and Rich} [Meal Type] {Dinner}
11887,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Parsley} [Flavor Profile] {Herbaceous} [Meal Type] {Dinner}
13137,[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Broccoli} [Flavor Profile] {Creamy} [Meal Type] {Lunch/Dinner}
61024,[Dish Type] {Chicken Teriyaki} [Cuisine] {Japanese} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet and Sour} [Meal Type] {Dinner}
103535,[Dish Type] {Meatloaf} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
215435,[Dish Type] {Calzone} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Lunch/Dinner}
216021,[Dish Type] {Muffin} [Cuisine] {American} [Primary Ingredient] {Banana} [Flavor Profile] {Sweet} [Meal Type] {Snack}
14646,[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Pulled Pork} [Flavor Profile] {Sweet and Savory} [Meal Type] {Lunch or Dinner}
16694,[Dish Type] {Snack} [Cuisine] {American} [Primary Ingredient] {Nuts} [Flavor Profile] {Sweet and Spicy} [Meal Type] {Snack}
21390,[Dish Type] {Pudding} [Cuisine] {General} [Primary Ingredient] {Milk} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
13660,[Dish Type] {Baked Casserole} [Cuisine] {American} [Primary Ingredient] {Green Beans} [Flavor Profile] {Savory} [Meal Type] {Dinner}
16383,[Dish Type] {Crepes} [Cuisine] {French} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
11423,[Dish Type] {Cookies} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Snack}
70163,[Dish Type] {Fish} [Cuisine] {American} [Primary Ingredient] {Fish Fillet} [Flavor Profile] {Herbaceous} [Meal Type] {Dinner}
165190,[Dish Type] {Curry} [Cuisine] {Indian} [Primary Ingredient] {Chickpeas} [Flavor Profile] {Spicy} [Meal Type] {Lunch/Dinner}
14725,[Dish Type] {Meatloaf} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Sweet and Tangy} [Meal Type] {Dinner}
50849,[Dish Type] {Stir-Fry} [Cuisine] {American} [Primary Ingredient] {Green Beans} [Flavor Profile] {Savory} [Meal Type] {Lunch/Dinner}
109190,[Dish Type] {Iced Tea} [Cuisine] {American} [Primary Ingredient] {Tea} [Flavor Profile] {Sweet and Bitter} [Meal Type] {Snack or Beverage}
74157,[Dish Type] {Fried Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}
77154,[Dish Type] {Taco} [Cuisine] {Mexican} [Primary Ingredient] {Beans} [Flavor Profile] {Spicy} [Meal Type] {Lunch/Dinner}
222582,[Dish Type] {Lasagna} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}
18809,[Dish Type] {Bread Pudding} [Cuisine] {American} [Primary Ingredient] {Bread} [Flavor Profile] {Sweet and Savory} [Meal Type] {Dessert}
77178,[Dish Type] {Popcorn} [Cuisine] {American} [Primary Ingredient] {Corn} [Flavor Profile] {Sweet and Salty} [Meal Type] {Snack}
23439,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
50644,[Dish Type] {Fish} [Cuisine] {American} [Primary Ingredient] {Fish Fillet} [Flavor Profile] {Creamy} [Meal Type] {Dinner}
102159,[Dish Type] {Ham} [Cuisine] {American} [Primary Ingredient] {Ham} [Flavor Profile] {Sweet and Savory} [Meal Type] {Dinner}
7065,[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Herbaceous} [Meal Type] {Snack}
8130,[Dish Type] {Cake} [Cuisine] {American} [Primary Ingredient] {Sugar} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
54202,[Dish Type] {Grilled Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Citrusy} [Meal Type] {Lunch/Dinner}
42911,[Dish Type] {Stew} [Cuisine] {Vegetarian} [Primary Ingredient] {Vegetables} [Flavor Profile] {Tomato-based} [Meal Type] {Lunch/Dinner}
25967,[Dish Type] {Cake} [Cuisine] {American} [Primary Ingredient] {Blueberries} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
14693,[Dish Type] {Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet and Savory} [Meal Type] {Dinner}
14814,[Dish Type] {Quiche} [Cuisine] {American} [Primary Ingredient] {Spinach} [Flavor Profile] {Creamy} [Meal Type] {Lunch/Dinner}
39455,[Dish Type] {Grilled Fish} [Cuisine] {American} [Primary Ingredient] {Fish} [Flavor Profile] {Herbaceous} [Meal Type] {Dinner}
8686,[Dish Type] {Chicken Parmesan} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}
8669,[Dish Type] {Chicken Cordon Bleu} [Cuisine] {French} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}
14316,[Dish Type] {Salad} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy} [Meal Type] {Lunch/Dinner}
11727,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Spinach} [Flavor Profile] {Savory} [Meal Type] {Dinner}
19591,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Tomatoes} [Flavor Profile] {Savory} [Meal Type] {Dinner}
17848,[Dish Type] {Muffin} [Cuisine] {American} [Primary Ingredient] {Cornmeal} [Flavor Profile] {Sweet} [Meal Type] {Snack}
127491,[Dish Type] {Chocolate Ball} [Cuisine] {Confectionery} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Snack}
23040,[Dish Type] {Hot Beverage} [Cuisine] {Unknown} [Primary Ingredient] {Milk} [Flavor Profile] {Sweet} [Meal Type] {Snack}
15427,[Dish Type] {Roast Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Herbaceous} [Meal Type] {Dinner}
22724,[Dish Type] {Fudge} [Cuisine] {American} [Primary Ingredient] {Butter} [Flavor Profile] {Sweet} [Meal Type] {Snack}
86687,[Dish Type] {Stir-Fry} [Cuisine] {Chinese} [Primary Ingredient] {Broccoli} [Flavor Profile] {Savory} [Meal Type] {Lunch/Dinner}
31833,[Dish Type] {Rice Pilaf} [Cuisine] {Southern} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy} [Meal Type] {Lunch/Dinner}
16330,[Dish Type] {Stuffed Peppers} [Cuisine] {Mediterranean} [Primary Ingredient] {Bell Peppers} [Flavor Profile] {Savory} [Meal Type] {Dinner}
140319,[Dish Type] {Biryani} [Cuisine] {Indian} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy} [Meal Type] {Lunch/Dinner}
77489,[Dish Type] {Chicken and Potatoes} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Herbaceous} [Meal Type] {Dinner}
148970,[Dish Type] {Stir-Fry} [Cuisine] {Asian-Inspired} [Primary Ingredient] {Brussels Sprouts} [Flavor Profile] {Savory} [Meal Type] {Lunch/Dinner}
16913,[Dish Type] {Bbq Ribs} [Cuisine] {American} [Primary Ingredient] {Pork Ribs} [Flavor Profile] {Sweet and Spicy} [Meal Type] {Dinner}
85504,[Dish Type] {Seasoning Mix} [Cuisine] {General} [Primary Ingredient] {Herbs and Spices} [Flavor Profile] {Spicy} [Meal Type] {Side Dish}
11316,[Dish Type] {Cookies} [Cuisine] {American} [Primary Ingredient] {Sugar} [Flavor Profile] {Sweet} [Meal Type] {Snack}
23600,[Dish Type] {Lasagna} [Cuisine] {Italian} [Primary Ingredient] {Pasta} [Flavor Profile] {Savory} [Meal Type] {Dinner}
25657,[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Sweet and Savory} [Meal Type] {Lunch or Dinner}
