484578	8626	5
1539130	31833	4
1144427	16330	4
4418917	140319	3
4095700	77489	4
708692	148970	4
1091057	16913	5
417702	10040	5
9237240	85504	5
118492	11316	5
1385083	23600	4
864998	8669	5
1579125	25657	5
7904178	17546	3
1928068	78299	5
337136	22919	5
823067	12412	5
1709996	78189	5
3870038	12942	5
1128921	36925	5
3100951	11922	5
646956	70112	4
3131233	15523	5
2170891	7279	5
1516358	12682	5
149561	8372	3
1698869	229120	5
1673097	8669	5
2345568	72788	5
1397951	106030	5
1462254	72133	3
1309433	11714	5
252372	228131	5
1216770	41096	4
2246150	67656	5
6145350	163001	5
3801803	82659	5
1348899	143069	5
1329208	8653	5
206971	89199	4
6266328	23822	5
3552751	10271	5
2788755	241165	5
428596	17495	5
440212	7402	5
2364225	158872	5
2126318	58246	5
87634	12772	4
1922840	8465	5
4123490	12254	5
1233586	54611	4
939980	6767	5
1178596	8965	5
1570674	6820	4
2640049	233393	5
3517991	54675	3
232542	23702	5
2246150	165190	5
3263077	83083	3
1233635	54839	5
981945	23294	3
477960	25370	5
3837544	11835	4
1959935	26257	3
854588	17891	4
1115985	12177	4
1495199	96749	5
1710726	13999	4
3911620	8708	5
1892686	23167	4
276377	26060	3
12732185	20482	5
2138779	11587	5
1817634	14692	4
1389193	18149	5
4576340	15221	3
163455	79805	5
5947936	157836	5
1153011	150141	5
661366	8594	3
793802	105518	5
130034	13820	4
1502386	20693	5
1786741	10670	4
3229971	7040	5
2950850	84099	5
3328427	177531	5
2412208	108455	4
1677944	13206	5
3203949	90119	5
1224102	7296	5
2944481	7304	5
1625486	86230	5
850871	11835	5
3131950	6829	5
3570937	17515	4
1860620	76895	5
3429009	6664	2
2058583	31309	5
900522	24332	4
2735273	8887	4
10026	9471	5
867991	25272	4
2990390	14132	5
1034307	147378	5
2289697	88341	4
16679228	23852	5
182763	15004	4
2835481	13527	3
844886	16539	5
640895	23260	4
8937272	216888	5
744467	12761	5
2400069	19673	5
4356129	10555	3
2044740	52922	4
853482	26615	4
1268743	16700	5
1155608	13598	4
3469461	82452	4
1983522	104554	5
2155591	13896	3
958468	24023	4
780011	25260	3
1629558	160929	5
1650590	21174	5
761080	86538	5
793514	9929	5
826086	26317	5
2058583	17794	4
205364	6717	2
789670	148775	5
1286999	8665	5
1929109	79543	5
2096772	233074	4
2118424	19403	3
4452392	24790	3
3574351	11620	5
2095221	12111	5
1302706	15177	1
1216770	18254	5
3552751	61024	4
4806660	214046	4
667472	80743	3
3245233	64513	5
660761	43448	5
2527760	15489	5
794805	24059	5
745460	104850	4
3363194	8669	5
887880	143082	4
577467	22724	3
7435471	221140	4
1218327	19687	5
2674664	200620	5
20887455	51447	5
634647	68613	5
11686967	10141	5
1533187	65896	4
585772	24245	4
3357576	15436	5
2325691	11679	5
3006525	50644	5
262372	187946	4
1366670	76594	5
1180836	12254	4
1218308	12682	5
61443	12798	5
1300715	72253	5
1487900	20675	5
3833976	13663	5
2236189	7184	5
837184	136476	5
407203	14861	5
866171	57966	4
10459484	16066	5
1013798	163742	4
2078936	18359	5
1962486	22176	4
491408	16091	5
802251	74430	5
7155517	13107	5
639469	27838	5
233502	8691	5
1082885	16877	5
455735	32148	5
2368136	25676	2
8891626	80937	5
1929391	139012	5
1977016	213262	3
1425060	24556	5
2923864	14517	5
789217	11808	5
940060	69882	4
720313	72717	4
241164	19591	5
1649701	51960	4
884644	26659	5
2523937	10969	4
2736330	14228	5
3904553	17227	5
15140659	62642	4
1959501	23439	5
930513	22302	5
1035651	23422	5
1958749	46653	5
2323841	11892	5
4590553	8941	5
1976936	47397	5
4588844	213268	3
4474940	7402	4
1336087	18068	5
1987909	9870	4
2338913	8350	3
5709930	10033	4
4905363	25241	5
1819661	11101	4
793824	26615	2
1740930	14930	5
618822	12196	5
2851056	10308	1
1154834	45954	5
1855628	18775	5
8042543	219936	4
6257607	21176	5
1169043	13717	5
2507053	59030	5
1249176	12918	5
1054903	214651	4
1368344	10402	5
990508	8919	5
570941	8626	5
1996543	11847	4
9303809	84886	5
3790846	20718	4
7708742	15644	4
18873	24263	4
772454	49552	4
1334114	20096	5
1922840	20040	4
3097894	24972	5
386232	109297	5
2758987	79901	5
5637579	18349	1
1530690	13464	5
751996	13887	4
1266934	143082	5
1605726	90396	5
1334540	6725	5
2968948	213230	5
1692569	39643	4
4350153	6820	5
3130408	8694	5
703178	79313	5
790576	77215	5
2800006	16220	5
2149404	143452	3
1041660	21380	5
403814	16098	5
3121952	25095	5
1563242	17891	5
4723640	104621	5
1675895	19312	4
16655073	90497	5
4117304	11066	3
1749863	143667	5
1940682	85839	5
7938254	194798	5
789885	21033	5
10750604	57981	5
2552683	81087	3
2227125	13651	4
812090	23256	3
1032812	22490	4
1578150	22122	5
1659374	15605	5
1351302	12409	4
2870390	11967	5
1111625	91810	5
2214218	73594	5
3293512	12599	4
2796314	17952	4
1580793	70112	5
2727413	18830	4
2223777	21256	5
3459544	25112	5
1156367	112976	5
1985593	20808	5
5472512	73139	5
880574	26626	5
2154965	61727	2
3641705	14985	5
5565239	20211	5
3078400	61024	4
1219520	12051	5
14695905	12398	3
2736308	10687	4
1213370	12837	3
5686	8719	4
5006530	53554	4
2314241	159972	4
2291153	52925	5
2225773	22180	3
4933701	15925	5
3328473	21291	3
4662827	21187	4
76346	16416	5
4679651	44868	5
1138293	45394	5
1368822	22460	4
813391	17165	5
1575075	58647	5
1576703	7142	4
2304230	25874	5
4590553	13183	5
232769	16173	4
3512357	182112	4
20887455	22273	5
2581203	8941	5
3088718	16248	4
2022741	16720	5
2243807	16895	4
1273750	14231	5
2591086	8350	5
2763340	7402	5
2635788	77426	4
1714515	17227	4
3046662	142653	5
836514	89539	5
2229415	8384	4
3740298	213230	5
890598	174599	5
2252834	20934	5
12240489	33129	4
2169492	25269	4
3839561	25489	5
2379767	186943	5
2119092	8837	4
1198645	93132	2
1791059	6683	5
1050343	8690	5
350292	15577	5
8062867	8083	5
429824	19659	1
3634556	26019	5
844768	21553	5
2995814	169253	5
10127948	23923	5
1772985	80986	4
1165607	16352	5
268713	104481	4
535994	16235	5
1209015	14985	3
1352041	80663	5
805446	108375	2
1406249	14666	5
3794009	200283	5
918579	80743	5
3470100	15373	5
421569	11566	4
1808025	58645	5
1817531	14704	5
5239797	21752	4
3326566	19259	5
1131395	24097	5
448308	14687	4
4338939	80969	3
1567055	50579	5
2317889	47599	5
1407201	148544	5
1934342	91192	5
303790	18835	4
919791	24329	3
575597	16678	5
2620787	13423	4
1463678	14456	4
1094994	22212	5
1805248	7245	4
3092966	10776	5
2639507	21217	5
697702	16362	5
1929109	6833	5
4035623	24272	5
3144895	25037	5
1866424	79470	5
2948109	9842	5
761116	22220	5
2584087	93157	2
3520477	16174	4
1625717	33385	5
1302706	11669	5
2353728	214157	5
2702671	24972	4
1399945	14276	5
771657	16276	5
1913849	13349	5
1867459	9377	4
330460	56927	5
2162720	22810	3
260930	18499	5
18102589	68532	5
6166466	61434	5
1319209	7092	5
1057997	6749	5
2788622	17897	4
4976982	13637	5
709644	16348	5
4260747	7025	5
610376	48727	5
1600708	85554	5
1269534	71251	5
1709101	16895	5
944659	9044	5
1307859	91192	5
1033307	204341	5
1450119	15604	5
3143778	44975	5
8961638	25155	4
2650044	25960	3
522259	11925	5
1849812	15028	5
7064808	24002	4
1750427	73456	5
646669	75861	4
1000808	67952	5
605791	21013	5
670662	13107	5
1716768	73124	5
641235	38094	4
5064394	220751	5
1908725	24556	5
12348257	85881	5
2227248	216837	5
2523937	16764	5
1828764	16599	4
1182262	6820	5
6580101	69919	5
1928068	57713	5
2147660	8636	5
2198412	79385	4
2795356	50836	3
3464706	25425	5
3146109	13651	5
1831843	15259	3
536781	12955	3
2357170	24609	5
584321	18779	3
2772033	13218	5
1467923	136476	5
4654995	15715	2
677976	156542	5
3043619	14685	4
1905687	15902	5
15199183	26589	5
2137496	91353	3
1982281	33474	5
1983522	16947	3
4227830	25445	5
2416032	72815	3
3132725	34929	5
3343518	10874	5
1737956	8384	5
4088900	45782	5
472159	10497	4
77852	19589	5
3737365	25037	4
824360	15839	4
1386717	16700	5
7332659	217955	4
827351	11808	4
1401968	14927	4
1361959	14184	4
883781	17452	4
14042679	8941	5
743968	22298	4
6062082	9471	4
3378108	8571	1
3903356	17690	5
612144	73757	4
1176827	26257	5
2800623	14692	5
1376665	19160	5
99655	6698	5
2218581	22273	5
1106919	158140	4
4590553	23750	4
924551	11656	5
2867277	12739	5
1135522	20158	5
1493085	14448	4
595916	19670	5
296701	22919	5
2342499	20156	5
966474	25309	4
3923705	8938	4
1833328	65896	5
8014687	7612	5
2183262	60014	4
1570674	8854	5
2560465	13079	5
661366	14531	5
2448319	79301	4
3045012	15302	2
2420871	6865	5
4661518	15206	5
1583131	6925	5
4336071	15257	4
899090	12409	5
1925491	11587	5
651852	138118	5
9583287	16354	4
2652014	63113	5
2436533	16602	5
2409337	16947	5
881562	24740	5
1366670	6698	5
4863676	127491	5
226142	52934	5
742336	162830	4
2191253	160371	5
5487115	23874	5
3731054	56927	5
35553	23852	5
4168791	164888	4
1930742	18781	5
827365	14837	4
2386862	68868	5
2099491	49014	3
246196	24530	5
3430550	132372	4
5012677	76429	5
3430550	17707	5
2385221	13459	3
888201	23284	5
8799	34911	5
1379521	25474	4
2512483	8665	4
1989861	8241	5
1208827	222014	4
876275	18798	5
3552751	21208	5
6449783	12492	5
426961	22538	4
1219524	17165	5
4531242	8551	5
276865	15650	1
4976982	14120	4
1532140	143315	3
3006008	10033	5
687835	25052	5
5473123	45833	5
885907	12481	5
1110613	87624	5
1035460	58645	5
32	13890	4
213161	22224	5
451845	9960	5
1153011	221256	5
2758987	8701	5
287781	8681	5
2772033	54675	5
278635	11966	4
540673	85452	3
3863879	41638	5
1849982	8887	5
1379554	85452	3
150126	24530	5
565030	228056	4
87634	13393	1
679716	214651	5
7071230	26706	5
161069	17780	5
3043619	8941	4
375720	63911	5
929961	59878	5
3310268	16100	5
1308614	16700	5
2390633	8734	5
687867	7958	5
4120664	68943	3
804007	23764	3
2364050	90209	5
3188434	13849	1
2635788	8496	3
3138183	68679	5
4689258	26756	4
527644	83814	3
206971	46922	4
767230	149731	4
14558734	91605	4
268713	16816	2
11683577	8652	5
647897	75290	5
1061577	68806	5
429948	24002	5
2947425	8857	5
1699760	76594	5
5609636	26317	4
2973269	31540	4
924418	20859	5
1771154	206688	5
3871331	22220	5
4089233	162760	5
290358	69235	5
1055463	69549	5
1339398	83823	5
2684320	221151	4
1892734	6666	5
182014	14638	2
678930	14595	4
2259940	20156	2
910410	22617	4
5660209	15995	5
60640	16348	2
167463	204343	5
1140143	22754	5
2567051	44491	5
371205	63911	3
1828396	83412	5
2763738	7719	5
2146181	19247	5
3574351	140877	5
40964	7216	5
609875	17605	5
3079442	87365	3
6369933	85905	5
204837	10813	5
136480	13019	5
4652380	63704	5
1582727	18493	5
1222558	19626	5
2084159	8130	5
945377	70343	5
2957355	77758	4
688085	77797	3
1348186	34221	4
536781	72903	3
2466105	18779	5
2361412	49885	2
6927719	25832	5
5710433	8766	5
2713007	6820	4
924194	74950	5
4998237	16939	5
2318925	16131	5
241105	7127	5
149561	18830	4
2412694	133722	5
3822994	19118	5
1601778	15184	5
486892	16066	5
1222558	86593	5
753310	7065	4
1911362	87805	5
28339	25483	2
5419345	221887	5
441617	11798	4
1832647	11376	5
1394879	8761	4
2639034	8849	5
383138	11058	5
1563964	15753	5
2265483	67656	5
262974	14458	5
1138274	40352	5
1173088	21412	5
678636	32089	5
683514	6955	5
392086	19677	5
764454	20792	5
1866611	40341	5
2327447	21171	5
2287638	23822	5
3180526	23635	5
2755359	17919	5
765397	15004	5
3516667	220597	5
2767535	16465	5
5021906	25867	5
4654489	8434	5
2296060	10143	5
4345897	9023	4
259414	8493	5
900915	15361	5
963799	44868	5
3708807	34929	5
1324214	22822	5
745460	127628	4
3573304	7714	5
2520283	17962	4
3955958	84923	5
2708963	74658	5
912691	15789	4
8013657	9870	5
1375256	6776	5
167463	25313	5
1984740	104928	5
1452811	83148	4
3901398	31780	4
1974818	8547	5
149960	213849	5
1153011	33157	4
500385	24018	5
2514971	58211	4
2127396	16884	5
494765	25895	4
2110811	13651	3
969600	24757	5
2908688	8647	4
2473616	74375	5
7681887	11050	5
712247	27491	4
1475927	17794	5
3955148	44868	5
1239198	29915	4
1902553	17492	5
2506015	74657	5
2009475	76004	5
775284	229349	5
2174982	147103	5
2629340	223509	5
1422528	11314	5
2434550	10356	5
2448410	20611	5
4117304	12074	3
2082607	7990	5
2703068	19766	1
2653494	74949	5
2794014	55872	2
27204	16196	3
1528995	17215	5
2381968	14341	5
1073389	20198	5
6944015	23040	5
851389	24316	4
1448745	8584	5
557764	14714	5
1719054	14950	5
2727188	148910	4
825444	7402	5
3779557	230665	5
1105304	8571	5
653098	72508	4
917497	74077	5
3285008	16276	5
3617899	86687	5
2564644	20045	4
2307116	162760	5
1528435	17834	5
6944015	84270	5
814270	17227	4
3507390	24507	5
3979559	21060	3
713444	81108	4
2326377	17023	5
1483981	214071	5
3743222	137650	5
3601601	10222	3
2567051	10147	5
2608507	25203	5
3360345	13440	5
864137	24002	5
600992	53729	5
34237	9870	5
2062586	125864	5
3861525	12816	5
392674	14656	5
6418859	16849	5
1312731	19484	5
2274915	17794	5
1336210	9066	3
2713558	76974	5
1554306	26251	5
6467984	46530	4
3257752	77797	3
664449	84590	5
4012560	8495	4
2505003	13187	5
454509	32385	5
2514711	8959	5
1420206	95817	5
1920154	81441	5
5103269	11698	5
8044400	19304	5
1486500	19556	5
2683147	12072	4
610783	16810	5
12237009	202760	5
9303809	14297	3
689725	18318	5
4473999	21649	5
853394	29940	5
525227	22791	4
4129504	49353	3
10972141	11758	5
204509	10222	2
803722	70112	4
1054108	26692	5
12221459	32425	4
2364326	17771	5
722735	16884	4
2381875	110061	5
3188434	142653	4
2921437	79470	5
90129	16964	5
2769478	220414	5
3457655	8781	5
804086	26395	5
764683	15821	5
379971	16352	4
108233	9920	5
13134816	16707	4
4198650	152227	5
1410140	24264	5
4763812	50848	5
2322517	34021	5
1321944	15004	5
2043209	17487	4
5220399	15051	5
330004	32478	4
1011201	6862	5
280666	45833	5
3735949	70679	5
2183711	25418	5
8285866	26593	5
1139698	9066	4
375612	43655	5
1222558	23062	4
11912057	47374	4
836515	33118	5
1151804	13974	4
1680779	7146	5
3663928	214817	5
2936710	9487	5
624385	16700	5
1798294	20995	5
3269081	8963	4
1915056	15029	4
2299456	15373	1
2142166	23874	5
425939	17393	5
307235	12991	3
1068412	6698	5
2266187	16779	5
891803	23040	5
10529347	219964	5
426961	7307	5
3006554	85452	4
1570621	73346	5
650651	17215	5
731723	14231	5
2534300	93357	3
20245	24540	1
929371	8652	5
705503	46968	4
4636155	6788	5
2319675	26609	4
3387044	11883	5
2853016	17711	5
571830	22924	5
1565839	217000	5
1030566	13375	4
2894394	24372	5
2820669	99125	3
5969672	8941	3
451382	12889	5
9509870	10294	4
744447	13423	5
5055918	18786	5
693051	26740	5
740432	12196	5
3662290	7784	5
199904	15077	4
21099	10687	5
1541655	75290	5
165956	32385	5
1780542	7492	5
2763162	22180	4
774173	31755	3
1601626	76594	5
883922	14746	5
853220	14940	4
626517	18241	5
9795130	214931	4
3904507	68613	5
1139240	15904	4
2665472	23290	5
446110	6865	5
45368	16220	5
157413	12196	4
2290628	12196	4
1583924	18359	5
2093585	81108	2
1725045	15004	5
12216807	86069	5
4419377	161535	5
5692090	12298	5
2567051	14656	5
3742078	16066	5
2412507	8848	5
5182624	8854	5
872468	49552	5
2744565	18509	4
1772985	14562	4
12309869	229770	5
1812326	8029	5
218344	229310	5
6285584	11376	4
7722271	13567	4
1046889	78117	4
2384072	214637	5
2836496	26692	5
234513	14950	5
3809215	56927	5
7038443	15650	4
579128	16016	5
1534210	105053	5
2497346	12837	4
2416203	13333	5
864137	21262	5
3567821	26404	4
6121668	94113	5
1366670	36352	5
1045248	24778	1
2608089	70935	5
1484452	7865	4
897579	56257	5
4868297	19291	5
1997163	12324	4
1107623	15036	5
1695688	13567	5
1099951	57761	5
3778162	57966	5
3443763	25198	4
1902245	216247	4
3660797	176581	5
835962	23298	5
2230951	14039	5
829509	24976	5
1050902	15715	5
7998818	20171	5
3403235	241398	4
57499	15295	3
2686838	20057	4
2429399	7402	5
1153276	10884	5
2929264	11835	4
2350004	22973	5
1145921	8696	5
2058559	11758	5
264695	11789	5
2652266	204343	5
2968103	149052	5
1214303	166771	5
1631118	58745	5
832196	78299	5
7239810	21430	5
1649155	45833	5
474298	11800	5
362853	72506	5
6659040	186746	4
3159136	87076	5
1558893	13948	5
1194888	23567	5
2293059	16250	5
2899967	81298	5
1270558	8536	4
2772033	71378	5
1216716	16607	5
1081954	12549	5
1476783	9986	4
1855953	24180	5
3191434	38554	5
1504207	14140	5
1386717	8690	5
1442579	18906	4
1296918	20931	5
2717927	40023	4
1791542	15840	5
1792753	84357	5
2223426	23899	5
3424523	76594	5
352215	17646	4
618027	239047	5
5399653	141191	5
600758	46777	5
1742689	74935	4
136434	21425	3
2589136	24090	4
626620	77008	5
1181889	20389	5
1568424	14178	5
3606630	10402	3
4141094	142120	4
167463	10687	5
2180953	24202	4
689448	87605	5
2895939	11587	4
5049175	14861	5
2846356	25237	5
149561	15030	5
2495152	68813	3
364064	16707	2
1464149	11847	5
3253685	13333	4
2322885	93157	1
7533362	13606	4
3469461	8493	3
3901885	25203	5
4012560	20263	5
15350275	21014	5
1692569	70923	5
9043918	7763	3
2417629	10777	5
1352672	25209	2
1524227	74363	5
1759855	82817	3
847413	14469	5
516773	25037	5
1753645	214651	5
3600870	6779	4
581950	19611	5
3683861	80663	4
764683	6815	5
1466984	57808	5
2389907	7515	4
651039	16905	4
1620967	7402	5
2456451	24035	4
2713558	218900	5
766796	17893	3
602001	51283	5
517831	38828	5
1196366	17681	5
12178672	16365	5
3740130	79543	3
1532140	76808	5
3811818	44868	4
2713558	222599	5
2423699	7736	4
2244993	24264	4
694778	8857	3
802795	8918	4
1251450	24445	4
689291	7749	5
4321600	13827	5
919423	16406	2
2244831	8547	5
875600	21153	2
1591495	25260	3
511913	203229	4
2590678	143342	4
2814351	163917	5
6659040	85389	4
2246150	45515	5
1570621	17960	3
12324272	165502	5
1001955	8652	4
798381	15399	4
1027697	13477	5
1442657	16978	5
1895590	138023	5
3124560	80827	4
2941496	16066	5
379117	18282	5
3177497	16239	2
7069064	90209	5
248396	25037	5
1324862	25026	5
1887381	8701	5
836399	218075	5
1873942	83557	5
3429009	166624	5
5069981	23923	4
1171191	8647	4
1891592	16406	5
213246	8149	5
4593972	7615	4
3232137	13113	1
5361592	68679	5
3265414	26819	5
3268709	9038	4
2432994	64513	5
1091474	25425	5
2525309	20061	3
172597	24206	5
563228	12161	4
268042	17968	5
266810	23264	4
3252834	214069	5
1733966	18241	4
789304	176132	5
195426	204482	4
971546	68461	5
3802088	89707	4
3078400	8499	5
8393513	105045	5
274766	23847	5
742876	53450	5
3342378	8384	5
3617899	19247	5
2149404	13323	4
731723	218791	5
3458362	12030	5
2846529	12775	5
981035	17393	5
4452392	147076	5
397505	61727	5
7082761	8841	5
1551071	16346	5
2280297	72776	5
2589052	82227	4
3367386	17701	5
2481479	25311	3
686240	30578	4
1153011	215576	5
9669218	25037	3
2387700	20082	4
440212	6728	5
2096380	219635	1
1791223	55860	5
1620292	83557	5
2359146	8669	5
2425940	219641	3
1404646	35806	5
3703555	67162	5
977633	9986	4
284734	15604	5
53630	14191	4
467713	14978	5
1166019	50074	5
20636	69656	5
1153011	22515	4
2002418	26615	2
17757	73751	5
2107100	21061	5
3488293	25887	5
2436437	27072	5
2977438	26692	5
1802810	104850	5
664331	19547	5
3635715	7167	3
428544	65442	5
1902774	14595	4
2210368	25490	3
1971456	220195	5
3131839	20171	5
2951753	9247	5
567825	10776	5
1197409	13085	4
5544563	21190	5
4049462	25171	5
2289808	18427	5
4169218	24264	5
3703144	10996	5
974577	24556	5
1835598	14985	5
544007	17325	5
1387573	20237	5
1312461	14800	5
2032838	25441	2
693153	12942	5
1216713	34763	5
1927923	14406	5
728399	56927	5
1178627	50644	5
3335727	36925	5
1064866	68461	5
2621648	56927	4
4021606	90089	2
687271	13827	5
453151	26661	5
994578	8626	5
982353	19037	5
837840	67952	5
10619	25371	4
3611740	11969	5
776059	9443	5
2448319	6963	1
819317	10790	5
7324789	14469	5
2341868	19347	5
1928400	15494	4
713444	23702	5
285278	13937	5
4012756	7028	5
3047909	6779	5
174384	20895	5
3450176	10813	5
272370	18031	5
1947060	74363	5
9032783	12142	5
57499	9994	5
1060654	8681	5
3357846	24059	5
9464773	8265	5
709093	8901	3
551318	45397	5
4976982	236707	5
880613	16409	5
1583744	25162	2
1963202	203951	5
4603931	86446	5
1502279	33474	5
995932	85839	5
1327850	8626	5
2239894	36160	5
1279509	72007	5
551572	8626	5
1507881	24698	5
4699134	16779	5
2936532	15004	4
1390330	11303	5
1934429	12720	5
1033683	13627	5
1716454	56312	5
1115985	8446	5
1326370	8221	4
1378037	85839	5
1792753	48156	5
428966	59143	5
3226013	176132	4
3000008	25052	5
907516	141678	5
8567909	20669	5
2677843	14186	4
3093240	25960	1
1807843	149828	5
21907115	83311	5
1020410	16573	5
2469424	16731	5
4172063	8963	5
2113993	20158	5
4452392	26460	5
1116679	148889	5
969015	9870	4
15710797	133021	5
1332806	38094	5
5055918	14097	3
1039577	24530	5
514984	8749	2
610376	10687	5
1041660	52307	4
3926982	20849	5
1773276	23852	5
7045776	7402	5
400892	178992	4
830188	213636	5
658377	11063	5
1018887	22230	5
2310458	21353	5
4762524	27138	5
3017821	77744	5
270931	14158	5
2647074	25832	5
1150935	25203	5
3339614	214800	5
35848	19145	5
1746213	47613	5
754718	27072	4
3900829	18254	5
2231878	159365	5
1692569	47822	5
3459544	24332	5
1194613	15633	2
1026726	16995	5
4877790	8858	5
742713	8532	4
1910838	16868	5
623837	25146	1
1471576	15869	5
290850	109190	5
1183678	16496	4
6201483	151595	3
2745340	15023	5
712247	24002	3
2344372	217938	5
851857	87860	3
615195	81108	5
3571626	240502	5
919791	89590	4
1604037	8529	5
2606519	14809	5
7965481	127491	5
7487048	13353	5
2061951	26177	5
695287	19123	4
268713	18294	5
1717419	34066	5
11504658	32385	3
4863676	216355	5
173452	79470	5
2177978	99480	5
749681	15821	3
2983146	176132	5
2156650	8281	3
1051866	8694	5
3199603	72776	5
454971	6667	2
924194	86348	3
4871512	17528	5
2369208	132815	4
4094226	74657	5
1050343	16238	4
3527288	25150	3
2912894	9959	5
2456104	15787	5
657550	18442	3
3029714	9901	5
3232580	17437	5
1041660	12999	4
798381	25151	5
1181889	8694	4
15842924	25678	4
1601887	18217	1
422645	24840	4
297919	20669	5
678446	16080	5
1166415	25511	5
1039199	24023	5
3690255	17303	4
222080	203592	5
1051144	13564	5
5826138	12872	5
1080052	7878	5
2235098	15004	5
747109	51301	5
2416011	9599	5
1902553	24019	5
1652057	60616	5
264695	12747	3
917963	200919	3
1514503	8396	5
2167139	13351	4
1653963	33647	5
5908292	16895	5
1532140	84434	4
844886	21518	4
3706709	241462	5
2579354	14713	4
1222558	169084	5
1410710	24758	5
378590	8626	5
1409921	19880	4
213749	22353	5
853098	19010	5
2344974	35806	4
1041660	214215	5
450667	38302	5
3606630	18085	5
1913306	48156	4
2031839	17368	5
517831	18318	5
235914	17539	4
166546	16098	5
3128167	49591	5
5992974	177715	3
7853359	14397	5
2506483	18781	5
290358	25708	5
771968	17227	4
3683861	8270	5
1831377	151266	5
4069446	7482	5
3596258	22737	4
696173	216190	5
766332	11835	5
5350451	49404	5
1106919	238034	4
1779267	35210	5
2100575	90500	4
177428	19119	5
2788755	12889	5
915933	50848	5
2455995	26317	5
2425940	161617	5
5581895	12900	4
5693063	85517	4
1969734	203203	5
7630682	24037	2
1513911	15004	4
2995814	34449	5
1074108	23567	4
1045759	25869	4
1086686	20193	3
1153011	85594	5
404070	18359	5
1447543	15006	4
3239272	12816	5
1128607	15577	5
903404	22822	5
1204230	16466	3
1665102	8626	4
14131579	15347	5
892707	6820	5
2301559	27072	5
1178627	17838	5
24859	8963	5
1938984	12072	5
1640006	23735	5
2493988	26922	3
2702518	26924	5
1780815	19108	5
7568444	11058	4
542076	14156	5
871600	58112	5
1215566	141083	4
672529	228914	5
2836220	147103	5
1097208	14647	5
2423501	15004	5
2596545	7142	5
563542	8743	4
2344372	153205	4
1967620	11058	3
6478660	10222	4
725394	8692	5
1083948	41096	3
6533562	51803	5
2557830	45954	5
118536	11966	5
4806660	162227	5
1788883	45382	5
2518951	51535	4
1469495	15856	5
