3191434	38554	5
1442579	18906	4
1296918	20931	5
2717927	40023	4
352215	17646	4
5399653	141191	5
136434	21425	3
2589136	24090	4
4141094	142120	4
167463	10687	5
2180953	24202	4
2895939	11587	4
5049175	14861	5
149561	15030	5
3253685	13333	4
3469461	8493	3
4012560	20263	5
15350275	21014	5
1692569	70923	5
1759855	82817	3
516773	25037	5
3600870	6779	4
581950	19611	5
1466984	57808	5
2389907	7515	4
766796	17893	3
517831	38828	5
1196366	17681	5
1532140	76808	5
2713558	222599	5
2423699	7736	4
2244993	24264	4
802795	8918	4
4321600	13827	5
919423	16406	2
875600	21153	2
1591495	25260	3
2246150	45515	5
12324272	165502	5
1001955	8652	4
798381	15399	4
3177497	16239	2
248396	25037	5
1324862	25026	5
1873942	83557	5
3429009	166624	5
5069981	23923	4
213246	8149	5
3232137	13113	1
268042	17968	5
3252834	214069	5
971546	68461	5
3078400	8499	5
3342378	8384	5
3617899	19247	5
2149404	13323	4
731723	218791	5
981035	17393	5
7082761	8841	5
2481479	25311	3
1153011	215576	5
2425940	219641	3
1404646	35806	5
977633	9986	4
3488293	25887	5
2436437	27072	5
428544	65442	5
567825	10776	5
2289808	18427	5
1835598	14985	5
1312461	14800	5
1927923	14406	5
1178627	50644	5
687271	13827	5
453151	26661	5
837840	67952	5
10619	25371	4
2448319	6963	1
819317	10790	5
713444	23702	5
4012756	7028	5
3047909	6779	5
1947060	74363	5
9032783	12142	5
57499	9994	5
1060654	8681	5
551318	45397	5
1583744	25162	2
4603931	86446	5
1502279	33474	5
1279509	72007	5
551572	8626	5
1934429	12720	5
1378037	85839	5
3000008	25052	5
8567909	20669	5
21907115	83311	5
1020410	16573	5
4452392	26460	5
1116679	148889	5
610376	10687	5
1041660	52307	4
3926982	20849	5
658377	11063	5
1018887	22230	5
2310458	21353	5
270931	14158	5
1150935	25203	5
3339614	214800	5
754718	27072	4
3900829	18254	5
2231878	159365	5
1692569	47822	5
3459544	24332	5
1026726	16995	5
1910838	16868	5
623837	25146	1
290850	109190	5
1183678	16496	4
2745340	15023	5
2344372	217938	5
615195	81108	5
3571626	240502	5
2061951	26177	5
268713	18294	5
1717419	34066	5
749681	15821	3
2983146	176132	5
3199603	72776	5
454971	6667	2
4094226	74657	5
1050343	16238	4
3527288	25150	3
2912894	9959	5
3029714	9901	5
1041660	12999	4
297919	20669	5
678446	16080	5
1039199	24023	5
3690255	17303	4
1051144	13564	5
1080052	7878	5
2416011	9599	5
1902553	24019	5
264695	12747	3
1514503	8396	5
1653963	33647	5
2579354	14713	4
1410710	24758	5
1041660	214215	5
2031839	17368	5
517831	18318	5
3128167	49591	5
7853359	14397	5
1831377	151266	5
4069446	7482	5
766332	11835	5
1779267	35210	5
2100575	90500	4
1969734	203203	5
2995814	34449	5
1074108	23567	4
1153011	85594	5
404070	18359	5
1447543	15006	4
3239272	12816	5
1128607	15577	5
903404	22822	5
892707	6820	5
24859	8963	5
1938984	12072	5
1640006	23735	5
542076	14156	5
871600	58112	5
1215566	141083	4
2423501	15004	5
2596545	7142	5
563542	8743	4
2344372	153205	4
1083948	41096	3
2557830	45954	5
4806660	162227	5
1788883	45382	5
2518951	51535	4
1469495	15856	5
1222293	7565	4
3770992	20593	5
3964202	14081	5
233502	14730	4
2379767	9035	5
192506	8533	5
2402358	146000	5
117493	22724	1
5611857	239428	5
790873	49347	5
409350	23123	5
1098306	18293	5
1720000	44904	5
924955	9000	1
2011702	72277	5
1550345	233074	5
4091346	143667	5
814556	8847	5
2802560	21169	5
1087354	23260	5
1052787	16488	5
2527473	18535	5
2753412	23290	5
417915	36522	5
2448319	7119	4
790209	86801	5
1868254	16066	5
1227794	20265	5
1414377	109190	5
1912117	158854	5
568062	54342	5
3883699	213742	5
839210	9436	5
508256	25300	4
3257873	25797	4
1530690	148498	4
3746251	137606	4
1046205	21753	5
815063	56927	4
713444	141191	5
4661518	57459	4
2320773	12019	3
2647835	69226	5
982583	69193	4
2396308	6820	5
2492839	8550	4
1550345	15093	4
2187277	52925	5
1185743	219164	5
2417869	18234	4
2096772	31796	4
2297575	82503	4
654763	11868	5
3759781	25037	5
1216716	51156	2
2982108	22986	5
914492	84270	5
572250	25874	5
7334589	24462	5
2968889	19584	4
3543365	18293	4
6659040	17711	5
867032	18775	4
3934615	148889	5
4383666	214043	5
2271945	16066	5
420405	88341	5
3134898	16465	5
2478448	69067	5
1179030	13323	5
3043116	22230	5
285278	9707	4
7320205	213569	5
277171	45729	4
1789946	92845	3
558641	17691	5
1073389	96749	5
926057	25203	5
2096380	11587	5
3833976	21120	5
3297615	19529	5
3765311	214012	3
2037131	7496	3
1411892	15482	3
4679651	165025	5
5221148	10687	5
1377354	25657	5
13185912	18781	4
2931928	12275	5
2496578	14469	5
5177613	32385	5
3569173	14105	4
517165	7322	2
2112806	85554	1
70066	50454	4
804007	165225	4
3310360	8696	5
2837400	36996	5
15103253	43655	5
2471216	25224	5
1593232	54675	5
169106	17977	5
5101512	49552	5
2614139	12409	5
2418546	25871	5
2938321	68301	5
1532140	22375	5
808082	26921	5
647355	70749	5
21888052	31064	2
2905153	22353	5
718376	18781	5
507369	87013	4
2469979	8584	5
457217	16663	1
4806660	14267	4
337534	9247	5
2015197	18874	5
262805	73303	5
2109040	18440	5
1587560	12682	5
1408780	64538	5
2117188	74694	5
10997126	162760	4
2840910	69826	4
807000	11777	5
1285632	10561	5
7165131	92635	4
3146635	89261	5
10046888	86069	2
678702	73047	5
3097894	187812	4
1257957	22230	5
3286737	174720	4
6977777	17064	5
867207	31072	4
502486	58997	5
824173	45688	5
2344372	71283	5
2074086	61071	5
755376	12737	5
1109461	8384	3
900522	17561	4
761561	15491	5
2713558	11693	5
821228	20446	4
2412458	40856	5
11253156	50931	5
741843	8501	5
296701	9082	5
2019532	36766	4
1361959	81108	5
2859969	23852	5
1048072	147395	5
6623373	19304	5
4286148	21242	4
2390633	40352	5
864921	20559	5
1208533	20477	5
5106174	22238	3
2191302	14231	4
5631553	10141	4
739789	18348	4
3397586	11314	3
2321013	81551	4
2509255	21135	5
1257696	35753	5
2140352	18840	5
1772985	53110	5
2214218	84214	3
93610	9998	5
885177	10294	5
1368822	7251	4
151618	25721	5
827351	88596	3
977713	9219	5
11978	14694	5
2148139	72392	4
3338545	219067	5
3257873	143667	4
4177636	234803	5
342976	14985	5
9509870	11314	5
182790	63444	5
3130782	17351	5
537544	14399	5
2340875	76129	5
1862638	8941	5
3708807	73223	5
873365	14132	5
3864675	68806	5
404133	12998	4
904867	8669	5
1277179	18246	3
517165	21185	4
1474933	13367	5
1893410	15225	5
910080	11757	4
1695688	8933	4
1581335	20477	5
281976	40057	4
260863	25371	4
233502	24544	5
2083849	16346	5
553879	24145	5
2170965	14112	4
3363194	16348	5
290239	18219	5
157106	26583	5
4775260	176957	5
2147772	20730	5
2795770	23788	5
2055828	89539	5
1831377	75981	4
753310	73704	5
562066	38060	4
3341214	49350	1
731723	25203	5
688085	16625	5
934854	134137	5
2846356	16210	4
2175208	15346	5
661465	17753	5
5476172	17227	4
859338	19673	4
942598	16881	4
21907115	236198	4
811793	13839	5
278128	29506	5
4229564	12685	5
2132094	11624	5
3476041	169305	5
1214303	9230	5
553879	11458	4
2723643	6912	4
596571	16664	5
4623596	12651	5
2160921	18318	5
4141094	21432	3
2147772	8667	5
599447	71722	5
4192327	22142	4
376947	34929	5
867032	24972	5
2965029	12872	5
1590410	7245	4
2022907	15700	5
1571690	10177	5
1397951	141828	4
1313505	54611	5
1197175	31144	5
615738	20803	2
17173412	18293	5
1052707	25466	5
2533787	17445	5
1486849	19673	5
1363661	75975	5
242909	25354	5
1298805	23922	5
1011486	21391	1
2389907	20120	4
2710825	13079	5
7723796	12280	4
2794155	14692	5
1153011	112868	2
2021956	218597	5
6811896	100593	5
379971	15171	3
2636223	76594	5
6061409	10033	3
1570545	45833	3
644962	51025	5
2713558	46654	5
1013798	233393	4
1463806	13133	5
1281054	21551	5
1787740	11303	5
3966533	25292	4
873365	17198	5
663244	73752	4
1971650	13076	5
748993	10702	4
4322085	25151	5
1334422	67656	4
4100204	24790	5
1298363	8734	5
303790	50392	4
1483131	30522	5
3084624	99855	5
10006369	8853	5
11330603	38466	5
2368620	17421	5
1051602	45736	5
1704712	158727	4
44164	7184	5
2146181	51301	4
1225075	15553	4
1567388	8641	2
2717927	54342	5
2448892	7159	4
2616010	156785	5
5611857	7146	5
1341564	17949	4
2290165	74796	3
177428	25203	5
14131579	143667	5
15272	7222	5
958076	23441	5
1928089	13023	4
870570	18509	5
166708	7259	5
6266328	21169	5
796439	10402	5
1635587	54342	5
5068637	32649	5
3204036	91484	4
3100951	72574	3
1361321	237928	5
1198645	220943	5
3624706	50644	5
2607550	104493	5
180644	20446	5
700354	34721	5
1849982	12720	5
606331	9840	3
1154384	20198	4
6582041	211830	3
9246227	10856	5
2058583	13643	5
1288313	59571	5
1107394	11723	3
2509255	15650	3
5375290	25699	5
2989112	177078	5
2190595	87817	4
2111971	44125	4
1186859	239993	5
1020410	11973	5
701730	20995	5
455985	16845	5
296701	17456	5
2467188	7912	4
1596402	84109	4
4310897	54073	4
2785339	70036	5
3904507	10974	4
300505	18045	5
664829	14922	3
883781	12682	5
1195842	11712	5
917068	18003	5
206971	14587	3
910715	14438	5
278635	54839	3
1473935	94582	5
1176827	15715	5
2702518	112976	5
1247508	166624	5
3625030	14880	5
11963706	25224	5
705794	32222	5
5692090	15028	5
510578	43523	5
2876295	23735	5
764355	15047	4
266530	22810	5
698896	8560	5
5065885	74657	5
786242	153789	5
162504	38094	3
981945	72392	4
3708807	22856	5
443267	39748	5
1153011	7496	2
3646616	9023	5
3966533	17198	4
2147772	23815	5
7165131	142481	4
2219494	7747	5
2765483	143082	4
247727	77237	5
2202919	25203	4
1464722	58616	5
356827	12685	5
776753	218093	5
1087127	15004	5
827351	25871	4
1625486	68246	5
2246125	161194	5
3206049	82575	4
1816717	24843	3
1921485	25874	4
115553	17449	3
18211245	9023	4
4645499	19045	5
7722271	191156	4
742336	149310	4
2382816	13313	4
775284	20999	5
3711234	11024	3
9967694	83556	5
1042599	21597	5
12541024	17137	4
2389907	141833	5
3176828	85740	5
641446	21459	5
1875440	16311	5
8467227	219721	5
655413	26200	5
285278	17952	3
630862	16465	5
1522305	14276	5
1547184	199575	5
271859	16600	3
3577664	82487	5
202763	6697	5
615195	14720	3
303917	23860	5
2105978	22724	1
34929	25100	5
394009	104894	4
1968352	42231	5
959973	11376	5
193228	16129	5
3579647	59591	4
2826971	23900	5
1783822	50644	5
4976982	16129	5
2378707	161535	4
205364	22180	2
94001	15679	5
3803170	17117	4
506108	20242	4
541480	74077	4
2547938	7565	5
2744565	12409	5
2183951	14119	4
510578	49245	5
6659040	85256	4
4840963	15067	4
278635	229566	3
443056	22927	5
895614	10402	5
1251450	6833	5
168525	14940	4
992643	14495	5
706672	7402	5
3352370	19921	4
3159535	12991	5
2112806	8652	3
15350275	55196	4
1389193	22353	3
977685	229156	4
828467	86069	5
763329	17125	4
1602561	213742	5
1352041	7591	5
827351	13456	3
836514	7958	5
5983684	23915	4
641446	8509	4
2754713	81581	5
500961	17449	4
3473109	8846	4
21907115	21174	5
1182262	16348	5
585390	16771	4
2954604	16348	5
4421737	146035	4
115478	74352	3
3430550	15646	4
2415364	9869	5
915138	150711	3
2310458	15085	5
321854	80776	5
1230851	7565	4
610376	9145	5
913072	24952	5
606967	8732	5
1925886	8990	4
2000088	10497	5
2534300	64513	5
273071	22489	4
6865943	6833	5
2363817	69656	4
1683063	51252	4
2857387	26019	5
1644895	163742	5
853482	48788	4
1469102	9043	4
291800	19856	5
825801	16427	3
1473935	9857	5
551318	20096	5
653098	72338	4
5220399	70163	5
610376	20107	5
4034917	10549	5
2932095	18032	3
4413075	33157	5
2154034	23874	4
2208686	13329	4
362853	22955	5
303790	22617	5
5447147	220325	5
571830	69538	3
15350275	16953	5
1831377	13907	5
1617389	15840	5
854588	25794	4
1385083	78052	4
2702518	7482	5
3103849	13483	5
1247508	87648	4
14548441	73902	3
2402378	79186	2
4362195	7565	5
1627708	6854	3
2158953	77797	4
798614	7119	4
1162744	7216	5
1591788	10549	1
2096380	11899	4
1744544	15226	4
962885	18925	1
1666419	14685	5
2423516	204176	3
1567388	24740	5
2430357	10604	3
1592998	8847	5
2168010	11853	4
633346	16346	4
5038410	19908	4
4478146	53729	4
2009884	44742	4
3362481	43941	5
3760041	86896	4
1268743	14685	4
1625486	78370	5
1308119	78370	3
610783	72532	5
7152721	21318	5
604017	53314	4
1308119	59866	4
1197175	22540	3
2402358	139603	5
1007678	11278	5
1298805	228446	5
580835	25203	4
9142296	43941	1
624385	75377	5
1504601	149731	5
5265732	25688	4
1294559	76705	2
2518951	21461	5
2702518	31026	4
2379815	9861	4
1631387	13206	5
577349	19886	5
2889157	74345	5
1659202	57071	4
433531	51283	5
1150630	7146	5
2992808	16129	5
1510930	12839	4
1532140	15475	5
9172614	6698	5
1315779	19611	4
3746251	87076	5
2310458	27326	5
2169998	8639	3
648784	21429	5
585390	36520	3
895536	36487	4
1787003	17981	3
2112806	34466	4
2306414	22302	5
2217912	17227	5
679211	7146	3
3746251	218980	5
2692373	69844	5
670448	20669	5
2126104	12720	5
1139186	75947	5
1837326	10707	5
2748250	50644	2
1379521	9840	5
3338908	52005	4
2491557	69969	5
1220392	75408	5
1485589	10161	1
2987611	12011	5
4452392	139510	5
3110757	13896	5
970163	16066	5
2135403	74157	5
2118877	42264	5
2753412	91737	4
4402500	54679	4
2665303	212636	5
204837	16895	5
1828332	42936	5
6827587	11700	3
647355	35887	4
6974221	206515	5
696173	162836	3
1870611	91192	5
1951050	12448	5
1780542	25259	5
123932	25220	5
1338728	24609	5
3737698	170446	3
10006369	11805	5
1083034	6905	3
862474	21465	5
664829	60088	4
1517348	16196	5
4976982	14151	5
1451431	17161	3
1037986	202013	5
640518	13897	4
1853237	13022	4
2448319	70679	5
2002418	8658	4
1052707	8821	5
706653	48921	5
805446	10687	5
2565129	10748	5
7207858	17690	4
1576274	69084	4
2713558	147103	5
3289682	140729	3
1087354	11024	5
1653963	72469	4
1298670	26257	5
1407201	143082	4
676965	23762	5
52914	19125	5
2344974	75290	5
3488293	16754	4
406259	25902	5
1695688	11837	1
2548604	10275	4
1210780	6865	5
184073	8667	4
1832098	25280	5
379190	20934	1
895614	45657	1
2120247	7245	4
2629340	10687	5
3115584	50631	4
1567693	72194	5
12342865	25203	5
3468769	11574	5
246903	8350	5
3623300	82203	5
4775077	214499	4
1734501	8392	5
1224560	54839	4
158780	87305	5
2448319	233484	5
3029714	216398	5
4070557	11504	5
1300514	11299	5
821228	43914	5
1197175	125864	4
518008	26257	5
2573732	53075	5
3969983	22724	5
1298805	229733	5
2772033	82659	5
2337762	19963	5
821228	23917	4
1439661	12745	5
4365862	15328	5
13220012	223042	4
166843	25149	5
2150775	53554	5
13134816	8665	5
452518	26257	5
553879	17855	5
2904007	22353	5
1780542	51283	5
1255042	26616	5
3871514	147539	4
2389691	36520	5
6418859	137658	5
3239272	24329	3
1466506	17729	4
4045856	78370	4
250353	7784	4
551572	10687	5
1772985	14603	5
2118877	12872	4
756407	13651	5
1685822	91192	5
802795	12377	5
475651	20913	5
12541024	13096	5
753209	21766	5
756407	8660	5
3765311	8700	5
2987611	82768	5
2157278	18509	5
1491372	24193	4
1103444	6934	4
472570	86446	5
1023428	15559	1
1150935	21353	5
431260	14666	5
1189172	26692	5
5777240	10549	5
1741728	16226	4
2783975	6744	5
6827587	165783	3
1227938	42579	3
2054510	90321	4
1845247	20694	3
2526512	54143	4
3994488	146035	4
2231359	16409	5
1736896	51301	5
895537	12839	5
383138	191275	5
1791059	13594	4
193228	23600	5
268713	10419	4
322683	16066	5
2486454	22219	5
2986712	10740	5
2744565	23026	4
2360689	104804	4
35974	12221	4
4741263	44228	5
3733363	214230	4
2173447	14692	4
3477874	46763	3
2112806	231514	5
1824047	53733	5
2486834	55860	3
1644895	19247	5
1028250	212429	4
746648	72878	5
763329	24790	3
17173412	90044	5
3010201	22230	4
3037625	87201	3
1830033	31064	3
1532140	69919	5
2020451	89970	3
808082	18033	4
1523809	21551	5
867032	46653	5
3534156	25502	5
1198645	15232	5
1828332	25483	5
585641	11423	5
1229781	23336	5
2112806	85815	5
272787	8051	4
1845247	36487	3
1421308	51283	5
4015298	13717	5
747447	16917	5
1362211	113131	5
1104457	39533	3
2548201	9926	5
2441327	51711	5
13956	8221	2
8419082	84270	5
2287638	6845	5
806351	24021	5
670086	160743	5
2020451	14105	3
803037	11295	5
3321642	23813	5
4449133	83557	5
1893471	6874	5
2794014	125646	4
730479	25869	4
1181093	33092	4
3097894	49552	5
1874850	84851	3
477960	40061	5
701923	7515	5
5686	7906	3
2119718	23983	4
549888	14689	5
2472841	74077	5
3044068	84465	4
128286	12810	3
2218581	16048	5
4018564	14861	1
1333306	70522	5
3679248	98390	5
3260630	77744	3
3198667	20446	4
2162720	25469	5
4402500	138016	5
9292325	15679	3
567794	71251	4
1083034	20147	5
1314641	25678	5
3915577	26317	5
158992	18280	5
4338939	87476	5
593522	17893	4
3991009	30506	4
187457	22565	5
731723	68996	5
9568456	22936	4
2462658	25371	5
977713	23584	5
2147772	14978	5
802795	19118	3
1155608	173296	5
4083861	222400	5
860921	232280	5
3823170	14685	4
1102127	25506	2
4681057	135910	5
3030783	26659	3
3302940	51997	5
1729391	9901	5
2432861	22737	4
1538647	61024	5
710535	23390	5
1280462	26783	5
1227866	36487	5
1745024	6882	3
1061551	24474	3
714149	15004	5
842736	9804	5
858033	23285	2
894235	11951	5
2319534	85389	5
708050	24808	5
1586558	23760	5
1925886	7016	5
2425940	16346	5
1700909	8669	4
3220627	17219	4
3338458	18389	4
2785736	66646	5
929961	19124	5
564862	15181	4
726345	17690	5
2661075	42579	5
708327	8379	5
1770753	8944	3
1448766	14747	4
2506015	23786	5
291242	49564	4
2009475	22490	5
4623596	16700	5
168090	159965	5
1317221	94028	5
672383	24181	4
10981088	238691	4
3146635	12133	5
1325425	25037	5
5829204	90119	5
7853359	166887	5
52769	8502	4
1798897	9889	5
2279036	160051	4
2417067	18040	4
1083034	13436	4
1467219	11844	3
814556	47954	4
165956	35781	3
302437	23312	5
2481643	24264	5
1759855	19108	5
4550583	13933	5
2363817	16409	5
709644	44228	5
4236058	16719	4
15368566	228129	5
1296918	25321	2
1554570	9329	4
1358867	23545	4
4021758	16209	4
2552683	73882	4
1498489	8940	5
772153	20098	5
162514	8446	5
1110187	17873	5
2299230	150835	4
20594	6865	5
1204290	16285	4
975375	16580	4
1550592	16066	4
3114510	78299	5
2026641	25666	5
484578	26257	5
277500	7612	5
285278	14526	2
287781	18344	5
4306125	9764	5
1717838	6862	5
108233	22162	5
533733	16448	5
1772985	74225	3
1032812	169593	4
338	11691	5
178504	24961	1
1283093	23433	5
3494413	8626	5
1344684	20098	3
10662455	24202	5
772153	22823	5
2869087	76043	5
5230180	11574	5
933856	136264	4
2197563	18219	5
609875	6900	5
205364	20458	4
2854418	37918	4
2289808	14608	5
685402	21280	4
610376	23825	5
1793893	19615	5
1037986	7016	5
976873	51535	5
869037	13023	5
2847247	13162	5
2226244	26251	2
1180799	10856	5
2467229	38828	2
9519	14528	4
873365	23764	3
1537497	23978	4
4323904	158968	3
1942182	74915	4
2463488	13953	5
1772985	52607	4
2394066	216355	5
546144	68191	5
379190	8658	5
1808025	132351	2
4603931	12618	5
713444	9476	5
6418859	213268	2
2901803	90497	4
298452	17546	5
5672056	17319	5
886179	74007	4
408346	88495	5
1073925	24340	5
1436611	9840	5
2352148	9316	5
2729102	24709	4
3779557	8991	5
3467844	55131	5
640518	23357	5
724839	22286	5
808386	146035	2
2184906	13370	4
2497851	51989	3
4794895	77862	4
1281438	20343	5
1476950	239869	4
594225	25203	5
1463806	9827	4
1874850	10926	5
644962	26317	5
2481147	11966	5
1005490	16022	2
2105382	12682	5
3264606	12682	5
277171	86230	3
4453415	10033	5
1433132	44839	5
2516133	24090	5
4595550	17706	5
