asin,result
B0BRNV32SY,"[Category] {Teether}, [Age Group] {Infant}, [Purpose] {Teething Relief}, [Material] {Silicone}, [Usage Context] {Home}"
B00OX53QHC,"[Category] {Car Seat}, [Age Group] {Toddler}, [Purpose] {Safety}, [Material] {Fabric/Plastic}, [Usage Context] {Vehicle}"
B079K6PCVM,"[Category] {Bib}, [Age Group] {Infant}, [Purpose] {Mess Prevention}, [Material] {Silicone}, [Usage Context] {Home}"
B07VFBN15Z,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Cotton}, [Usage Context] {Home}"
B077TT1JXW,"[Category] {Breastfeeding}, [Age Group] {Infant}, [Purpose] {Support}, [Material] {Silicone}, [Usage Context] {Home}"
B073GQBC2P,"[Category] {Baby Mattress Cover}, [Age Group] {Infant}, [Purpose] {Protection & Comfort}, [Material] {Cotton}, [Usage Context] {Home}"
B0B5JP8CGW,"[Category] {Safety}, [Age Group] {Toddler}, [Purpose] {Gate}, [Material] {Metal}, [Usage Context] {Home}"
B0CC3GYVKV,"[Category] {Play Mat}, [Age Group] {0-12 Months}, [Purpose] {Stimulation & Development}, [Material] {Plastic & Fabric}, [Usage Context] {Home}"
B0B2CBQGSS,"[Category] {Playpen}, [Age Group] {Infant}, [Purpose] {Sleep and Play}, [Material] {Metal and Mesh}, [Usage Context] {Home}"
B0BZKC75W1,"[Category] {Toilet Training}, [Age Group] {Toddler}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Home}"
B0B5WPKFGD,"[Category] {Diaper}, [Age Group] {Infant}, [Purpose] {Absorbency}, [Material] {Polyethylene}, [Usage Context] {Home}"
B00U2SXFHK,"[Category] {Playset}, [Age Group] {Toddler}, [Purpose] {Play}, [Material] {Metal and Plastic}, [Usage Context] {Home}"
B099JPYC4G,"[Category] {Bedding}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Home}"
B07V7QNYJQ,"[Category] {Playpen}, [Age Group] {Infant}, [Purpose] {Sleep & Play}, [Material] {Fabric & Metal}, [Usage Context] {Home}"
B0C17PYXNL,"[Category] {Baby Formula}, [Age Group] {Infant}, [Purpose] {Digestive Support}, [Material] {Metal Can}, [Usage Context] {Home}"
B002UH8RSS,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Nasal Clearance}, [Material] {Plastic/Silicone}, [Usage Context] {Home}"
B005LUWIL8,"[Category] {Diaper Care}, [Age Group] {Infant}, [Purpose] {Relief & Protection}, [Material] {Ointment}, [Usage Context] {Home}"
B0C7YWZPFS,"[Category] {Skin Care}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Paste}, [Usage Context] {Home}"
B00CXSVZI8,"[Category] {Baby Feeding}, [Age Group] {Infant}, [Purpose] {Feeding Support}, [Material] {Plastic}, [Usage Context] {Home}"
B0873X984F,"[Category] {Storage}, [Age Group] {Toddler}, [Purpose] {Organization}, [Material] {Plastic}, [Usage Context] {Home}"
B01M9IZB0N,"[Category] {Baby Bottles}, [Age Group] {Toddler}, [Purpose] {Hydration}, [Material] {Plastic}, [Usage Context] {Home}"
B0823DZYQY,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Weaning}, [Material] {Plastic/Silicone}, [Usage Context] {Home}"
B00CL6RZ0E,"[Category] {Stroller}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Fabric}, [Usage Context] {Outdoor}"
B0799JLXDX,"[Category] {None}, [Age Group] {None}, [Purpose] {Dental Care}, [Material] {Natural Rubber}, [Usage Context] {Home}"
B0C385NQ5S,"[Category] {Baby Bottles}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B08N2XGQQY,"[Category] {Baby Apparel}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Home}"
B0BRPBKDJV,"[Category] {Baby Furniture}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Wood}, [Usage Context] {Home}"
B0C5K4F176,"[Category] {Baby}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Fabric}, [Usage Context] {Travel}"
B08WFF9YJP,"[Category] {Teether}, [Age Group] {Infant}, [Purpose] {Soothing}, [Material] {Silicone}, [Usage Context] {Home}"
B0C2FM7CPZ,"[Category] {Bath Mat}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Silicone}, [Usage Context] {Home}"
B0BJKYW5T7,"[Category] {Bath Products}, [Age Group] {Infant}, [Purpose] {Gentle Cleansing}, [Material] {Water-Based Formula}, [Usage Context] {Bathroom}"
B0183LMQNG,"[Category] {Baby Product}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Fabric}, [Usage Context] {Car Seat}"
B09V9F9TYC,"[Category] {Baby Food Dispenser}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic/Silicone}, [Usage Context] {Home}"
B09HTB99TC,"[Category] {Safety}, [Age Group] {Toddler}, [Purpose] {Barrier}, [Material] {Mesh}, [Usage Context] {Home}"
B09YF3SLPF,"[Category] {Baby Changing Table}, [Age Group] {Infant}, [Purpose] {Changing}, [Material] {Fabric}, [Usage Context] {Home}"
B09TWJYVH7,"[Category] {Baby Bottles}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B00BHC9I44,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Fabric}, [Usage Context] {Travel}"
B0766DSZ79,"[Category] {Bath Towel}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B016I352K0,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Ointment}, [Usage Context] {Home}"
B00Q7LE1TC,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Washing}, [Material] {Plastic}, [Usage Context] {Home}"
B07JN3623Z,"[Category] {Skin Care}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Ointment}, [Usage Context] {Home}"
B0017WEH1S,"[Category] {Baby}, [Age Group] {0-12 months}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Home}"
B0018CJ7G2,"[Category] {Baby Product}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Home}"
B002R8JK8G,"[Category] {Diapers}, [Age Group] {Toddler}, [Purpose] {Protection}, [Material] {Absorbent}, [Usage Context] {Nighttime}"
B002BH53AC,"[Category] {Diapers}, [Age Group] {4-10 lbs}, [Purpose] {Absorption}, [Material] {Absorbent}, [Usage Context] {Travel}"
B002BH53AM,"[Category] {Diapers}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Absorbent}, [Usage Context] {Travel}"
B0BMWRWK4M,"[Category] {Baby Wipes}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Paper}, [Usage Context] {Home}"
B01M269311,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Cleaning}, [Material] {Cotton}, [Usage Context] {Home}"
B07Q7SWLB2,"[Category] {Skin Care}, [Age Group] {Infant}, [Purpose] {Healing & Soothing}, [Material] {Cream}, [Usage Context] {Home}"
B00UV6JDN8,"[Category] {Breastfeeding}, [Age Group] {Infant}, [Purpose] {Lactation Support}, [Material] {Plastic}, [Usage Context] {Home}"
B07L5F2878,"[Category] {Feeding}, [Age Group] {Infant}, [Purpose] {Nursing}, [Material] {Silicone}, [Usage Context] {Home}"
B0BHNZFTDG,"[Category] {Diapers}, [Age Group] {Toddler}, [Purpose] {Absorption}, [Material] {Cotton}, [Usage Context] {Home}"
B01LZPAXQR,"[Category] {Baby Care}, [Age Group] {Newborn}, [Purpose] {Comfort & Sleep}, [Material] {Merino Wool}, [Usage Context] {Home}"
B01IMXT58Y,"[Category] {Safety}, [Age Group] {Infant}, [Purpose] {Edge Protection}, [Material] {Silicone}, [Usage Context] {Home}"
B01BYZ9YB0,"[Category] {Baby Care}, [Age Group] {Newborn}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B01GED7SD8,"[Category] {Baby Stroller Accessory}, [Age Group] {Infant}, [Purpose] {Sun Protection}, [Material] {Fabric}, [Usage Context] {Outdoor}"
B0C3V28XG8,"[Category] {Skin Care}, [Age Group] {Infant}, [Purpose] {Moisturizing}, [Material] {Plastic}, [Usage Context] {Home}"
B0BVV21HD3,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Silicone}, [Usage Context] {Home}"
B002OOWAJO,"[Category] {High Chair}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B000VHPGVK,"[Category] {Diapers}, [Age Group] {Infant}, [Purpose] {Absorption}, [Material] {Absorbent Polymer}, [Usage Context] {Home}"
B00CC13YHG,"[Category] {Sleepwear}, [Age Group] {Infant}, [Purpose] {Comfort & Safety}, [Material] {Fabric}, [Usage Context] {Bedroom}"
B096NMWFZW,"[Category] {Safety}, [Age Group] {Toddler}, [Purpose] {Gate Installation}, [Material] {Metal}, [Usage Context] {Home}"
B0C3F1KFPR,"[Category] {Baby Wipes}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B00Y285WFO,"[Category] {Car Seat}, [Age Group] {Toddler}, [Purpose] {Safety}, [Material] {Fabric}, [Usage Context] {Vehicle}"
B0BQY756LZ,"[Category] {Feeding}, [Age Group] {Infant}, [Purpose] {Mealtime Assistance}, [Material] {BPA-Free Plastic}, [Usage Context] {Home}"
B00VZ7GVP0,"[Category] {Baby Bottle}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Stainless Steel}, [Usage Context] {Home}"
B0C3L2BB4L,"[Category] {Diaper Care}, [Age Group] {Infant}, [Purpose] {Waste Management}, [Material] {Plastic}, [Usage Context] {Home}"
B014QDRXCY,"[Category] {Baby Keepsake}, [Age Group] {0-12 Months}, [Purpose] {Memory Keeping}, [Material] {Paper}, [Usage Context] {Home}"
B00TOCKTRE,"[Category] {Diapers}, [Age Group] {Infant}, [Purpose] {Absorption}, [Material] {Cotton}, [Usage Context] {Home}"
B08SJYP3XY,"[Category] {Crib}, [Age Group] {Infant}, [Purpose] {Sleep}, [Material] {Wood}, [Usage Context] {Home}"
B01BTTMLA2,"[Category] {Baby Towels}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B00LT4U4YI,"[Category] {Safety}, [Age Group] {Toddler}, [Purpose] {Locking}, [Material] {Plastic}, [Usage Context] {Home}"
B01G9188WU,"[Category] {Baby Wipes}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Water-Based Lotion}, [Usage Context] {Home}"
B00C18D1XC,"[Category] {Diaper Sacks}, [Age Group] {Infant}, [Purpose] {Containment}, [Material] {Plastic}, [Usage Context] {Home}"
B015J5I7N2,"[Category] {Baby Safety}, [Age Group] {Infant}, [Purpose] {Monitoring}, [Material] {Plastic}, [Usage Context] {Vehicle}"
B075GSDC27,"[Category] {Feeding}, [Age Group] {Infant}, [Purpose] {Nursing}, [Material] {Silicone}, [Usage Context] {Home}"
B0B5F47QMW,"[Category] {Baby Bottle}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B085RCL5LJ,"[Category] {Diapers}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Plant-Based}, [Usage Context] {Home}"
B01N4I6S29,"[Category] {High Chair}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Fabric}, [Usage Context] {Home}"
B07BSD5CCW,"[Category] {Toilet Training}, [Age Group] {Toddler}, [Purpose] {Potty Training}, [Material] {Plastic}, [Usage Context] {Home}"
B0B5J5Z3R5,"[Category] {Bed Safety}, [Age Group] {Toddler}, [Purpose] {Prevent Falls}, [Material] {Fabric and Plastic}, [Usage Context] {Home}"
B01IIH72GQ,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Sleepwear}, [Material] {Cotton}, [Usage Context] {Home}"
B00SKL8MAG,"[Category] {Baby Food Storage}, [Age Group] {Infant}, [Purpose] {Meal Storage}, [Material] {Fabric}, [Usage Context] {Travel}"
B0BVYLH28D,"[Category] {Oral Care}, [Age Group] {Child}, [Purpose] {Relief}, [Material] {Paste}, [Usage Context] {Home}"
B07CJDYT5K,"[Category] {Bedding}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Home}"
B071K6Z2M1,"[Category] {Toilet Training}, [Age Group] {Toddler}, [Purpose] {Prevent Flushing}, [Material] {Plastic}, [Usage Context] {Home}"
B0167HHIOK,"[Category] {Baby}, [Age Group] {Infant}, [Purpose] {Support}, [Material] {Fabric}, [Usage Context] {Home}"
B09VXNVWH6,"[Category] {Babycare}, [Age Group] {Newborn}, [Purpose] {Support}, [Material] {Fabric}, [Usage Context] {Home}"
B07Q7DC37W,"[Category] {Baby Toy}, [Age Group] {0-12 Months}, [Purpose] {Stimulation}, [Material] {Plush}, [Usage Context] {Baby Mobile}"
B00512VMVI,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Home}"
B01F2IRXBS,"[Category] {Baby Blanket}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Home}"
B00PAUES8K,"[Category] {High Chair}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B00S143JHS,"[Category] {Baby Walker}, [Age Group] {Infant}, [Purpose] {Mobility Assistance}, [Material] {Plastic}, [Usage Context] {Home}"
B087JV4HRF,"[Category] {Baby Bottle}, [Age Group] {Infant}, [Purpose] {Cooling}, [Material] {Neoprene}, [Usage Context] {Outdoor}"
B07KMGM3MN,"[Category] {Dinnerware}, [Age Group] {Toddler}, [Purpose] {Meals}, [Material] {Plastic}, [Usage Context] {Party}"
B0C5S9H6LQ,"[Category] {Baby Toy}, [Age Group] {0-12 Months}, [Purpose] {Stimulation & Development}, [Material] {Plastic}, [Usage Context] {Home}"
B01KOZFZKK,"[Category] {Baby Bottles}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {PP (Polypropylene)}, [Usage Context] {Home}"
B00ZZQFIXS,"[Category] {Baby Accessories}, [Age Group] {Infant}, [Purpose] {Comfort & Safety}, [Material] {Fabric}, [Usage Context] {Vehicle}"
B09F75TWP4,"[Category] {Diapers}, [Age Group] {Infant}, [Purpose] {Absorption}, [Material] {Cotton}, [Usage Context] {Home}"
B0BT1DXWCH,"[Category] {Diapers}, [Age Group] {Infant}, [Purpose] {Absorption}, [Material] {Cotton}, [Usage Context] {Home}"
B0C7XCXYHC,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Cleaning}, [Material] {Plastic, Silicone}, [Usage Context] {Home}"
B09DMNN5NQ,"[Category] {Baby Utensils}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Stainless Steel & Silicone}, [Usage Context] {Home}"
B09MQ9M85D,"[Category] {Safety}, [Age Group] {Infant}, [Purpose] {Prevention}, [Material] {Metal}, [Usage Context] {Home}"
B00T6W1ZBG,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B0B4FN6KRD,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Soothing}, [Material] {Silicone}, [Usage Context] {Home}"
B001L1EJTA,"[Category] {High Chair}, [Age Group] {Toddler}, [Purpose] {Seating}, [Material] {Leatherette}, [Usage Context] {Home}"
B0B94R39PY,"[Category] {Dental Care}, [Age Group] {Toddler}, [Purpose] {Oral Hygiene}, [Material] {Plastic}, [Usage Context] {Home}"
B0047CKEPS,"[Category] {Bed}, [Age Group] {Child}, [Purpose] {Sleeping}, [Material] {Wood}, [Usage Context] {Home}"
B07DRB6274,"[Category] {Sleepwear}, [Age Group] {Infant}, [Purpose] {Comfort & Safety}, [Material] {Cotton}, [Usage Context] {Bedroom}"
B01IHXXVM0,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Changing}, [Material] {Cotton}, [Usage Context] {Home}"
B0CD1JGNQH,"[Category] {Baby Monitor}, [Age Group] {Infant}, [Purpose] {Monitoring}, [Material] {Plastic}, [Usage Context] {Home}"
B0767QWD4G,"[Category] {Baby Bottles}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B07FCHYJPD,"[Category] {Baby}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B0BW3WPHSM,"[Category] {Baby}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Fabric}, [Usage Context] {Home}"
B0BQ3DKD35,"[Category] {Baby}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B000WJLKQM,"[Category] {Baby Toy}, [Age Group] {Infant}, [Purpose] {Stimulation}, [Material] {Fabric}, [Usage Context] {Home}"
B0BGRKYYJH,"[Category] {Baby Seat}, [Age Group] {Infant}, [Purpose] {Play & Development}, [Material] {Fabric & Plastic}, [Usage Context] {Home}"
B07NNTND3S,"[Category] {Diaper Changing}, [Age Group] {Infant}, [Purpose] {Absorbency}, [Material] {Cotton}, [Usage Context] {Home}"
B0C44G65XR,"[Category] {Baby Toy}, [Age Group] {0-12 Months}, [Purpose] {Developmental Play}, [Material] {Plastic}, [Usage Context] {Home}"
B00OO9JYHS,"[Category] {Baby Walker}, [Age Group] {Toddlers}, [Purpose] {Mobility & Play}, [Material] {Plastic}, [Usage Context] {Home}"
B0868JJQN1,"[Category] {Play Mat}, [Age Group] {Toddler}, [Purpose] {Play and Safety}, [Material] {Fabric}, [Usage Context] {Home}"
B00DDMILGM,"[Category] {Diapers}, [Age Group] {Infant}, [Purpose] {Absorption}, [Material] {Absorbent Polymer}, [Usage Context] {Home}"
B09MVH241X,"[Category] {Baby Accessories}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Silicone}, [Usage Context] {Home}"
B017SR0IPY,"[Category] {Baby Accessories}, [Age Group] {Infant}, [Purpose] {Clamping}, [Material] {Plastic}, [Usage Context] {Home}"
B00AWLZFTS,"[Category] {Baby Utensils}, [Age Group] {Toddler}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B0C54F9LPH,"[Category] {Diapers}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B0065ADP4C,"[Category] {Safety}, [Age Group] {Toddler}, [Purpose] {Gate}, [Material] {Plastic}, [Usage Context] {Home}"
B0075M5HI6,"[Category] {Changing Table}, [Age Group] {Infant}, [Purpose] {Changing}, [Material] {Fabric}, [Usage Context] {Home}"
B0BZKD9P5C,"[Category] {Baby Cup}, [Age Group] {Infant}, [Purpose] {Hydration}, [Material] {Plastic}, [Usage Context] {Home}"
B0B6KFHBBB,"[Category] {Safety}, [Age Group] {Toddler}, [Purpose] {Pet Gate}, [Material] {Metal}, [Usage Context] {Home}"
B08437T9WX,"[Category] {Bath Accessories}, [Age Group] {Infant}, [Purpose] {Gentle Cleansing}, [Material] {Natural Sponge}, [Usage Context] {Bathroom}"
B06Y2LKMSB,"[Category] {Nursing}, [Age Group] {Infant}, [Purpose] {Comfort & Therapy}, [Material] {Gel}, [Usage Context] {Home}"
B0B799916L,"[Category] {Baby}, [Age Group] {Infant}, [Purpose] {Support}, [Material] {Fabric}, [Usage Context] {Home}"
B07TYMBW2Z,"[Category] {Baby Swing}, [Age Group] {Infant}, [Purpose] {Recreation & Comfort}, [Material] {Fabric & Metal}, [Usage Context] {Home}"
B006WSLMTC,"[Category] {Baby}, [Age Group] {0-12 months}, [Purpose] {Counting}, [Material] {Plastic}, [Usage Context] {Home}"
B09M96GQK1,"[Category] {Baby Seat}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Plastic}, [Usage Context] {Home}"
B0016DZXE8,"[Category] {Baby Toy}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Fabric}, [Usage Context] {Bedroom}"
B00OPH8CFE,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Paper}, [Usage Context] {Home}"
B09WWG92ZQ,"[Category] {Sippy Cup}, [Age Group] {Infant}, [Purpose] {Drinking}, [Material] {Silicone}, [Usage Context] {Home}"
B0746FR8FC,"[Category] {Diapers}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Absorbent}, [Usage Context] {Home}"
B0C75PQQXN,"[Category] {Baby Tableware}, [Age Group] {Toddler}, [Purpose] {Meal Serving}, [Material] {Plastic}, [Usage Context] {Home}"
B01L3UIYZI,"[Category] {Baby Bottle}, [Age Group] {Toddler}, [Purpose] {Drinking}, [Material] {Plastic}, [Usage Context] {Home}"
B07XXXM41D,"[Category] {Baby Toys}, [Age Group] {Toddler}, [Purpose] {Educational}, [Material] {Paper}, [Usage Context] {Home}"
B00TH39O1C,"[Category] {Baby Utensils}, [Age Group] {Toddler}, [Purpose] {Eating}, [Material] {Plastic}, [Usage Context] {Home}"
B01LSKSZFM,"[Category] {Safety}, [Age Group] {Toddler}, [Purpose] {Edge Protection}, [Material] {EVA Foam}, [Usage Context] {Home}"
